long,lat,order,hole,piece,group,id
-83.67541332,36.60081505,1,FALSE,1,nr1.1,nr1
-84.22737632,36.59218005,2,FALSE,1,nr1.1,nr1
-84.29723632,36.94588305,3,FALSE,1,nr1.1,nr1
-84.55648732,37.35579105,4,FALSE,1,nr1.1,nr1
-85.23186532,36.92515104,5,FALSE,1,nr1.1,nr1
-85.74432332,37.17001904,6,FALSE,1,nr1.1,nr1
-85.73925932,36.84146604,7,FALSE,1,nr1.1,nr1
-85.97666782,36.67567654,8,FALSE,1,nr1.1,nr1
-86.46893332,37.32102204,9,FALSE,1,nr1.1,nr1
-87.85813531,36.95064103,10,FALSE,1,nr1.1,nr1
-88.35843632,37.40486103,11,FALSE,1,nr1.1,nr1
-88.06423532,37.48454903,12,FALSE,1,nr1.1,nr1
-87.97755532,37.85047403,13,FALSE,1,nr1.1,nr1
-87.98791132,38.25695803,14,FALSE,1,nr1.1,nr1
-87.65152933,38.56816603,15,FALSE,1,nr1.1,nr1
-87.60414233,39.25945903,16,FALSE,1,nr1.1,nr1
-87.53166433,39.47712003,17,FALSE,1,nr1.1,nr1
-87.52630535,41.01034602,18,FALSE,1,nr1.1,nr1
-87.52669785,41.23211952,19,FALSE,1,nr1.1,nr1
-87.52404435,41.70833502,20,FALSE,1,nr1.1,nr1
-86.82482936,41.76024002,21,FALSE,1,nr1.1,nr1
-86.36480736,42.24300003,22,FALSE,1,nr1.1,nr1
-86.27393236,42.41936803,23,FALSE,1,nr1.1,nr1
-86.43104238,43.81943002,24,FALSE,1,nr1.1,nr1
-86.25563838,44.69141102,25,FALSE,1,nr1.1,nr1
-85.54098339,45.21044302,26,FALSE,1,nr1.1,nr1
-85.64056739,44.77525302,27,FALSE,1,nr1.1,nr1
-85.09579239,45.36630603,28,FALSE,1,nr1.1,nr1
-85.0123434,45.76335303,29,FALSE,1,nr1.1,nr1
-84.2039464,45.62620003,30,FALSE,1,nr1.1,nr1
-83.25996739,45.02510504,31,FALSE,1,nr1.1,nr1
-83.33371138,44.33680604,32,FALSE,1,nr1.1,nr1
-83.90976538,43.91047904,33,FALSE,1,nr1.1,nr1
-83.67646852,43.59391836,34,FALSE,1,nr1.1,nr1
-83.51710288,43.70372354,35,FALSE,1,nr1.1,nr1
-83.36362311,43.89348954,36,FALSE,1,nr1.1,nr1
-82.74596738,43.99675004,37,FALSE,1,nr1.1,nr1
-82.48110654,42.8550901,38,FALSE,1,nr1.1,nr1
-82.64987425,42.63544902,39,FALSE,1,nr1.1,nr1
-83.00818862,42.33240308,40,FALSE,1,nr1.1,nr1
-83.13948377,42.14300191,41,FALSE,1,nr1.1,nr1
-83.37914536,41.89337804,42,FALSE,1,nr1.1,nr1
-83.46883477,41.73575568,43,FALSE,1,nr1.1,nr1
-82.69776084,41.50787873,44,FALSE,1,nr1.1,nr1
-82.55118847,41.40223564,45,FALSE,1,nr1.1,nr1
-82.01197336,41.51561605,46,FALSE,1,nr1.1,nr1
-81.74473036,41.48715705,47,FALSE,1,nr1.1,nr1
-81.00303536,41.85479305,48,FALSE,1,nr1.1,nr1
-80.51938797,41.90075886,49,FALSE,1,nr1.1,nr1
-80.51921836,41.48901406,50,FALSE,1,nr1.1,nr1
-80.51902036,40.85133806,51,FALSE,1,nr1.1,nr1
-80.15853536,40.85515706,52,FALSE,1,nr1.1,nr1
-79.99977936,41.17191306,53,FALSE,1,nr1.1,nr1
-79.21019836,41.04909106,54,FALSE,1,nr1.1,nr1
-79.45377035,40.48427106,55,FALSE,1,nr1.1,nr1
-78.97464035,40.39595607,56,FALSE,1,nr1.1,nr1
-79.43456085,39.72132806,57,FALSE,1,nr1.1,nr1
-78.93117735,39.72277507,58,FALSE,1,nr1.1,nr1
-78.36142785,39.72261457,59,FALSE,1,nr1.1,nr1
-78.13458235,40.16533307,60,FALSE,1,nr1.1,nr1
-77.86269935,40.06165407,61,FALSE,1,nr1.1,nr1
-77.64937595,40.22509667,62,FALSE,1,nr1.1,nr1
-77.45942635,39.72002807,63,FALSE,1,nr1.1,nr1
-77.21680735,39.71999807,64,FALSE,1,nr1.1,nr1
-77.15603235,39.37806908,65,FALSE,1,nr1.1,nr1
-77.45888435,39.21982707,66,FALSE,1,nr1.1,nr1
-77.71903035,39.32112607,67,FALSE,1,nr1.1,nr1
-77.82815735,39.13232907,68,FALSE,1,nr1.1,nr1
-78.22876735,39.39123307,69,FALSE,1,nr1.1,nr1
-78.54409035,39.05665307,70,FALSE,1,nr1.1,nr1
-79.05725334,38.76141407,71,FALSE,1,nr1.1,nr1
-79.28297234,38.41809607,72,FALSE,1,nr1.1,nr1
-79.64907534,38.59151607,73,FALSE,1,nr1.1,nr1
-79.95984534,38.06369807,74,FALSE,1,nr1.1,nr1
-80.22098533,37.62776707,75,FALSE,1,nr1.1,nr1
-80.02051933,37.64746007,76,FALSE,1,nr1.1,nr1
-79.81670233,37.80098907,77,FALSE,1,nr1.1,nr1
-79.49855433,37.53288807,78,FALSE,1,nr1.1,nr1
-78.83921234,38.04756507,79,FALSE,1,nr1.1,nr1
-78.64403634,37.73314307,80,FALSE,1,nr1.1,nr1
-79.59406033,37.04223907,81,FALSE,1,nr1.1,nr1
-79.71485533,36.54193807,82,FALSE,1,nr1.1,nr1
-80.90172732,36.56175207,83,FALSE,1,nr1.1,nr1
-81.66221832,36.60001806,84,FALSE,1,nr1.1,nr1
-82.83043432,36.59376206,85,FALSE,1,nr1.1,nr1
-83.67541332,36.60081505,86,FALSE,1,nr1.1,nr1
-83.93816787,46.00446493,87,FALSE,2,nr1.2,nr1
-84.1141504,45.98188103,88,FALSE,2,nr1.2,nr1
-84.6642174,46.05114803,89,FALSE,2,nr1.2,nr1
-84.7519994,45.83886203,90,FALSE,2,nr1.2,nr1
-85.5001014,46.09694002,91,FALSE,2,nr1.2,nr1
-86.4599454,45.75822202,92,FALSE,2,nr1.2,nr1
-86.53007631,45.9132453,93,FALSE,2,nr1.2,nr1
-86.6417903,46.48067342,94,FALSE,2,nr1.2,nr1
-85.8649604,46.50478002,95,FALSE,2,nr1.2,nr1
-85.86440841,46.69019002,96,FALSE,2,nr1.2,nr1
-84.95400941,46.77136303,97,FALSE,2,nr1.2,nr1
-85.03442841,46.48826503,98,FALSE,2,nr1.2,nr1
-84.58273716,46.46372114,99,FALSE,2,nr1.2,nr1
-84.28736305,46.4787294,100,FALSE,2,nr1.2,nr1
-84.15210264,46.32619577,101,FALSE,2,nr1.2,nr1
-84.2511284,46.17518003,102,FALSE,2,nr1.2,nr1
-83.93816787,46.00446493,103,FALSE,2,nr1.2,nr1
-77.14411236,41.06884007,104,FALSE,3,nr1.3,nr1
-77.71053736,40.71455907,105,FALSE,3,nr1.3,nr1
-78.36211636,40.73282707,106,FALSE,3,nr1.3,nr1
-78.09338236,41.21693207,107,FALSE,3,nr1.3,nr1
-79.09508736,41.34084206,108,FALSE,3,nr1.3,nr1
-78.95605736,41.62386306,109,FALSE,3,nr1.3,nr1
-78.20342236,41.61815707,110,FALSE,3,nr1.3,nr1
-78.20660437,41.99959607,111,FALSE,3,nr1.3,nr1
-77.60981537,41.99936707,112,FALSE,3,nr1.3,nr1
-77.59728336,41.44105707,113,FALSE,3,nr1.3,nr1
-77.14411236,41.06884007,114,FALSE,3,nr1.3,nr1
-83.93816787,46.00446493,115,FALSE,4,nr1.4,nr1
-83.6349814,46.10395303,116,FALSE,4,nr1.4,nr1
-83.42258609,45.92054976,117,FALSE,4,nr1.4,nr1
-83.93816787,46.00446493,118,FALSE,4,nr1.4,nr1
-94.48587527,33.63786701,1,FALSE,1,nr10.1,nr10
-94.04345127,33.55225401,2,FALSE,1,nr10.1,nr10
-94.04292526,32.95009251,3,FALSE,1,nr10.1,nr10
-94.04259826,32.19600702,4,FALSE,1,nr10.1,nr10
-94.01563026,31.97985602,5,FALSE,1,nr10.1,nr10
-94.51143226,31.97398501,6,FALSE,1,nr10.1,nr10
-94.49182126,32.39435601,7,FALSE,1,nr10.1,nr10
-94.98670426,32.36944401,8,FALSE,1,nr10.1,nr10
-95.15341026,32.57014201,9,FALSE,1,nr10.1,nr10
-95.12545126,33.38945501,10,FALSE,1,nr10.1,nr10
-94.75340526,33.31836901,11,FALSE,1,nr10.1,nr10
-94.74609727,33.70301701,12,FALSE,1,nr10.1,nr10
-95.22114527,33.961797,13,FALSE,1,nr10.1,nr10
-95.84377426,33.83895,14,FALSE,1,nr10.1,nr10
-96.35493426,33.686928,15,FALSE,1,nr10.1,nr10
-96.93484126,33.95445299,16,FALSE,1,nr10.1,nr10
-97.12110326,33.71717499,17,FALSE,1,nr10.1,nr10
-97.48416226,33.91537499,18,FALSE,1,nr10.1,nr10
-97.97785926,33.88992899,19,FALSE,1,nr10.1,nr10
-98.10946326,34.15411199,20,FALSE,1,nr10.1,nr10
-98.95251326,34.21264998,21,FALSE,1,nr10.1,nr10
-99.36875226,34.45851698,22,FALSE,1,nr10.1,nr10
-99.69497025,34.37833298,23,FALSE,1,nr10.1,nr10
-100.0003823,34.74646197,24,FALSE,1,nr10.1,nr10
-101.4715633,34.74746297,25,FALSE,1,nr10.1,nr10
-101.4715813,34.31228997,26,FALSE,1,nr10.1,nr10
-101.0414853,34.31244397,27,FALSE,1,nr10.1,nr10
-101.0411592,33.83362497,28,FALSE,1,nr10.1,nr10
-101.5635812,33.83045197,29,FALSE,1,nr10.1,nr10
-101.5568852,33.39476097,30,FALSE,1,nr10.1,nr10
-101.0387892,33.39721397,31,FALSE,1,nr10.1,nr10
-101.0386602,32.97022698,32,FALSE,1,nr10.1,nr10
-102.2085212,32.95895697,33,FALSE,1,nr10.1,nr10
-102.2027032,32.52327097,34,FALSE,1,nr10.1,nr10
-103.0646962,32.52219297,35,FALSE,1,nr10.1,nr10
-103.0643452,32.08705197,36,FALSE,1,nr10.1,nr10
-103.9801802,32.00012496,37,FALSE,1,nr10.1,nr10
-104.8477582,32.00051996,38,FALSE,1,nr10.1,nr10
-104.8515262,32.52050496,39,FALSE,1,nr10.1,nr10
-105.3539082,32.51876995,40,FALSE,1,nr10.1,nr10
-105.3168832,33.13221895,41,FALSE,1,nr10.1,nr10
-104.9057622,33.13862595,42,FALSE,1,nr10.1,nr10
-104.8931422,34.08830395,43,FALSE,1,nr10.1,nr10
-103.9459462,34.08277795,44,FALSE,1,nr10.1,nr10
-104.1248422,35.14218395,45,FALSE,1,nr10.1,nr10
-103.3799423,35.39798795,46,FALSE,1,nr10.1,nr10
-103.3749883,35.74001095,47,FALSE,1,nr10.1,nr10
-103.0414103,35.73927395,48,FALSE,1,nr10.1,nr10
-103.0024343,36.50039695,49,FALSE,1,nr10.1,nr10
-103.0022253,37.00020595,50,FALSE,1,nr10.1,nr10
-102.0366275,36.99309976,51,FALSE,1,nr10.1,nr10
-102.0445693,38.26881895,52,FALSE,1,nr10.1,nr10
-102.0498073,39.57405795,53,FALSE,1,nr10.1,nr10
-102.0517443,40.00307795,54,FALSE,1,nr10.1,nr10
-101.3588429,40.00256575,55,FALSE,1,nr10.1,nr10
-99.6259803,40.00186596,56,FALSE,1,nr10.1,nr10
-99.06706331,40.00227296,57,FALSE,1,nr10.1,nr10
-96.80534031,40.00144198,58,FALSE,1,nr10.1,nr10
-96.46364132,40.00096798,59,FALSE,1,nr10.1,nr10
-95.78802532,40.00045198,60,FALSE,1,nr10.1,nr10
-95.32093312,39.99999938,61,FALSE,1,nr10.1,nr10
-95.76564532,40.58520898,62,FALSE,1,nr10.1,nr10
-94.55162383,40.57100599,63,FALSE,1,nr10.1,nr10
-93.09729733,40.58401399,64,FALSE,1,nr10.1,nr10
-92.71437133,40.589432,65,FALSE,1,nr10.1,nr10
-92.69214932,39.610186,66,FALSE,1,nr10.1,nr10
-93.06729331,38.530097,67,FALSE,1,nr10.1,nr10
-93.07783731,38.260618,68,FALSE,1,nr10.1,nr10
-93.13009281,37.8526935,69,FALSE,1,nr10.1,nr10
-93.1824833,37.417274,70,FALSE,1,nr10.1,nr10
-92.6866723,37.48154501,71,FALSE,1,nr10.1,nr10
-92.6858683,37.06705101,72,FALSE,1,nr10.1,nr10
-92.0887363,37.05624801,73,FALSE,1,nr10.1,nr10
-92.1203073,36.49886401,74,FALSE,1,nr10.1,nr10
-92.5291293,36.49859901,75,FALSE,1,nr10.1,nr10
-92.41833429,35.71584201,76,FALSE,1,nr10.1,nr10
-91.78982429,35.71173502,77,FALSE,1,nr10.1,nr10
-91.85195829,35.35828702,78,FALSE,1,nr10.1,nr10
-92.11146329,35.36272502,79,FALSE,1,nr10.1,nr10
-92.48144229,35.36839101,80,FALSE,1,nr10.1,nr10
-92.85062429,35.46295001,81,FALSE,1,nr10.1,nr10
-92.80976329,35.72240101,82,FALSE,1,nr10.1,nr10
-93.16445329,35.72883201,83,FALSE,1,nr10.1,nr10
-93.27996228,35.21251401,84,FALSE,1,nr10.1,nr10
-93.70669228,35.13494401,85,FALSE,1,nr10.1,nr10
-93.40812528,34.33952701,86,FALSE,1,nr10.1,nr10
-93.37059927,33.96005801,87,FALSE,1,nr10.1,nr10
-93.82299827,34.00895601,88,FALSE,1,nr10.1,nr10
-93.83145227,33.74770901,89,FALSE,1,nr10.1,nr10
-94.08974527,34.18714901,90,FALSE,1,nr10.1,nr10
-94.47034027,34.18986501,91,FALSE,1,nr10.1,nr10
-94.48587527,33.63786701,92,FALSE,1,nr10.1,nr10
-123.2307622,42.00384581,1,FALSE,1,nr11.1,nr11
-123.5179072,42.00085381,2,FALSE,1,nr11.1,nr11
-124.2116062,41.9984608,3,FALSE,1,nr11.1,nr11
-124.5667052,42.8364298,4,FALSE,1,nr11.1,nr11
-124.2183762,43.6103188,5,FALSE,1,nr11.1,nr11
-124.1586072,43.8635048,6,FALSE,1,nr11.1,nr11
-124.0050683,45.0449548,7,FALSE,1,nr11.1,nr11
-124.0292044,46.31981624,8,FALSE,1,nr11.1,nr11
-123.8216213,46.37520079,9,FALSE,1,nr11.1,nr11
-124.0092403,46.64081029,10,FALSE,1,nr11.1,nr11
-123.8392273,46.70843079,11,FALSE,1,nr11.1,nr11
-124.1594703,46.91602229,12,FALSE,1,nr11.1,nr11
-124.7313833,48.38289479,13,FALSE,1,nr11.1,nr11
-122.8738578,47.9095683,14,FALSE,1,nr11.1,nr11
-123.0303092,47.52455612,15,FALSE,1,nr11.1,nr11
-122.7842345,47.59784767,16,FALSE,1,nr11.1,nr11
-122.496369,47.55331513,17,FALSE,1,nr11.1,nr11
-122.3547375,47.3425193,18,FALSE,1,nr11.1,nr11
-122.1502823,48.0174158,19,FALSE,1,nr11.1,nr11
-122.5474315,48.09758612,20,FALSE,1,nr11.1,nr11
