i,t,capcost,fom,vom,heatrate
CoalOldUns,2036,1678.111095,36.69317927,10.87968683,10.26026846
CoalOldUns,2037,1662.111095,36.69317927,11.10154197,10.26026846
CoalOldUns,2038,1646.111095,36.69317927,11.3233971,10.26026846
CoalOldUns,2039,1632.111095,36.69317927,11.54525224,10.26026846
CoalOldUns,2040,1616.111095,36.69317927,11.76710738,10.26026846
CoalOldUns,2041,1598.111095,36.69317927,12.01205337,10.26026846
CoalOldUns,2042,1583.111095,36.69317927,12.25699937,10.26026846
CoalOldUns,2043,1568.111095,36.69317927,12.50194537,10.26026846
CoalOldUns,2044,1553.111095,36.69317927,12.74689137,10.26026846
CoalOldUns,2045,1540.111095,36.69317927,12.99183736,10.26026846
CoalOldUns,2046,1525.111095,36.69317927,13.26227754,10.26026846
CoalOldUns,2047,1508.111095,36.69317927,13.53271771,10.26026846
CoalOldUns,2048,1491.111095,36.69317927,13.80315788,10.26026846
CoalOldUns,2049,1475.111095,36.69317927,14.07359806,10.26026846
CoalOldUns,2050,1439.111095,36.69317927,14.34403823,10.26026846
CofireNew,2010,2997.1709,71.8,7.86,8.83
CofireNew,2011,2989.1709,71.8,7.86,8.790333333
CofireNew,2012,2981.1709,71.8,7.86,8.750666667
CofireNew,2013,2973.1709,71.8,7.86,8.711
CofireNew,2014,2965.1709,71.8,7.86,8.671333333
CofireNew,2015,2957.1709,71.8,7.86,8.631666667
CofireNew,2016,2949.1709,71.8,7.86,8.592
CofireNew,2017,2941.1709,71.8,7.86,8.552333333
CofireNew,2018,2933.1709,71.8,7.86,8.512666667
CofireNew,2019,2925.1709,71.8,7.86,8.473
CofireNew,2020,2917.1709,71.8,7.86,8.473
CofireNew,2021,2909.1709,71.8,7.86,8.473
CofireNew,2022,2901.1709,71.8,7.86,8.473
CofireNew,2023,2884.1709,71.8,7.86,8.473
CofireNew,2024,2884.1709,71.8,7.86,8.473
CofireNew,2025,2869.1709,71.4,7.8,8.473
CofireNew,2026,2842.1709,71.0,7.75,8.386
CofireNew,2027,2815.1709,70.6,7.69,8.3
CofireNew,2028,2787.1709,70.2,7.63,8.213
CofireNew,2029,2759.1709,69.8,7.58,8.126
CofireNew,2030,2728.1709,69.4,7.52,8.04
CofireNew,2031,2701.1709,69.0,7.46,7.953
CofireNew,2032,2669.1709,68.6,7.41,7.866
CofireNew,2033,2636.1709,68.2,7.35,7.78
CofireNew,2034,2620.1709,68.2,7.35,7.78
CofireNew,2035,2604.1709,68.2,7.35,7.78
CofireNew,2036,2587.1709,68.2,7.35,7.78
CofireNew,2037,2571.1709,68.2,7.35,7.78
CofireNew,2038,2555.1709,68.2,7.35,7.78
CofireNew,2039,2541.1709,68.2,7.35,7.78
CofireNew,2040,2525.1709,68.2,7.35,7.78
CofireNew,2041,2507.1709,68.2,7.35,7.78
CofireNew,2042,2492.1709,68.2,7.35,7.78
CofireNew,2043,2477.1709,68.2,7.35,7.78
CofireNew,2044,2462.1709,68.2,7.35,7.78
CofireNew,2045,2449.1709,68.2,7.35,7.78
CofireNew,2046,2434.1709,68.2,7.35,7.78
CofireNew,2047,2417.1709,68.2,7.35,7.78
CofireNew,2048,2400.1709,68.2,7.35,7.78
CofireNew,2049,2384.1709,68.2,7.35,7.78
CofireNew,2050,2348.1709,68.2,7.35,7.78
CofireOld,2010,2997.1709,36.69317927,6.49627743,10.74020434
CofireOld,2011,2989.1709,36.69317927,6.631504985,10.74020434
CofireOld,2012,2981.1709,36.69317927,6.766732539,10.74020434
CofireOld,2013,2973.1709,36.69317927,6.901960094,10.74020434
CofireOld,2014,2965.1709,36.69317927,7.037187648,10.74020434
CofireOld,2015,2957.1709,36.69317927,7.172415203,10.74020434
CofireOld,2016,2949.1709,36.69317927,7.32171735,10.74020434
CofireOld,2017,2941.1709,36.69317927,7.471019497,10.74020434
CofireOld,2018,2933.1709,36.69317927,7.620321644,10.74020434
CofireOld,2019,2925.1709,36.69317927,7.769623791,10.74020434
CofireOld,2020,2917.1709,36.69317927,7.918925938,10.74020434
CofireOld,2021,2909.1709,36.69317927,8.083767573,10.74020434
CofireOld,2022,2901.1709,36.69317927,8.248609207,10.74020434
CofireOld,2023,2884.1709,36.69317927,8.413450841,10.74020434
CofireOld,2024,2884.1709,36.69317927,8.578292476,10.74020434
CofireOld,2025,2869.1709,36.69317927,8.74313411,10.74020434
CofireOld,2026,2842.1709,36.69317927,8.925132594,10.74020434
CofireOld,2027,2815.1709,36.69317927,9.107131079,10.74020434
CofireOld,2028,2787.1709,36.69317927,9.289129563,10.74020434
CofireOld,2029,2759.1709,36.69317927,9.471128047,10.74020434
CofireOld,2030,2728.1709,36.69317927,9.653126531,10.74020434
CofireOld,2031,2701.1709,36.69317927,9.854067564,10.74020434
CofireOld,2032,2669.1709,36.69317927,10.0550086,10.74020434
CofireOld,2033,2636.1709,36.69317927,10.25594963,10.74020434
CofireOld,2034,2620.1709,36.69317927,10.45689066,10.74020434
CofireOld,2035,2604.1709,36.69317927,10.65783169,10.74020434
CofireOld,2036,2587.1709,36.69317927,10.87968683,10.74020434
CofireOld,2037,2571.1709,36.69317927,11.10154197,10.74020434
CofireOld,2038,2555.1709,36.69317927,11.3233971,10.74020434
CofireOld,2039,2541.1709,36.69317927,11.54525224,10.74020434
CofireOld,2040,2525.1709,36.69317927,11.76710738,10.74020434
CofireOld,2041,2507.1709,36.69317927,12.01205337,10.74020434
CofireOld,2042,2492.1709,36.69317927,12.25699937,10.74020434
CofireOld,2043,2477.1709,36.69317927,12.50194537,10.74020434
CofireOld,2044,2462.1709,36.69317927,12.74689137,10.74020434
CofireOld,2045,2449.1709,36.69317927,12.99183736,10.74020434
CofireOld,2046,2434.1709,36.69317927,13.26227754,10.74020434
CofireOld,2047,2417.1709,36.69317927,13.53271771,10.74020434
CofireOld,2048,2400.1709,36.69317927,13.80315788,10.74020434
CofireOld,2049,2384.1709,36.69317927,14.07359806,10.74020434
CofireOld,2050,2348.1709,36.69317927,14.34403823,10.74020434
Gas-CC,2010,1009.299831414747,27.636795784977526,1.7614661049765896,6.5375
Gas-CC,2011,1005.2504840469848,27.636795784977526,1.7614661049765896,6.518111111
Gas-CC,2012,1001.2011366792225,27.636795784977526,1.7614661049765896,6.498722222
Gas-CC,2013,997.1517893114602,27.636795784977526,1.7614661049765896,6.479333333
Gas-CC,2014,993.102441943698,27.636795784977526,1.7614661049765896,6.459944444
Gas-CC,2015,989.0530945759357,27.636795784977526,1.7614661049765896,6.440555556
Gas-CC,2016,985.0037472081734,27.636795784977526,1.7614661049765896,6.421166667
Gas-CC,2017,980.954399840411,27.636795784977526,1.7614661049765896,6.401777778
Gas-CC,2018,976.9050524726488,27.636795784977526,1.7614661049765896,6.382388889
Gas-CC,2019,972.8557051048865,27.636795784977526,1.7614661049765896,6.363
Gas-CC,2020,947,28,1.74,6.363
Gas-CC,2021,947,28,1.74,6.363
Gas-CC,2022,883,28,1.74,6.363
Gas-CC,2023,878,28,1.74,6.363
Gas-CC,2024,866,28,1.74,6.363
Gas-CC,2025,858,28,1.74,6.363
Gas-CC,2026,852,28,1.74,6.363
Gas-CC,2027,845,28,1.74,6.363
Gas-CC,2028,840,28,1.74,6.363
Gas-CC,2029,835,28,1.74,6.363
Gas-CC,2030,832,28,1.74,6.363
Gas-CC,2031,827,28,1.74,6.363
Gas-CC,2032,824,28,1.74,6.363
Gas-CC,2033,820,28,1.74,6.363
Gas-CC,2034,817,28,1.74,6.363
Gas-CC,2035,813,28,1.74,6.363
Gas-CC,2036,810,28,1.74,6.363
Gas-CC,2037,806,28,1.74,6.363
Gas-CC,2038,803,28,1.74,6.363
Gas-CC,2039,799,28,1.74,6.363
Gas-CC,2040,796,28,1.74,6.363
Gas-CC,2041,793,28,1.74,6.363
Gas-CC,2042,789,28,1.74,6.363
Gas-CC,2043,786,28,1.74,6.363
Gas-CC,2044,782,28,1.74,6.363
Gas-CC,2045,779,28,1.74,6.363
Gas-CC,2046,775,28,1.74,6.363
Gas-CC,2047,772,28,1.74,6.363
Gas-CC,2048,768,28,1.74,6.363
Gas-CC,2049,766,28,1.74,6.363
Gas-CC,2050,764,28,1.74,6.363
Gas-CC-CCS_mod,2010,2465.040210125285,65.90312841033102,5.800690104319459,7.159
Gas-CC-CCS_mod,2011,2465.040210125285,65.90312841033102,5.800690104319459,7.159
Gas-CC-CCS_mod,2012,2465.040210125285,65.90312841033102,5.800690104319459,7.159
Gas-CC-CCS_mod,2013,2465.040210125285,65.90312841033102,5.800690104319459,7.159
Gas-CC-CCS_mod,2014,2465.040210125285,65.90312841033102,5.800690104319459,7.159
Gas-CC-CCS_mod,2015,2465.040210125285,65.90312841033102,5.800690104319459,7.159
Gas-CC-CCS_mod,2016,2465.040210125285,65.90312841033102,5.800690104319459,7.159
Gas-CC-CCS_mod,2017,2465.040210125285,65.90312841033102,5.800690104319459,7.159
Gas-CC-CCS_mod,2018,2465.040210125285,65.90312841033102,5.800690104319459,7.159
Gas-CC-CCS_mod,2019,2465.040210125285,65.90312841033102,5.800690104319459,7.159
Gas-CC-CCS_mod,2020,2399,67,5.73,7.159
Gas-CC-CCS_mod,2021,2288,65,5.73,7.159
Gas-CC-CCS_mod,2022,2032,63,5.73,7.159
Gas-CC-CCS_mod,2023,2015,63,5.71,7.159
Gas-CC-CCS_mod,2024,1988,63,5.69,7.159
Gas-CC-CCS_mod,2025,1966,63,5.67,7.159
Gas-CC-CCS_mod,2026,1936,63,5.65,7.087
Gas-CC-CCS_mod,2027,1905,62,5.63,7.015
Gas-CC-CCS_mod,2028,1878,62,5.61,6.942
Gas-CC-CCS_mod,2029,1850,62,5.59,6.87
Gas-CC-CCS_mod,2030,1825,62,5.57,6.797
Gas-CC-CCS_mod,2031,1799,62,5.55,6.725
Gas-CC-CCS_mod,2032,1774,61,5.53,6.652
Gas-CC-CCS_mod,2033,1749,61,5.52,6.58
Gas-CC-CCS_mod,2034,1720,61,5.48,6.498
Gas-CC-CCS_mod,2035,1691,61,5.44,6.416
Gas-CC-CCS_mod,2036,1662,60,5.4,6.334
Gas-CC-CCS_mod,2037,1634,60,5.36,6.252
Gas-CC-CCS_mod,2038,1605,60,5.32,6.17
Gas-CC-CCS_mod,2039,1592,60,5.32,6.17
Gas-CC-CCS_mod,2040,1578,60,5.32,6.17
Gas-CC-CCS_mod,2041,1564,60,5.32,6.17
Gas-CC-CCS_mod,2042,1550,60,5.32,6.17
Gas-CC-CCS_mod,2043,1536,60,5.32,6.17
Gas-CC-CCS_mod,2044,1522,60,5.32,6.17
Gas-CC-CCS_mod,2045,1508,60,5.32,6.17
Gas-CC-CCS_mod,2046,1494,60,5.32,6.17
Gas-CC-CCS_mod,2047,1480,60,5.32,6.17
Gas-CC-CCS_mod,2048,1467,60,5.32,6.17
Gas-CC-CCS_mod,2049,1455,60,5.32,6.17
Gas-CC-CCS_mod,2050,1443,60,5.32,6.17
Gas-CT,2010,937.4239156369666,21.157839996557886,5.0009439991864095,10.2225
Gas-CT,2011,929.3252209014421,21.157839996557886,5.0009439991864095,10.16633333
Gas-CT,2012,921.2265261659176,21.157839996557886,5.0009439991864095,10.11016667
Gas-CT,2013,913.127831430393,21.157839996557886,5.0009439991864095,10.054
Gas-CT,2014,905.0291366948684,21.157839996557886,5.0009439991864095,9.997833333
Gas-CT,2015,896.9304419593439,21.157839996557886,5.0009439991864095,9.941666667
Gas-CT,2016,888.8317472238193,21.157839996557886,5.0009439991864095,9.8855
Gas-CT,2017,880.7330524882948,21.157839996557886,5.0009439991864095,9.829333333
Gas-CT,2018,872.6343577527703,21.157839996557886,5.0009439991864095,9.773166667
Gas-CT,2019,864.5356630172457,21.157839996557886,5.0009439991864095,9.717
Gas-CT,2020,841,21,4.94,9.717
Gas-CT,2021,841,21,4.94,9.717
Gas-CT,2022,785,21,4.94,9.717
Gas-CT,2023,778,21,4.94,9.717
Gas-CT,2024,760,21,4.94,9.717
Gas-CT,2025,746,21,4.94,9.717
Gas-CT,2026,738,21,4.94,9.717
Gas-CT,2027,728,21,4.94,9.717
Gas-CT,2028,722,21,4.94,9.717
Gas-CT,2029,716,21,4.94,9.717
Gas-CT,2030,712,21,4.94,9.717
Gas-CT,2031,707,21,4.94,9.717
Gas-CT,2032,703,21,4.94,9.717
Gas-CT,2033,699,21,4.94,9.717
Gas-CT,2034,696,21,4.94,9.717
Gas-CT,2035,692,21,4.94,9.717
Gas-CT,2036,688,21,4.94,9.717
Gas-CT,2037,684,21,4.94,9.717
Gas-CT,2038,681,21,4.94,9.717
Gas-CT,2039,677,21,4.94,9.717
Gas-CT,2040,673,21,4.94,9.717
Gas-CT,2041,669,21,4.94,9.717
Gas-CT,2042,666,21,4.94,9.717
Gas-CT,2043,662,21,4.94,9.717
Gas-CT,2044,658,21,4.94,9.717
Gas-CT,2045,654,21,4.94,9.717
Gas-CT,2046,651,21,4.94,9.717
Gas-CT,2047,647,21,4.94,9.717
Gas-CT,2048,644,21,4.94,9.717
Gas-CT,2049,643,21,4.94,9.717
Gas-CT,2050,641,21,4.94,9.717
Nuclear,2010,6797.95573900749,146.76083274563965,2.380792177558275,10.455
Nuclear,2011,6750.955006628021,146.76083274563965,2.380792177558275,10.455
Nuclear,2012,6703.954274248551,146.76083274563965,2.380792177558275,10.455
Nuclear,2013,6656.953540856745,146.76083274563965,2.380792177558275,10.455
Nuclear,2014,6609.952807464939,146.76083274563965,2.380792177558275,10.455
Nuclear,2015,6562.952074073133,146.76083274563965,2.380792177558275,10.455
Nuclear,2016,6515.951341693663,146.76083274563965,2.380792177558275,10.455
Nuclear,2017,6468.950608301858,146.76083274563965,2.380792177558275,10.455
Nuclear,2018,6421.94987491005,146.76083274563965,2.380792177558275,10.455
Nuclear,2019,6374.949141518245,146.76083274563965,2.380792177558275,10.455
Nuclear,2020,6342.817758,145.96,2.351778656,10.455
Nuclear,2021,6303.178361,145.96,2.351778656,10.455
Nuclear,2022,6263.538964,145.96,2.351778656,10.455
Nuclear,2023,6223.899567,145.96,2.351778656,10.455
Nuclear,2024,6040.152779,145.96,2.351778656,10.455
Nuclear,2025,6000.995043,145.96,2.351778656,10.455
Nuclear,2026,5961.838598,145.96,2.351778656,10.455
Nuclear,2027,5922.679422,145.96,2.351778656,10.455
Nuclear,2028,5883.522243,145.96,2.351778656,10.455
Nuclear,2029,5844.363282,145.96,2.351778656,10.455
Nuclear,2030,5805.203301,145.96,2.351778656,10.455
Nuclear,2031,5766.04322,145.96,2.351778656,10.455
Nuclear,2032,5726.882994,145.96,2.351778656,10.455
Nuclear,2033,5687.727206,145.96,2.351778656,10.455
Nuclear,2034,5648.564058,145.96,2.351778656,10.455
Nuclear,2035,5609.405884,145.96,2.351778656,10.455
Nuclear,2036,5570.246706,145.96,2.351778656,10.455
Nuclear,2037,5531.090582,145.96,2.351778656,10.455
Nuclear,2038,5491.931073,145.96,2.351778656,10.455
Nuclear,2039,5452.77293,145.96,2.351778656,10.455
Nuclear,2040,5413.61495,145.96,2.351778656,10.455
Nuclear,2041,5374.452419,145.96,2.351778656,10.455
Nuclear,2042,5335.292744,145.96,2.351778656,10.455
Nuclear,2043,5296.133905,145.96,2.351778656,10.455
Nuclear,2044,5256.975309,145.96,2.351778656,10.455
Nuclear,2045,5217.820808,145.96,2.351778656,10.455
Nuclear,2046,5178.661484,145.96,2.351778656,10.455
Nuclear,2047,5139.502722,145.96,2.351778656,10.455
Nuclear,2048,5100.34072,145.96,2.351778656,10.455
Nuclear,2049,5061.182035,145.96,2.351778656,10.455
Nuclear,2050,5022.023489,145.96,2.351778656,10.455
Nuclear-SMR,2010,6742.997350661315,114.61413636139163,3.0210051999333207,10.455
Nuclear-SMR,2011,6742.997350661315,114.61413636139163,3.0210051999333207,10.455
Nuclear-SMR,2012,6742.997350661315,114.61413636139163,3.0210051999333207,10.455
Nuclear-SMR,2013,6742.997350661315,114.61413636139163,3.0210051999333207,10.455
Nuclear-SMR,2014,6742.997350661315,114.61413636139163,3.0210051999333207,10.455
Nuclear-SMR,2015,6742.997350661315,114.61413636139163,3.0210051999333207,10.455
Nuclear-SMR,2016,6742.997350661315,114.61413636139163,3.0210051999333207,10.455
Nuclear-SMR,2017,6742.997350661315,114.61413636139163,3.0210051999333207,10.455
Nuclear-SMR,2018,6742.997350661315,114.61413636139163,3.0210051999333207,10.455
Nuclear-SMR,2019,6742.997350661315,114.61413636139163,3.0210051999333207,10.455
Nuclear-SMR,2020,6809.420996,114,2.984189723,10.455
Nuclear-SMR,2021,6766.864904,114,2.984189723,10.455
Nuclear-SMR,2022,6724.308812,114,2.984189723,10.455
Nuclear-SMR,2023,6681.75272,114,2.984189723,10.455
Nuclear-SMR,2024,6639.189897,114,2.984189723,10.455
Nuclear-SMR,2025,6596.631911,114,2.984189723,10.455
Nuclear-SMR,2026,6554.075676,114,2.984189723,10.455
Nuclear-SMR,2027,6511.516028,114,2.984189723,10.455
Nuclear-SMR,2028,6468.958856,114,2.984189723,10.455
Nuclear-SMR,2029,6426.399466,114,2.984189723,10.455
Nuclear-SMR,2030,6383.839692,114,2.984189723,10.455
Nuclear-SMR,2031,6341.278297,114,2.984189723,10.455
Nuclear-SMR,2032,6298.718736,114,2.984189723,10.455
Nuclear-SMR,2033,6256.162656,114,2.984189723,10.455
Nuclear-SMR,2034,6213.598457,114,2.984189723,10.455
Nuclear-SMR,2035,6171.040362,114,2.984189723,10.455
Nuclear-SMR,2036,6128.480794,114,2.984189723,10.455
Nuclear-SMR,2037,6085.924715,114,2.984189723,10.455
Nuclear-SMR,2038,6043.36492,114,2.984189723,10.455
Nuclear-SMR,2039,6000.806132,114,2.984189723,10.455
Nuclear-SMR,2040,5958.248832,114,2.984189723,10.455
Nuclear-SMR,2041,5915.685248,114,2.984189723,10.455
Nuclear-SMR,2042,5873.126214,114,2.984189723,10.455
Nuclear-SMR,2043,5830.566955,114,2.984189723,10.455
Nuclear-SMR,2044,5788.007669,114,2.984189723,10.455
Nuclear-SMR,2045,5745.453725,114,2.984189723,10.455
Nuclear-SMR,2046,5702.893845,114,2.984189723,10.455
Nuclear-SMR,2047,5660.334837,114,2.984189723,10.455
Nuclear-SMR,2048,5617.772706,114,2.984189723,10.455
Nuclear-SMR,2049,5575.213725,114,2.984189723,10.455
Nuclear-SMR,2050,5532.654843,114,2.984189723,10.455
biopower,2010,4179.99046777361,126.4020586650907,4.851614312099841,13.5
biopower,2011,4167.554843044939,126.4020586650907,4.851614312099841,13.5
biopower,2012,4155.119218316267,126.4020586650907,4.851614312099841,13.5
