*tech,year,sc_point_gid,capacity
upv_5,2011,63880,0.9
upv_5,2011,65432,0.1
upv_5,2011,65433,0.4
upv_5,2011,65812,0.1
upv_5,2011,70379,3.0
upv_4,2011,89232,25.0
upv_2,2012,9166,0.5
upv_1,2012,36731,9.0
upv_2,2012,37579,3.0
upv_4,2012,38386,1.0
upv_1,2012,38715,0.9
upv_4,2012,39153,0.9
upv_4,2012,39908,1.1
upv_2,2012,40242,2.3
upv_4,2012,40290,0.9
upv_4,2012,40292,2.0
upv_4,2012,40298,3.0
upv_4,2012,40670,1.0
upv_4,2012,41059,1.0
upv_4,2012,41430,0.9
upv_4,2012,41439,1.0
upv_2,2012,41763,2.2
upv_4,2012,42197,1.0
upv_4,2012,43337,0.9
upv_3,2012,43432,0.4
upv_4,2012,43456,1.5
upv_4,2012,43717,0.4
upv_4,2012,43834,1.9
upv_3,2012,44191,0.9
upv_4,2012,45619,1.0
upv_4,2012,47519,1.0
upv_4,2012,47902,0.5
upv_4,2012,48012,1.5
upv_4,2012,48283,0.5
upv_4,2012,49425,0.5
upv_4,2012,49806,0.5
upv_4,2012,51043,1.0
upv_4,2012,52183,6.7
upv_5,2012,53253,10.0
upv_2,2012,54271,0.5
upv_5,2012,54375,0.3
upv_5,2012,54376,0.3
upv_5,2012,54756,0.3
upv_5,2012,54757,0.3
upv_2,2012,55033,1.0
upv_2,2012,55790,0.5
upv_5,2012,56640,0.4
upv_4,2012,57399,0.4
upv_4,2012,57779,0.8
upv_5,2012,58179,0.9
upv_5,2012,60456,0.9
upv_5,2012,60492,3.0
upv_5,2012,61215,0.9
upv_5,2012,61972,0.9
upv_3,2012,62651,1.2
upv_5,2012,62736,0.5
upv_4,2012,63111,0.5
upv_5,2012,63120,0.9
upv_5,2012,63175,3.7
upv_5,2012,63512,21.0
upv_5,2012,63880,0.9
upv_5,2012,65432,0.1
upv_5,2012,65433,0.4
upv_5,2012,65812,0.1
upv_5,2012,70379,3.0
upv_4,2012,89232,25.0
upv_2,2013,9166,0.5
upv_1,2013,36731,9.0
upv_2,2013,37579,3.0
upv_4,2013,38386,1.0
upv_1,2013,38715,0.9
upv_4,2013,39153,0.9
upv_4,2013,39908,1.1
upv_2,2013,40242,2.3
upv_4,2013,40290,0.9
upv_4,2013,40292,2.0
upv_4,2013,40298,3.0
upv_4,2013,40670,1.0
upv_4,2013,41059,1.0
upv_4,2013,41430,0.9
upv_4,2013,41439,1.0
upv_2,2013,41763,2.2
upv_4,2013,42197,1.0
upv_4,2013,43337,0.9
upv_3,2013,43432,0.4
upv_4,2013,43456,1.5
upv_4,2013,43717,0.4
upv_4,2013,43834,1.9
upv_3,2013,44191,0.9
upv_4,2013,45619,1.0
upv_4,2013,47519,1.0
upv_4,2013,47902,0.5
upv_4,2013,48012,1.5
upv_4,2013,48283,0.5
upv_4,2013,49425,0.5
upv_4,2013,49806,0.5
upv_4,2013,51043,1.0
upv_4,2013,52183,6.7
upv_5,2013,53253,10.0
upv_2,2013,54271,0.5
upv_5,2013,54375,0.3
upv_5,2013,54376,0.3
upv_5,2013,54756,0.3
upv_5,2013,54757,0.3
upv_2,2013,55033,1.0
upv_2,2013,55790,0.5
upv_5,2013,56640,0.4
upv_4,2013,57399,0.4
upv_4,2013,57779,0.8
upv_5,2013,58179,0.9
upv_5,2013,60456,0.9
upv_5,2013,60492,3.0
upv_5,2013,61215,0.9
upv_5,2013,61972,0.9
upv_3,2013,62651,1.2
upv_5,2013,62736,0.5
upv_4,2013,63111,0.5
upv_5,2013,63120,0.9
upv_5,2013,63175,3.7
upv_5,2013,63512,21.0
upv_5,2013,63880,0.9
upv_5,2013,65432,0.1
upv_5,2013,65433,0.4
upv_5,2013,65812,0.1
upv_5,2013,70379,3.0
upv_4,2013,89232,25.0
upv_2,2014,9166,0.5
upv_1,2014,36731,9.0
upv_2,2014,37579,3.0
upv_4,2014,38386,1.0
upv_1,2014,38715,0.9
upv_4,2014,39153,0.9
upv_4,2014,39908,1.1
upv_2,2014,40242,2.3
upv_4,2014,40290,0.9
upv_4,2014,40292,2.0
upv_4,2014,40298,3.0
upv_4,2014,40670,1.0
upv_4,2014,41059,1.0
upv_4,2014,41430,0.9
upv_2,2014,41763,2.2
upv_4,2014,43337,0.9
upv_3,2014,43432,0.4
upv_4,2014,43456,1.5
upv_4,2014,43717,0.4
upv_4,2014,43834,1.9
upv_3,2014,44191,0.9
upv_4,2014,45619,1.0
upv_4,2014,47519,1.0
upv_4,2014,47902,0.5
upv_4,2014,48012,1.5
upv_4,2014,48283,0.5
upv_4,2014,49425,0.5
upv_4,2014,49806,0.5
upv_4,2014,51043,1.0
upv_4,2014,52183,6.7
upv_5,2014,53253,10.0
upv_2,2014,54271,0.5
upv_5,2014,54375,0.3
upv_5,2014,54376,0.3
upv_5,2014,54756,0.3
upv_5,2014,54757,0.3
upv_2,2014,55033,1.0
upv_2,2014,55790,0.5
upv_5,2014,56640,0.4
upv_4,2014,57399,0.4
upv_4,2014,57779,0.8
upv_5,2014,58179,0.9
upv_5,2014,60456,0.9
upv_5,2014,60492,3.0
upv_5,2014,61215,0.9
upv_5,2014,61972,0.9
upv_3,2014,62651,1.2
upv_5,2014,62736,0.5
upv_4,2014,63111,0.5
upv_5,2014,63120,0.9
upv_5,2014,63175,3.7
upv_5,2014,63512,21.0
upv_5,2014,63880,0.9
upv_5,2014,65432,0.1
upv_5,2014,65433,0.4
upv_5,2014,65812,0.1
upv_5,2014,70379,3.0
upv_4,2014,89232,25.0
upv_2,2015,9166,0.5
upv_1,2015,36731,9.0
upv_2,2015,37579,3.0
upv_4,2015,38386,1.0
upv_1,2015,38715,0.9
upv_4,2015,39153,0.9
upv_4,2015,39908,1.1
upv_2,2015,40242,2.3
upv_4,2015,40290,0.9
upv_4,2015,40292,2.0
upv_4,2015,40298,3.0
upv_4,2015,40670,1.0
upv_4,2015,41059,1.0
upv_4,2015,41430,0.9
upv_2,2015,41763,2.2
upv_4,2015,43337,0.9
upv_3,2015,43432,0.4
upv_4,2015,43456,1.5
upv_4,2015,43717,0.4
upv_4,2015,43834,1.9
upv_3,2015,44191,0.9
upv_4,2015,45619,1.0
upv_4,2015,47519,1.0
upv_4,2015,47902,0.5
upv_4,2015,48012,1.5
upv_4,2015,48283,0.5
upv_4,2015,49425,0.5
upv_4,2015,49806,0.5
upv_4,2015,51043,1.0
upv_4,2015,52183,6.7
upv_5,2015,53253,10.0
upv_2,2015,54271,0.5
upv_5,2015,54375,0.3
upv_5,2015,54376,0.3
upv_5,2015,54756,0.3
upv_5,2015,54757,0.3
upv_2,2015,55033,1.0
upv_2,2015,55790,0.5
upv_5,2015,56640,0.4
upv_4,2015,57399,0.4
upv_4,2015,57779,0.8
upv_5,2015,58179,0.9
upv_5,2015,60456,0.9
upv_5,2015,60492,3.0
upv_5,2015,61215,0.9
upv_5,2015,61972,0.9
upv_3,2015,62651,1.2
upv_5,2015,62736,0.5
upv_4,2015,63111,0.5
upv_5,2015,63120,0.9
upv_5,2015,63175,3.7
upv_5,2015,63512,21.0
upv_5,2015,63880,0.9
upv_5,2015,65432,0.1
upv_5,2015,65433,0.4
upv_5,2015,65812,0.1
upv_5,2015,70379,3.0
upv_4,2015,89232,25.0
upv_2,2016,9166,0.5
upv_1,2016,36731,9.0
upv_2,2016,37579,3.0
upv_4,2016,38386,1.0
upv_1,2016,38715,0.9
upv_4,2016,39153,0.9
upv_4,2016,39908,1.1
upv_2,2016,40242,2.3
upv_4,2016,40290,0.9
upv_4,2016,40292,2.0
upv_4,2016,40298,3.0
upv_4,2016,40670,1.0
upv_4,2016,41059,1.0
upv_4,2016,41430,0.9
upv_2,2016,41763,2.2
upv_4,2016,43337,0.9
upv_3,2016,43432,0.4
upv_4,2016,43456,1.5
upv_4,2016,43717,0.4
upv_4,2016,43834,1.9
upv_3,2016,44191,0.9
upv_4,2016,45619,1.0
upv_4,2016,47519,1.0
upv_4,2016,47902,0.5
upv_4,2016,48012,1.5
upv_4,2016,48283,0.5
upv_4,2016,49425,0.5
upv_4,2016,49806,0.5
upv_4,2016,51043,1.0
upv_4,2016,52183,6.7
upv_5,2016,53253,10.0
upv_2,2016,54271,0.5
upv_5,2016,54375,0.3
upv_5,2016,54376,0.3
upv_5,2016,54756,0.3
upv_5,2016,54757,0.3
upv_2,2016,55033,1.0
upv_2,2016,55790,0.5
upv_5,2016,56640,0.4
upv_4,2016,57399,0.4
upv_4,2016,57779,0.8
upv_5,2016,58179,0.9
upv_5,2016,60456,0.9
upv_5,2016,60492,3.0
upv_5,2016,61215,0.9
upv_5,2016,61972,0.9
upv_3,2016,62651,1.2
upv_5,2016,62736,0.5
upv_4,2016,63111,0.5
upv_5,2016,63120,0.9
upv_5,2016,63175,3.7
upv_5,2016,63512,21.0
upv_5,2016,63880,0.9
upv_5,2016,70379,3.0
upv_4,2016,89232,25.0
upv_2,2017,9166,0.5
upv_1,2017,36731,9.0
upv_2,2017,37579,3.0
upv_4,2017,38386,1.0
upv_1,2017,38715,0.9
upv_4,2017,39153,0.9
upv_4,2017,39908,1.1
upv_2,2017,40242,2.3
upv_4,2017,40290,0.9
upv_4,2017,40292,2.0
upv_4,2017,40298,3.0
upv_4,2017,40670,1.0
upv_4,2017,41059,1.0
upv_4,2017,41430,0.9
upv_2,2017,41763,2.2
upv_4,2017,43337,0.9
upv_3,2017,43432,0.4
upv_4,2017,43456,1.5
upv_4,2017,43717,0.4
upv_4,2017,43834,1.9
upv_3,2017,44191,0.9
upv_4,2017,45619,1.0
upv_4,2017,47519,1.0
upv_4,2017,47902,0.5
upv_4,2017,48012,1.5
upv_4,2017,48283,0.5
upv_4,2017,49425,0.5
upv_4,2017,49806,0.5
upv_4,2017,51043,1.0
upv_4,2017,52183,6.7
upv_5,2017,53253,10.0
upv_2,2017,54271,0.5
upv_5,2017,54375,0.3
upv_5,2017,54376,0.3
upv_5,2017,54756,0.3
upv_5,2017,54757,0.3
upv_2,2017,55033,1.0
upv_2,2017,55790,0.5
upv_5,2017,56640,0.4
upv_4,2017,57399,0.4
upv_4,2017,57779,0.8
upv_5,2017,58179,0.9
upv_5,2017,60456,0.9
upv_5,2017,60492,3.0
upv_5,2017,61215,0.9
upv_5,2017,61972,0.9
upv_3,2017,62651,1.2
upv_5,2017,62736,0.5
upv_4,2017,63111,0.5
upv_5,2017,63120,0.9
upv_5,2017,63175,3.7
upv_5,2017,63512,21.0
upv_5,2017,63880,0.9
upv_5,2017,70379,3.0
upv_4,2017,89232,25.0
upv_2,2018,9166,0.5
upv_1,2018,36731,9.0
upv_2,2018,37579,3.0
upv_4,2018,38386,1.0
upv_1,2018,38715,0.9
upv_4,2018,39153,0.9
upv_4,2018,39908,1.1
upv_2,2018,40242,2.3
upv_4,2018,40290,0.9
upv_4,2018,40292,2.0
upv_4,2018,40298,3.0
upv_4,2018,40670,1.0
upv_4,2018,41059,1.0
upv_4,2018,41430,0.9
upv_2,2018,41763,2.2
upv_4,2018,43337,0.9
upv_3,2018,43432,0.4
upv_4,2018,43456,1.5
upv_4,2018,43717,0.4
upv_4,2018,43834,1.9
upv_3,2018,44191,0.9
upv_4,2018,45619,1.0
upv_4,2018,47519,1.0
upv_4,2018,47902,0.5
upv_4,2018,48012,1.5
upv_4,2018,48283,0.5
upv_4,2018,49425,0.5
upv_4,2018,49806,0.5
upv_4,2018,51043,1.0
upv_4,2018,52183,6.7
upv_5,2018,53253,10.0
upv_2,2018,54271,0.5
upv_5,2018,54375,0.3
upv_5,2018,54376,0.3
upv_5,2018,54756,0.3
upv_5,2018,54757,0.3
upv_2,2018,55033,1.0
upv_2,2018,55790,0.5
upv_5,2018,56640,0.4
upv_4,2018,57399,0.4
upv_4,2018,57779,0.8
upv_5,2018,58179,0.9
upv_5,2018,60456,0.9
upv_5,2018,60492,3.0
upv_5,2018,61215,0.9
upv_5,2018,61972,0.9
upv_3,2018,62651,1.2
upv_5,2018,62736,0.5
upv_4,2018,63111,0.5
upv_5,2018,63120,0.9
upv_5,2018,63175,3.7
upv_5,2018,63512,21.0
upv_5,2018,63880,0.9
upv_5,2018,70379,3.0
upv_4,2018,89232,25.0
upv_2,2019,9166,0.5
upv_1,2019,36731,9.0
upv_2,2019,37579,3.0
upv_4,2019,38386,1.0
upv_1,2019,38715,0.9
upv_4,2019,39153,0.9
upv_4,2019,39908,1.1
upv_2,2019,40242,2.3
upv_4,2019,40290,0.9
upv_4,2019,40292,2.0
upv_4,2019,40298,3.0
upv_4,2019,40670,1.0
upv_4,2019,41059,1.0
upv_4,2019,41430,0.9
upv_2,2019,41763,2.2
upv_4,2019,43337,0.9
upv_3,2019,43432,0.4
upv_4,2019,43456,1.5
upv_4,2019,43717,0.4
upv_4,2019,43834,1.9
upv_3,2019,44191,0.9
upv_4,2019,45619,1.0
upv_4,2019,47519,1.0
upv_4,2019,47902,0.5
upv_4,2019,48012,1.5
upv_4,2019,48283,0.5
upv_4,2019,49425,0.5
upv_4,2019,49806,0.5
upv_4,2019,51043,1.0
upv_4,2019,52183,6.7
upv_5,2019,53253,10.0
upv_2,2019,54271,0.5
upv_5,2019,54375,0.3
upv_5,2019,54376,0.3
upv_5,2019,54756,0.3
upv_5,2019,54757,0.3
upv_2,2019,55033,1.0
upv_2,2019,55790,0.5
upv_5,2019,56640,0.4
upv_4,2019,57399,0.4
upv_4,2019,57779,0.8
upv_5,2019,58179,0.9
upv_5,2019,60456,0.9
upv_5,2019,60492,3.0
upv_5,2019,61215,0.9
upv_5,2019,61972,0.9
upv_3,2019,62651,1.2
upv_5,2019,62736,0.5
upv_4,2019,63111,0.5
upv_5,2019,63120,0.9
upv_5,2019,63175,3.7
upv_5,2019,63512,21.0
upv_5,2019,63880,0.9
upv_5,2019,70379,3.0
upv_4,2019,89232,25.0
upv_2,2020,9166,0.5
upv_1,2020,36731,9.0
upv_2,2020,37579,3.0
upv_4,2020,38386,1.0
upv_1,2020,38715,0.9
upv_4,2020,39153,0.9
upv_4,2020,39908,1.1
upv_2,2020,40242,2.3
upv_4,2020,40290,0.9
upv_4,2020,40292,2.0
upv_4,2020,40298,3.0
upv_4,2020,40670,1.0
upv_4,2020,41059,1.0
upv_4,2020,41430,0.9
upv_2,2020,41763,2.2
upv_4,2020,43337,0.9
upv_3,2020,43432,0.4
upv_4,2020,43456,1.5
upv_4,2020,43717,0.4
upv_4,2020,43834,1.9
upv_3,2020,44191,0.9
upv_4,2020,45619,1.0
upv_4,2020,47519,1.0
upv_4,2020,47902,0.5
upv_4,2020,48012,1.5
upv_4,2020,48283,0.5
upv_4,2020,49425,0.5
upv_4,2020,49806,0.5
upv_4,2020,51043,1.0
upv_4,2020,52183,6.7
upv_5,2020,53253,10.0
upv_2,2020,54271,0.5
upv_5,2020,54375,0.3
upv_5,2020,54376,0.3
upv_5,2020,54756,0.3
upv_5,2020,54757,0.3
upv_2,2020,55033,1.0
upv_2,2020,55790,0.5
upv_5,2020,56640,0.4
upv_4,2020,57399,0.4
upv_4,2020,57779,0.8
upv_5,2020,58179,0.9
upv_5,2020,60456,0.9
upv_5,2020,60492,3.0
upv_5,2020,61215,0.9
upv_5,2020,61972,0.9
upv_3,2020,62651,1.2
upv_5,2020,62736,0.5
upv_4,2020,63111,0.5
upv_5,2020,63120,0.9
upv_5,2020,63175,3.7
upv_5,2020,63512,21.0
upv_5,2020,63880,0.9
upv_5,2020,70379,3.0
upv_4,2020,89232,25.0
upv_2,2021,9166,0.5
upv_1,2021,36731,9.0
upv_2,2021,37579,3.0
upv_4,2021,38386,1.0
upv_1,2021,38715,0.9
upv_4,2021,39153,0.9
upv_4,2021,39908,1.1
upv_2,2021,40242,2.3
upv_4,2021,40290,0.9
upv_4,2021,40292,2.0
upv_4,2021,40298,3.0
upv_4,2021,40670,1.0
upv_4,2021,41059,1.0
upv_4,2021,41430,0.9
upv_2,2021,41763,2.2
upv_4,2021,43337,0.9
upv_3,2021,43432,0.4
upv_4,2021,43456,1.5
upv_4,2021,43717,0.4
upv_4,2021,43834,1.9
upv_3,2021,44191,0.9
upv_4,2021,45619,1.0
upv_4,2021,47519,1.0
upv_4,2021,47902,0.5
upv_4,2021,48012,1.5
upv_4,2021,48283,0.5
upv_4,2021,49425,0.5
upv_4,2021,49806,0.5
upv_4,2021,51043,1.0
upv_4,2021,52183,6.7
upv_5,2021,53253,10.0
upv_2,2021,54271,0.5
upv_5,2021,54375,0.3
upv_5,2021,54376,0.3
upv_5,2021,54756,0.3
upv_5,2021,54757,0.3
upv_2,2021,55033,1.0
upv_2,2021,55790,0.5
upv_5,2021,56640,0.4
upv_4,2021,57399,0.4
upv_4,2021,57779,0.8
upv_5,2021,58179,0.9
upv_5,2021,60456,0.9
upv_5,2021,60492,3.0
upv_5,2021,61215,0.9
upv_5,2021,61972,0.9
upv_3,2021,62651,1.2
upv_5,2021,62736,0.5
upv_4,2021,63111,0.5
upv_5,2021,63120,0.9
upv_5,2021,63175,3.7
upv_5,2021,63512,21.0
upv_5,2021,63880,0.9
upv_5,2021,70379,3.0
upv_4,2021,89232,25.0
upv_2,2022,9166,0.5
upv_1,2022,36731,9.0
upv_2,2022,37579,3.0
upv_4,2022,38386,1.0
upv_1,2022,38715,0.9
upv_4,2022,39153,0.9
upv_4,2022,39908,1.1
upv_2,2022,40242,2.3
upv_4,2022,40290,0.9
upv_4,2022,40292,2.0
upv_4,2022,40298,3.0
upv_4,2022,40670,1.0
upv_4,2022,41059,1.0
upv_4,2022,41430,0.9
upv_2,2022,41763,2.2
upv_4,2022,43337,0.9
upv_3,2022,43432,0.4
upv_4,2022,43456,1.5
upv_4,2022,43717,0.4
upv_4,2022,43834,1.9
upv_3,2022,44191,0.9
upv_4,2022,45619,1.0
upv_4,2022,47519,1.0
upv_4,2022,47902,0.5
upv_4,2022,48012,1.5
upv_4,2022,48283,0.5
upv_4,2022,49425,0.5
upv_4,2022,49806,0.5
upv_4,2022,51043,1.0
upv_4,2022,52183,6.7
upv_5,2022,53253,10.0
upv_2,2022,54271,0.5
upv_5,2022,54375,0.3
upv_5,2022,54376,0.3
upv_5,2022,54756,0.3
upv_5,2022,54757,0.3
upv_2,2022,55033,1.0
upv_2,2022,55790,0.5
upv_5,2022,56640,0.4
upv_4,2022,57399,0.4
upv_4,2022,57779,0.8
upv_5,2022,58179,0.9
upv_5,2022,60456,0.9
upv_5,2022,60492,3.0
upv_5,2022,61215,0.9
upv_5,2022,61972,0.9
upv_3,2022,62651,1.2
upv_5,2022,62736,0.5
upv_4,2022,63111,0.5
upv_5,2022,63120,0.9
upv_5,2022,63175,3.7
upv_5,2022,63512,21.0
upv_5,2022,63880,0.9
upv_5,2022,70379,3.0
upv_4,2022,89232,25.0
upv_2,2023,9166,0.5
upv_1,2023,36731,9.0
upv_2,2023,37579,3.0
upv_4,2023,38386,1.0
upv_1,2023,38715,0.9
upv_4,2023,39153,0.9
upv_4,2023,39908,1.1
upv_2,2023,40242,2.3
upv_4,2023,40290,0.9
upv_4,2023,40292,2.0
upv_4,2023,40298,3.0
upv_4,2023,40670,1.0
upv_4,2023,41059,1.0
upv_4,2023,41430,0.9
upv_2,2023,41763,2.2
upv_4,2023,43337,0.9
upv_3,2023,43432,0.4
upv_4,2023,43456,1.5
upv_4,2023,43717,0.4
upv_4,2023,43834,1.9
upv_3,2023,44191,0.9
upv_4,2023,45619,1.0
upv_4,2023,47519,1.0
upv_4,2023,47902,0.5
upv_4,2023,48012,1.5
upv_4,2023,48283,0.5
upv_4,2023,49425,0.5
upv_4,2023,49806,0.5
upv_4,2023,51043,1.0
upv_4,2023,52183,6.7
upv_5,2023,53253,10.0
upv_2,2023,54271,0.5
upv_5,2023,54375,0.3
upv_5,2023,54376,0.3
upv_5,2023,54756,0.3
upv_5,2023,54757,0.3
upv_2,2023,55033,1.0
upv_2,2023,55790,0.5
upv_5,2023,56640,0.4
upv_4,2023,57399,0.4
upv_4,2023,57779,0.8
upv_5,2023,58179,0.9
upv_5,2023,60456,0.9
upv_5,2023,60492,3.0
upv_5,2023,61215,0.9
upv_5,2023,61972,0.9
upv_3,2023,62651,1.2
upv_5,2023,62736,0.5
upv_4,2023,63111,0.5
upv_5,2023,63120,0.9
upv_5,2023,63175,3.7
upv_5,2023,63512,21.0
upv_5,2023,63880,0.9
upv_5,2023,70379,3.0
upv_4,2023,89232,25.0
upv_2,2024,9166,0.5
upv_1,2024,36731,9.0
upv_2,2024,37579,3.0
upv_4,2024,38386,1.0
upv_1,2024,38715,0.9
upv_4,2024,39153,0.9
upv_4,2024,39908,1.1
upv_2,2024,40242,2.3
upv_4,2024,40290,0.9
upv_4,2024,40292,2.0
upv_4,2024,40298,3.0
upv_4,2024,40670,1.0
upv_4,2024,41059,1.0
upv_4,2024,41430,0.9
upv_2,2024,41763,2.2
upv_4,2024,43337,0.9
upv_3,2024,43432,0.4
upv_4,2024,43456,1.5
upv_4,2024,43717,0.4
upv_4,2024,43834,1.9
upv_3,2024,44191,0.9
upv_4,2024,45619,1.0
upv_4,2024,47519,1.0
upv_4,2024,47902,0.5
upv_4,2024,48012,1.5
upv_4,2024,48283,0.5
upv_4,2024,49425,0.5
upv_4,2024,49806,0.5
upv_4,2024,51043,1.0
upv_4,2024,52183,6.7
upv_5,2024,53253,10.0
upv_2,2024,54271,0.5
upv_5,2024,54375,0.3
upv_5,2024,54376,0.3
upv_5,2024,54756,0.3
upv_5,2024,54757,0.3
upv_2,2024,55033,1.0
upv_2,2024,55790,0.5
upv_5,2024,56640,0.4
upv_4,2024,57399,0.4
upv_4,2024,57779,0.8
upv_5,2024,58179,0.9
upv_5,2024,60456,0.9
upv_5,2024,60492,3.0
upv_5,2024,61215,0.9
upv_5,2024,61972,0.9
upv_3,2024,62651,1.2
upv_5,2024,62736,0.5
upv_4,2024,63111,0.5
upv_5,2024,63120,0.9
upv_5,2024,63175,3.7
upv_5,2024,63512,21.0
upv_5,2024,63880,0.9
upv_5,2024,70379,3.0
upv_4,2024,89232,25.0
upv_2,2025,9166,0.5
upv_1,2025,36731,9.0
upv_2,2025,37579,3.0
upv_4,2025,38386,1.0
upv_1,2025,38715,0.9
upv_4,2025,39153,0.9
upv_4,2025,39908,1.1
upv_2,2025,40242,2.3
upv_4,2025,40290,0.9
upv_4,2025,40292,2.0
upv_4,2025,40298,3.0
upv_4,2025,40670,1.0
upv_4,2025,41059,1.0
upv_4,2025,41430,0.9
upv_2,2025,41763,2.2
upv_4,2025,43337,0.9
upv_3,2025,43432,0.4
upv_4,2025,43456,1.5
upv_4,2025,43717,0.4
upv_4,2025,43834,1.9
upv_3,2025,44191,0.9
upv_4,2025,45619,1.0
upv_4,2025,47519,1.0
upv_4,2025,47902,0.5
upv_4,2025,48012,1.5
upv_4,2025,48283,0.5
upv_4,2025,49425,0.5
upv_4,2025,49806,0.5
upv_4,2025,51043,1.0
upv_4,2025,52183,6.7
upv_5,2025,53253,10.0
upv_2,2025,54271,0.5
upv_5,2025,54375,0.3
upv_5,2025,54376,0.3
upv_5,2025,54756,0.3
upv_5,2025,54757,0.3
upv_2,2025,55033,1.0
upv_2,2025,55790,0.5
upv_5,2025,56640,0.4
upv_4,2025,57399,0.4
upv_4,2025,57779,0.8
upv_5,2025,58179,0.9
upv_5,2025,60456,0.9
upv_5,2025,60492,3.0
upv_5,2025,61215,0.9
upv_5,2025,61972,0.9
upv_3,2025,62651,1.2
upv_5,2025,62736,0.5
upv_4,2025,63111,0.5
upv_5,2025,63120,0.9
upv_5,2025,63175,3.7
upv_5,2025,63512,21.0
upv_5,2025,63880,0.9
upv_5,2025,70379,3.0
upv_4,2025,89232,25.0
upv_2,2026,9166,0.5
upv_1,2026,36731,9.0
upv_2,2026,37579,3.0
upv_4,2026,38386,1.0
upv_1,2026,38715,0.9
upv_4,2026,39153,0.9
upv_4,2026,39908,1.1
upv_2,2026,40242,2.3
upv_4,2026,40290,0.9
upv_4,2026,40292,2.0
upv_4,2026,40298,3.0
upv_4,2026,40670,1.0
upv_4,2026,41059,1.0
upv_4,2026,41430,0.9
upv_2,2026,41763,2.2
upv_4,2026,43337,0.9
