*h2_stor_trans,t,parameter,value
h2_compressor,2032,cost_cap,382471.9981
h2_compressor,2033,cost_cap,377085.0685
h2_compressor,2034,cost_cap,371698.139
h2_compressor,2035,cost_cap,366311.2094
h2_compressor,2036,cost_cap,360924.2799
h2_compressor,2037,cost_cap,355537.3503
h2_compressor,2038,cost_cap,350150.4208
h2_compressor,2039,cost_cap,344763.4912
h2_compressor,2040,cost_cap,339376.5617
h2_compressor,2041,cost_cap,333989.6321
h2_compressor,2042,cost_cap,328602.7026
h2_compressor,2043,cost_cap,323215.773
h2_compressor,2044,cost_cap,317828.8435
h2_compressor,2045,cost_cap,312441.9139
h2_compressor,2046,cost_cap,307054.9844
h2_compressor,2047,cost_cap,301668.0548
h2_compressor,2048,cost_cap,296281.1253
h2_compressor,2049,cost_cap,290894.1957
h2_compressor,2050,cost_cap,285507.2662
h2_compressor,2010,fom,35428.414
h2_compressor,2011,fom,35428.414
h2_compressor,2012,fom,35428.414
h2_compressor,2013,fom,35428.414
h2_compressor,2014,fom,35428.414
h2_compressor,2015,fom,35428.414
h2_compressor,2016,fom,35428.414
h2_compressor,2017,fom,35428.414
h2_compressor,2018,fom,35428.414
h2_compressor,2019,fom,35428.414
h2_compressor,2020,fom,35428.414
h2_compressor,2021,fom,35428.414
h2_compressor,2022,fom,35428.414
h2_compressor,2023,fom,35428.414
h2_compressor,2024,fom,35428.414
h2_compressor,2025,fom,34542.70365
h2_compressor,2026,fom,34099.84848
h2_compressor,2027,fom,33656.9933
h2_compressor,2028,fom,33214.13813
h2_compressor,2029,fom,32771.28295
h2_compressor,2030,fom,32328.42778
h2_compressor,2031,fom,31885.5726
h2_compressor,2032,fom,31442.71743
h2_compressor,2033,fom,30999.86225
h2_compressor,2034,fom,30557.00708
h2_compressor,2035,fom,30114.1519
h2_compressor,2036,fom,29671.29673
h2_compressor,2037,fom,29228.44155
h2_compressor,2038,fom,28785.58638
h2_compressor,2039,fom,28342.7312
h2_compressor,2040,fom,27899.87603
h2_compressor,2041,fom,27457.02085
h2_compressor,2042,fom,27014.16568
h2_compressor,2043,fom,26571.3105
h2_compressor,2044,fom,26128.45533
h2_compressor,2045,fom,25685.60015
h2_compressor,2046,fom,25242.74498
h2_compressor,2047,fom,24799.8898
h2_compressor,2048,fom,24357.03463
h2_compressor,2049,fom,23914.17945
h2_compressor,2050,fom,23471.32428
h2_compressor,2010,electric_load,0.589
h2_compressor,2011,electric_load,0.589
h2_compressor,2012,electric_load,0.589
h2_compressor,2013,electric_load,0.589
h2_compressor,2014,electric_load,0.589
h2_compressor,2015,electric_load,0.589
h2_compressor,2016,electric_load,0.589
h2_compressor,2017,electric_load,0.589
h2_compressor,2018,electric_load,0.589
h2_compressor,2019,electric_load,0.589
h2_compressor,2020,electric_load,0.589
h2_compressor,2021,electric_load,0.589
h2_compressor,2022,electric_load,0.589
h2_compressor,2023,electric_load,0.589
h2_compressor,2024,electric_load,0.589
h2_compressor,2025,electric_load,0.589
h2_compressor,2026,electric_load,0.589
h2_compressor,2027,electric_load,0.589
h2_compressor,2028,electric_load,0.589
h2_compressor,2029,electric_load,0.589
h2_compressor,2030,electric_load,0.589
h2_compressor,2031,electric_load,0.589
h2_compressor,2032,electric_load,0.589
h2_compressor,2033,electric_load,0.589
h2_compressor,2034,electric_load,0.589
h2_compressor,2035,electric_load,0.589
h2_compressor,2036,electric_load,0.589
h2_compressor,2037,electric_load,0.589
h2_compressor,2038,electric_load,0.589
h2_compressor,2039,electric_load,0.589
h2_compressor,2040,electric_load,0.589
h2_compressor,2041,electric_load,0.589
h2_compressor,2042,electric_load,0.589
h2_compressor,2043,electric_load,0.589
h2_compressor,2044,electric_load,0.589
h2_compressor,2045,electric_load,0.589
h2_compressor,2046,electric_load,0.589
h2_compressor,2047,electric_load,0.589
h2_compressor,2048,electric_load,0.589
h2_compressor,2049,electric_load,0.589
h2_compressor,2050,electric_load,0.589
h2_storage_saltcavern,2010,cost_cap,26304.342
h2_storage_saltcavern,2011,cost_cap,26304.342
h2_storage_saltcavern,2012,cost_cap,26304.342
h2_storage_saltcavern,2013,cost_cap,26304.342
h2_storage_saltcavern,2014,cost_cap,26304.342
h2_storage_saltcavern,2015,cost_cap,26304.342
h2_storage_saltcavern,2016,cost_cap,26304.342
h2_storage_saltcavern,2017,cost_cap,26304.342
h2_storage_saltcavern,2018,cost_cap,26304.342
h2_storage_saltcavern,2019,cost_cap,26304.342
h2_storage_saltcavern,2020,cost_cap,26304.342
h2_storage_saltcavern,2021,cost_cap,26304.342
h2_storage_saltcavern,2022,cost_cap,26304.342
h2_storage_saltcavern,2023,cost_cap,26304.342
h2_storage_saltcavern,2024,cost_cap,26304.342
h2_storage_saltcavern,2025,cost_cap,25646.73345
h2_storage_saltcavern,2026,cost_cap,25317.92918
h2_storage_saltcavern,2027,cost_cap,24989.1249
h2_storage_saltcavern,2028,cost_cap,24660.32063
h2_storage_saltcavern,2029,cost_cap,24331.51635
h2_storage_saltcavern,2030,cost_cap,24002.71208
h2_storage_saltcavern,2031,cost_cap,23673.9078
h2_storage_saltcavern,2032,cost_cap,23345.10353
h2_storage_saltcavern,2033,cost_cap,23016.29925
h2_storage_saltcavern,2034,cost_cap,22687.49498
h2_storage_saltcavern,2035,cost_cap,22358.6907
h2_storage_saltcavern,2036,cost_cap,22029.88643
h2_storage_saltcavern,2037,cost_cap,21701.08215
h2_storage_saltcavern,2038,cost_cap,21372.27788
h2_storage_saltcavern,2039,cost_cap,21043.4736
h2_storage_saltcavern,2040,cost_cap,20714.66933
h2_storage_saltcavern,2041,cost_cap,20385.86505
h2_storage_saltcavern,2042,cost_cap,20057.06078
h2_storage_saltcavern,2043,cost_cap,19728.2565
h2_storage_saltcavern,2044,cost_cap,19399.45223
h2_storage_saltcavern,2045,cost_cap,19070.64795
h2_storage_saltcavern,2046,cost_cap,18741.84368
h2_storage_saltcavern,2047,cost_cap,18413.0394
h2_storage_saltcavern,2048,cost_cap,18084.23513
h2_storage_saltcavern,2049,cost_cap,17755.43085
h2_storage_saltcavern,2050,cost_cap,17426.62658
h2_storage_saltcavern,2010,fom,763.491
h2_storage_saltcavern,2011,fom,763.491
h2_storage_saltcavern,2012,fom,763.491
h2_storage_saltcavern,2013,fom,763.491
h2_storage_saltcavern,2014,fom,763.491
h2_storage_saltcavern,2015,fom,763.491
h2_storage_saltcavern,2016,fom,763.491
h2_storage_saltcavern,2017,fom,763.491
h2_storage_saltcavern,2018,fom,763.491
h2_storage_saltcavern,2019,fom,763.491
h2_storage_saltcavern,2020,fom,763.491
h2_storage_saltcavern,2021,fom,763.491
h2_storage_saltcavern,2022,fom,763.491
h2_storage_saltcavern,2023,fom,763.491
h2_storage_saltcavern,2024,fom,763.491
h2_storage_saltcavern,2025,fom,744.403725
h2_storage_saltcavern,2026,fom,734.8600875
h2_storage_saltcavern,2027,fom,725.31645
h2_storage_saltcavern,2028,fom,715.7728125
h2_storage_saltcavern,2029,fom,706.229175
h2_storage_saltcavern,2030,fom,696.6855375
h2_storage_saltcavern,2031,fom,687.1419
h2_storage_saltcavern,2032,fom,677.5982625
h2_storage_saltcavern,2033,fom,668.054625
h2_storage_saltcavern,2034,fom,658.5109875
h2_storage_saltcavern,2035,fom,648.96735
h2_storage_saltcavern,2036,fom,639.4237125
h2_storage_saltcavern,2037,fom,629.880075
h2_storage_saltcavern,2038,fom,620.3364375
h2_storage_saltcavern,2039,fom,610.7928
h2_storage_saltcavern,2040,fom,601.2491625
h2_storage_saltcavern,2041,fom,591.705525
h2_storage_saltcavern,2042,fom,582.1618875
h2_storage_saltcavern,2043,fom,572.61825
h2_storage_saltcavern,2044,fom,563.0746125
h2_storage_saltcavern,2045,fom,553.530975
h2_storage_saltcavern,2046,fom,543.9873375
h2_storage_saltcavern,2047,fom,534.4437
h2_storage_saltcavern,2048,fom,524.9000625
h2_storage_saltcavern,2049,fom,515.356425
h2_storage_saltcavern,2050,fom,505.8127875
h2_storage_saltcavern,2010,electric_load,0.008
h2_storage_saltcavern,2011,electric_load,0.008
h2_storage_saltcavern,2012,electric_load,0.008
h2_storage_saltcavern,2013,electric_load,0.008
h2_storage_saltcavern,2014,electric_load,0.008
h2_storage_saltcavern,2015,electric_load,0.008
h2_storage_saltcavern,2016,electric_load,0.008
h2_storage_saltcavern,2017,electric_load,0.008
h2_storage_saltcavern,2018,electric_load,0.008
h2_storage_saltcavern,2019,electric_load,0.008
h2_storage_saltcavern,2020,electric_load,0.008
h2_storage_saltcavern,2021,electric_load,0.008
h2_storage_saltcavern,2022,electric_load,0.008
h2_storage_saltcavern,2023,electric_load,0.008
h2_storage_saltcavern,2024,electric_load,0.008
h2_storage_saltcavern,2025,electric_load,0.008
h2_storage_saltcavern,2026,electric_load,0.008
h2_storage_saltcavern,2027,electric_load,0.008
h2_storage_saltcavern,2028,electric_load,0.008
h2_storage_saltcavern,2029,electric_load,0.008
h2_storage_saltcavern,2030,electric_load,0.008
h2_storage_saltcavern,2031,electric_load,0.008
h2_storage_saltcavern,2032,electric_load,0.008
h2_storage_saltcavern,2033,electric_load,0.008
h2_storage_saltcavern,2034,electric_load,0.008
h2_storage_saltcavern,2035,electric_load,0.008
h2_storage_saltcavern,2036,electric_load,0.008
h2_storage_saltcavern,2037,electric_load,0.008
h2_storage_saltcavern,2038,electric_load,0.008
h2_storage_saltcavern,2039,electric_load,0.008
h2_storage_saltcavern,2040,electric_load,0.008
h2_storage_saltcavern,2041,electric_load,0.008
h2_storage_saltcavern,2042,electric_load,0.008
h2_storage_saltcavern,2043,electric_load,0.008
h2_storage_saltcavern,2044,electric_load,0.008
h2_storage_saltcavern,2045,electric_load,0.008
h2_storage_saltcavern,2046,electric_load,0.008
h2_storage_saltcavern,2047,electric_load,0.008
h2_storage_saltcavern,2048,electric_load,0.008
h2_storage_saltcavern,2049,electric_load,0.008
h2_storage_saltcavern,2050,electric_load,0.008
h2_storage_hardrock,2010,cost_cap,41008.173
h2_storage_hardrock,2011,cost_cap,41008.173
h2_storage_hardrock,2012,cost_cap,41008.173
h2_storage_hardrock,2013,cost_cap,41008.173
h2_storage_hardrock,2014,cost_cap,41008.173
h2_storage_hardrock,2015,cost_cap,41008.173
h2_storage_hardrock,2016,cost_cap,41008.173
h2_storage_hardrock,2017,cost_cap,41008.173
h2_storage_hardrock,2018,cost_cap,41008.173
h2_storage_hardrock,2019,cost_cap,41008.173
h2_storage_hardrock,2020,cost_cap,41008.173
h2_storage_hardrock,2021,cost_cap,41008.173
h2_storage_hardrock,2022,cost_cap,41008.173
h2_storage_hardrock,2023,cost_cap,41008.173
h2_storage_hardrock,2024,cost_cap,41008.173
h2_storage_hardrock,2025,cost_cap,39982.96868
h2_storage_hardrock,2026,cost_cap,39470.36651
h2_storage_hardrock,2027,cost_cap,38957.76435
h2_storage_hardrock,2028,cost_cap,38445.16219
h2_storage_hardrock,2029,cost_cap,37932.56003
h2_storage_hardrock,2030,cost_cap,37419.95786
h2_storage_hardrock,2031,cost_cap,36907.3557
h2_storage_hardrock,2032,cost_cap,36394.75354
h2_storage_hardrock,2033,cost_cap,35882.15138
h2_storage_hardrock,2034,cost_cap,35369.54921
h2_storage_hardrock,2035,cost_cap,34856.94705
h2_storage_hardrock,2036,cost_cap,34344.34489
h2_storage_hardrock,2037,cost_cap,33831.74273
h2_storage_hardrock,2038,cost_cap,33319.14056
h2_storage_hardrock,2039,cost_cap,32806.5384
h2_storage_hardrock,2040,cost_cap,32293.93624
h2_storage_hardrock,2041,cost_cap,31781.33408
h2_storage_hardrock,2042,cost_cap,31268.73191
h2_storage_hardrock,2043,cost_cap,30756.12975
h2_storage_hardrock,2044,cost_cap,30243.52759
h2_storage_hardrock,2045,cost_cap,29730.92543
h2_storage_hardrock,2046,cost_cap,29218.32326
h2_storage_hardrock,2047,cost_cap,28705.7211
h2_storage_hardrock,2048,cost_cap,28193.11894
h2_storage_hardrock,2049,cost_cap,27680.51678
h2_storage_hardrock,2050,cost_cap,27167.91461
h2_storage_hardrock,2010,fom,763.491
h2_storage_hardrock,2011,fom,763.491
h2_storage_hardrock,2012,fom,763.491
h2_storage_hardrock,2013,fom,763.491
h2_storage_hardrock,2014,fom,763.491
h2_storage_hardrock,2015,fom,763.491
h2_storage_hardrock,2016,fom,763.491
h2_storage_hardrock,2017,fom,763.491
h2_storage_hardrock,2018,fom,763.491
h2_storage_hardrock,2019,fom,763.491
h2_storage_hardrock,2020,fom,763.491
h2_storage_hardrock,2021,fom,763.491
h2_storage_hardrock,2022,fom,763.491
h2_storage_hardrock,2023,fom,763.491
h2_storage_hardrock,2024,fom,763.491
h2_storage_hardrock,2025,fom,744.403725
h2_storage_hardrock,2026,fom,734.8600875
h2_storage_hardrock,2027,fom,725.31645
h2_storage_hardrock,2028,fom,715.7728125
h2_storage_hardrock,2029,fom,706.229175
h2_storage_hardrock,2030,fom,696.6855375
h2_storage_hardrock,2031,fom,687.1419
h2_storage_hardrock,2032,fom,677.5982625
h2_storage_hardrock,2033,fom,668.054625
h2_storage_hardrock,2034,fom,658.5109875
h2_storage_hardrock,2035,fom,648.96735
h2_storage_hardrock,2036,fom,639.4237125
h2_storage_hardrock,2037,fom,629.880075
h2_storage_hardrock,2038,fom,620.3364375
h2_storage_hardrock,2039,fom,610.7928
h2_storage_hardrock,2040,fom,601.2491625
h2_storage_hardrock,2041,fom,591.705525
h2_storage_hardrock,2042,fom,582.1618875
h2_storage_hardrock,2043,fom,572.61825
h2_storage_hardrock,2044,fom,563.0746125
h2_storage_hardrock,2045,fom,553.530975
h2_storage_hardrock,2046,fom,543.9873375
h2_storage_hardrock,2047,fom,534.4437
h2_storage_hardrock,2048,fom,524.9000625
h2_storage_hardrock,2049,fom,515.356425
h2_storage_hardrock,2050,fom,505.8127875
h2_storage_hardrock,2010,electric_load,0.008
h2_storage_hardrock,2011,electric_load,0.008
h2_storage_hardrock,2012,electric_load,0.008
h2_storage_hardrock,2013,electric_load,0.008
h2_storage_hardrock,2014,electric_load,0.008
h2_storage_hardrock,2015,electric_load,0.008
h2_storage_hardrock,2016,electric_load,0.008
h2_storage_hardrock,2017,electric_load,0.008
h2_storage_hardrock,2018,electric_load,0.008
h2_storage_hardrock,2019,electric_load,0.008
h2_storage_hardrock,2020,electric_load,0.008
h2_storage_hardrock,2021,electric_load,0.008
h2_storage_hardrock,2022,electric_load,0.008
h2_storage_hardrock,2023,electric_load,0.008
h2_storage_hardrock,2024,electric_load,0.008
h2_storage_hardrock,2025,electric_load,0.008
h2_storage_hardrock,2026,electric_load,0.008
h2_storage_hardrock,2027,electric_load,0.008
h2_storage_hardrock,2028,electric_load,0.008
h2_storage_hardrock,2029,electric_load,0.008
h2_storage_hardrock,2030,electric_load,0.008
h2_storage_hardrock,2031,electric_load,0.008
h2_storage_hardrock,2032,electric_load,0.008
h2_storage_hardrock,2033,electric_load,0.008
h2_storage_hardrock,2034,electric_load,0.008
h2_storage_hardrock,2035,electric_load,0.008
h2_storage_hardrock,2036,electric_load,0.008
h2_storage_hardrock,2037,electric_load,0.008
h2_storage_hardrock,2038,electric_load,0.008
h2_storage_hardrock,2039,electric_load,0.008
h2_storage_hardrock,2040,electric_load,0.008
h2_storage_hardrock,2041,electric_load,0.008
h2_storage_hardrock,2042,electric_load,0.008
h2_storage_hardrock,2043,electric_load,0.008
h2_storage_hardrock,2044,electric_load,0.008
h2_storage_hardrock,2045,electric_load,0.008
h2_storage_hardrock,2046,electric_load,0.008
h2_storage_hardrock,2047,electric_load,0.008
h2_storage_hardrock,2048,electric_load,0.008
h2_storage_hardrock,2049,electric_load,0.008
h2_storage_hardrock,2050,electric_load,0.008
h2_storage_undergroundpipe,2010,cost_cap,381265.181
h2_storage_undergroundpipe,2011,cost_cap,381265.181
h2_storage_undergroundpipe,2012,cost_cap,381265.181
h2_storage_undergroundpipe,2013,cost_cap,381265.181
h2_storage_undergroundpipe,2014,cost_cap,381265.181
h2_storage_undergroundpipe,2015,cost_cap,381265.181
h2_storage_undergroundpipe,2016,cost_cap,381265.181
h2_storage_undergroundpipe,2017,cost_cap,381265.181
h2_storage_undergroundpipe,2018,cost_cap,381265.181
h2_storage_undergroundpipe,2019,cost_cap,381265.181
h2_storage_undergroundpipe,2020,cost_cap,381265.181
h2_storage_undergroundpipe,2021,cost_cap,381265.181
h2_storage_undergroundpipe,2022,cost_cap,381265.181
h2_storage_undergroundpipe,2023,cost_cap,381265.181
h2_storage_undergroundpipe,2024,cost_cap,381265.181
h2_storage_undergroundpipe,2025,cost_cap,371733.5515
h2_storage_undergroundpipe,2026,cost_cap,366967.7367
h2_storage_undergroundpipe,2027,cost_cap,362201.922
h2_storage_undergroundpipe,2028,cost_cap,357436.1072
h2_storage_undergroundpipe,2029,cost_cap,352670.2924
h2_storage_undergroundpipe,2030,cost_cap,347904.4777
h2_storage_undergroundpipe,2031,cost_cap,343138.6629
h2_storage_undergroundpipe,2032,cost_cap,338372.8481
h2_storage_undergroundpipe,2033,cost_cap,333607.0334
h2_storage_undergroundpipe,2034,cost_cap,328841.2186
h2_storage_undergroundpipe,2035,cost_cap,324075.4039
h2_storage_undergroundpipe,2036,cost_cap,319309.5891
h2_storage_undergroundpipe,2037,cost_cap,314543.7743
h2_storage_undergroundpipe,2038,cost_cap,309777.9596
h2_storage_undergroundpipe,2039,cost_cap,305012.1448
h2_storage_undergroundpipe,2040,cost_cap,300246.33
h2_storage_undergroundpipe,2041,cost_cap,295480.5153
h2_storage_undergroundpipe,2042,cost_cap,290714.7005
h2_storage_undergroundpipe,2043,cost_cap,285948.8858
h2_storage_undergroundpipe,2044,cost_cap,281183.071
h2_storage_undergroundpipe,2045,cost_cap,276417.2562
h2_storage_undergroundpipe,2046,cost_cap,271651.4415
h2_storage_undergroundpipe,2047,cost_cap,266885.6267
h2_storage_undergroundpipe,2048,cost_cap,262119.8119
h2_storage_undergroundpipe,2049,cost_cap,257353.9972
h2_storage_undergroundpipe,2050,cost_cap,252588.1824
h2_storage_undergroundpipe,2010,fom,853.118
h2_storage_undergroundpipe,2011,fom,853.118
h2_storage_undergroundpipe,2012,fom,853.118
h2_storage_undergroundpipe,2013,fom,853.118
h2_storage_undergroundpipe,2014,fom,853.118
h2_storage_undergroundpipe,2015,fom,853.118
h2_storage_undergroundpipe,2016,fom,853.118
h2_storage_undergroundpipe,2017,fom,853.118
h2_storage_undergroundpipe,2018,fom,853.118
h2_storage_undergroundpipe,2019,fom,853.118
h2_storage_undergroundpipe,2020,fom,853.118
h2_storage_undergroundpipe,2021,fom,853.118
h2_storage_undergroundpipe,2022,fom,853.118
h2_storage_undergroundpipe,2023,fom,853.118
h2_storage_undergroundpipe,2024,fom,853.118
h2_storage_undergroundpipe,2025,fom,831.79005
h2_storage_undergroundpipe,2026,fom,821.126075
h2_storage_undergroundpipe,2027,fom,810.4621
h2_storage_undergroundpipe,2028,fom,799.798125
h2_storage_undergroundpipe,2029,fom,789.13415
h2_storage_undergroundpipe,2030,fom,778.470175
h2_storage_undergroundpipe,2031,fom,767.8062
h2_storage_undergroundpipe,2032,fom,757.142225
h2_storage_undergroundpipe,2033,fom,746.47825
h2_storage_undergroundpipe,2034,fom,735.814275
h2_storage_undergroundpipe,2035,fom,725.1503
h2_storage_undergroundpipe,2036,fom,714.486325
h2_storage_undergroundpipe,2037,fom,703.82235
h2_storage_undergroundpipe,2038,fom,693.158375
h2_storage_undergroundpipe,2039,fom,682.4944
h2_storage_undergroundpipe,2040,fom,671.830425
h2_storage_undergroundpipe,2041,fom,661.16645
h2_storage_undergroundpipe,2042,fom,650.502475
h2_storage_undergroundpipe,2043,fom,639.8385
h2_storage_undergroundpipe,2044,fom,629.174525
h2_storage_undergroundpipe,2045,fom,618.51055
h2_storage_undergroundpipe,2046,fom,607.846575
h2_storage_undergroundpipe,2047,fom,597.1826
h2_storage_undergroundpipe,2048,fom,586.518625
h2_storage_undergroundpipe,2049,fom,575.85465
h2_storage_undergroundpipe,2050,fom,565.190675
h2_storage_undergroundpipe,2010,electric_load,0.008
h2_storage_undergroundpipe,2011,electric_load,0.008
h2_storage_undergroundpipe,2012,electric_load,0.008
h2_storage_undergroundpipe,2013,electric_load,0.008
h2_storage_undergroundpipe,2014,electric_load,0.008
h2_storage_undergroundpipe,2015,electric_load,0.008
h2_storage_undergroundpipe,2016,electric_load,0.008
h2_storage_undergroundpipe,2017,electric_load,0.008
h2_storage_undergroundpipe,2018,electric_load,0.008
h2_storage_undergroundpipe,2019,electric_load,0.008
h2_storage_undergroundpipe,2020,electric_load,0.008
h2_storage_undergroundpipe,2021,electric_load,0.008
h2_storage_undergroundpipe,2022,electric_load,0.008
h2_storage_undergroundpipe,2023,electric_load,0.008
h2_storage_undergroundpipe,2024,electric_load,0.008
h2_storage_undergroundpipe,2025,electric_load,0.008
h2_storage_undergroundpipe,2026,electric_load,0.008
h2_storage_undergroundpipe,2027,electric_load,0.008
h2_storage_undergroundpipe,2028,electric_load,0.008
h2_storage_undergroundpipe,2029,electric_load,0.008
h2_storage_undergroundpipe,2030,electric_load,0.008
h2_storage_undergroundpipe,2031,electric_load,0.008
h2_storage_undergroundpipe,2032,electric_load,0.008
h2_storage_undergroundpipe,2033,electric_load,0.008
h2_storage_undergroundpipe,2034,electric_load,0.008
h2_storage_undergroundpipe,2035,electric_load,0.008
h2_storage_undergroundpipe,2036,electric_load,0.008
h2_storage_undergroundpipe,2037,electric_load,0.008
h2_storage_undergroundpipe,2038,electric_load,0.008
h2_storage_undergroundpipe,2039,electric_load,0.008
h2_storage_undergroundpipe,2040,electric_load,0.008
h2_storage_undergroundpipe,2041,electric_load,0.008
h2_storage_undergroundpipe,2042,electric_load,0.008
h2_storage_undergroundpipe,2043,electric_load,0.008
h2_storage_undergroundpipe,2044,electric_load,0.008
h2_storage_undergroundpipe,2045,electric_load,0.008
h2_storage_undergroundpipe,2046,electric_load,0.008
h2_storage_undergroundpipe,2047,electric_load,0.008
