*h2_stor_trans,t,parameter,value
h2_storage_saltcavern,2018,cost_cap,0
h2_storage_saltcavern,2019,cost_cap,0
h2_storage_saltcavern,2020,cost_cap,0
h2_storage_saltcavern,2021,cost_cap,0
h2_storage_saltcavern,2022,cost_cap,0
h2_storage_saltcavern,2023,cost_cap,0
h2_storage_saltcavern,2024,cost_cap,0
h2_storage_saltcavern,2025,cost_cap,0
h2_storage_saltcavern,2026,cost_cap,0
h2_storage_saltcavern,2027,cost_cap,0
h2_storage_saltcavern,2028,cost_cap,0
h2_storage_saltcavern,2029,cost_cap,0
h2_storage_saltcavern,2030,cost_cap,0
h2_storage_saltcavern,2031,cost_cap,0
h2_storage_saltcavern,2032,cost_cap,0
h2_storage_saltcavern,2033,cost_cap,0
h2_storage_saltcavern,2034,cost_cap,0
h2_storage_saltcavern,2035,cost_cap,0
h2_storage_saltcavern,2036,cost_cap,0
h2_storage_saltcavern,2037,cost_cap,0
h2_storage_saltcavern,2038,cost_cap,0
h2_storage_saltcavern,2039,cost_cap,0
h2_storage_saltcavern,2040,cost_cap,0
h2_storage_saltcavern,2041,cost_cap,0
h2_storage_saltcavern,2042,cost_cap,0
h2_storage_saltcavern,2043,cost_cap,0
h2_storage_saltcavern,2044,cost_cap,0
h2_storage_saltcavern,2045,cost_cap,0
h2_storage_saltcavern,2046,cost_cap,0
h2_storage_saltcavern,2047,cost_cap,0
h2_storage_saltcavern,2048,cost_cap,0
h2_storage_saltcavern,2049,cost_cap,0
h2_storage_saltcavern,2050,cost_cap,0
h2_storage_saltcavern,2010,fom,0
h2_storage_saltcavern,2011,fom,0
h2_storage_saltcavern,2012,fom,0
h2_storage_saltcavern,2013,fom,0
h2_storage_saltcavern,2014,fom,0
h2_storage_saltcavern,2015,fom,0
h2_storage_saltcavern,2016,fom,0
h2_storage_saltcavern,2017,fom,0
h2_storage_saltcavern,2018,fom,0
h2_storage_saltcavern,2019,fom,0
h2_storage_saltcavern,2020,fom,0
h2_storage_saltcavern,2021,fom,0
h2_storage_saltcavern,2022,fom,0
h2_storage_saltcavern,2023,fom,0
h2_storage_saltcavern,2024,fom,0
h2_storage_saltcavern,2025,fom,0
h2_storage_saltcavern,2026,fom,0
h2_storage_saltcavern,2027,fom,0
h2_storage_saltcavern,2028,fom,0
h2_storage_saltcavern,2029,fom,0
h2_storage_saltcavern,2030,fom,0
h2_storage_saltcavern,2031,fom,0
h2_storage_saltcavern,2032,fom,0
h2_storage_saltcavern,2033,fom,0
h2_storage_saltcavern,2034,fom,0
h2_storage_saltcavern,2035,fom,0
h2_storage_saltcavern,2036,fom,0
h2_storage_saltcavern,2037,fom,0
h2_storage_saltcavern,2038,fom,0
h2_storage_saltcavern,2039,fom,0
h2_storage_saltcavern,2040,fom,0
h2_storage_saltcavern,2041,fom,0
h2_storage_saltcavern,2042,fom,0
h2_storage_saltcavern,2043,fom,0
h2_storage_saltcavern,2044,fom,0
h2_storage_saltcavern,2045,fom,0
h2_storage_saltcavern,2046,fom,0
h2_storage_saltcavern,2047,fom,0
h2_storage_saltcavern,2048,fom,0
h2_storage_saltcavern,2049,fom,0
h2_storage_saltcavern,2050,fom,0
h2_storage_saltcavern,2010,electric_load,0.008
h2_storage_saltcavern,2011,electric_load,0.008
h2_storage_saltcavern,2012,electric_load,0.008
h2_storage_saltcavern,2013,electric_load,0.008
h2_storage_saltcavern,2014,electric_load,0.008
h2_storage_saltcavern,2015,electric_load,0.008
h2_storage_saltcavern,2016,electric_load,0.008
h2_storage_saltcavern,2017,electric_load,0.008
h2_storage_saltcavern,2018,electric_load,0.008
h2_storage_saltcavern,2019,electric_load,0.008
h2_storage_saltcavern,2020,electric_load,0.008
h2_storage_saltcavern,2021,electric_load,0.008
h2_storage_saltcavern,2022,electric_load,0.008
h2_storage_saltcavern,2023,electric_load,0.008
h2_storage_saltcavern,2024,electric_load,0.008
h2_storage_saltcavern,2025,electric_load,0.008
h2_storage_saltcavern,2026,electric_load,0.008
h2_storage_saltcavern,2027,electric_load,0.008
h2_storage_saltcavern,2028,electric_load,0.008
h2_storage_saltcavern,2029,electric_load,0.008
h2_storage_saltcavern,2030,electric_load,0.008
h2_storage_saltcavern,2031,electric_load,0.008
h2_storage_saltcavern,2032,electric_load,0.008
h2_storage_saltcavern,2033,electric_load,0.008
h2_storage_saltcavern,2034,electric_load,0.008
h2_storage_saltcavern,2035,electric_load,0.008
h2_storage_saltcavern,2036,electric_load,0.008
h2_storage_saltcavern,2037,electric_load,0.008
h2_storage_saltcavern,2038,electric_load,0.008
h2_storage_saltcavern,2039,electric_load,0.008
h2_storage_saltcavern,2040,electric_load,0.008
h2_storage_saltcavern,2041,electric_load,0.008
h2_storage_saltcavern,2042,electric_load,0.008
h2_storage_saltcavern,2043,electric_load,0.008
h2_storage_saltcavern,2044,electric_load,0.008
h2_storage_saltcavern,2045,electric_load,0.008
h2_storage_saltcavern,2046,electric_load,0.008
h2_storage_saltcavern,2047,electric_load,0.008
h2_storage_saltcavern,2048,electric_load,0.008
h2_storage_saltcavern,2049,electric_load,0.008
h2_storage_saltcavern,2050,electric_load,0.008
h2_storage_hardrock,2010,cost_cap,0
h2_storage_hardrock,2011,cost_cap,0
h2_storage_hardrock,2012,cost_cap,0
h2_storage_hardrock,2013,cost_cap,0
h2_storage_hardrock,2014,cost_cap,0
h2_storage_hardrock,2015,cost_cap,0
h2_storage_hardrock,2016,cost_cap,0
h2_storage_hardrock,2017,cost_cap,0
h2_storage_hardrock,2018,cost_cap,0
h2_storage_hardrock,2019,cost_cap,0
h2_storage_hardrock,2020,cost_cap,0
h2_storage_hardrock,2021,cost_cap,0
h2_storage_hardrock,2022,cost_cap,0
h2_storage_hardrock,2023,cost_cap,0
h2_storage_hardrock,2024,cost_cap,0
h2_storage_hardrock,2025,cost_cap,0
h2_storage_hardrock,2026,cost_cap,0
h2_storage_hardrock,2027,cost_cap,0
h2_storage_hardrock,2028,cost_cap,0
h2_storage_hardrock,2029,cost_cap,0
h2_storage_hardrock,2030,cost_cap,0
h2_storage_hardrock,2031,cost_cap,0
h2_storage_hardrock,2032,cost_cap,0
h2_storage_hardrock,2033,cost_cap,0
h2_storage_hardrock,2034,cost_cap,0
h2_storage_hardrock,2035,cost_cap,0
h2_storage_hardrock,2036,cost_cap,0
h2_storage_hardrock,2037,cost_cap,0
h2_storage_hardrock,2038,cost_cap,0
h2_storage_hardrock,2039,cost_cap,0
h2_storage_hardrock,2040,cost_cap,0
h2_storage_hardrock,2041,cost_cap,0
h2_storage_hardrock,2042,cost_cap,0
h2_storage_hardrock,2043,cost_cap,0
h2_storage_hardrock,2044,cost_cap,0
h2_storage_hardrock,2045,cost_cap,0
h2_storage_hardrock,2046,cost_cap,0
h2_storage_hardrock,2047,cost_cap,0
h2_storage_hardrock,2048,cost_cap,0
h2_storage_hardrock,2049,cost_cap,0
h2_storage_hardrock,2050,cost_cap,0
h2_storage_hardrock,2010,fom,0
h2_storage_hardrock,2011,fom,0
h2_storage_hardrock,2012,fom,0
h2_storage_hardrock,2013,fom,0
h2_storage_hardrock,2014,fom,0
h2_storage_hardrock,2015,fom,0
h2_storage_hardrock,2016,fom,0
h2_storage_hardrock,2017,fom,0
h2_storage_hardrock,2018,fom,0
h2_storage_hardrock,2019,fom,0
h2_storage_hardrock,2020,fom,0
h2_storage_hardrock,2021,fom,0
h2_storage_hardrock,2022,fom,0
h2_storage_hardrock,2023,fom,0
h2_storage_hardrock,2024,fom,0
h2_storage_hardrock,2025,fom,0
h2_storage_hardrock,2026,fom,0
h2_storage_hardrock,2027,fom,0
h2_storage_hardrock,2028,fom,0
h2_storage_hardrock,2029,fom,0
h2_storage_hardrock,2030,fom,0
h2_storage_hardrock,2031,fom,0
h2_storage_hardrock,2032,fom,0
h2_storage_hardrock,2033,fom,0
h2_storage_hardrock,2034,fom,0
h2_storage_hardrock,2035,fom,0
h2_storage_hardrock,2036,fom,0
h2_storage_hardrock,2037,fom,0
h2_storage_hardrock,2038,fom,0
h2_storage_hardrock,2039,fom,0
h2_storage_hardrock,2040,fom,0
h2_storage_hardrock,2041,fom,0
h2_storage_hardrock,2042,fom,0
h2_storage_hardrock,2043,fom,0
h2_storage_hardrock,2044,fom,0
h2_storage_hardrock,2045,fom,0
h2_storage_hardrock,2046,fom,0
h2_storage_hardrock,2047,fom,0
h2_storage_hardrock,2048,fom,0
h2_storage_hardrock,2049,fom,0
h2_storage_hardrock,2050,fom,0
h2_storage_hardrock,2010,electric_load,0.008
h2_storage_hardrock,2011,electric_load,0.008
h2_storage_hardrock,2012,electric_load,0.008
h2_storage_hardrock,2013,electric_load,0.008
h2_storage_hardrock,2014,electric_load,0.008
h2_storage_hardrock,2015,electric_load,0.008
h2_storage_hardrock,2016,electric_load,0.008
h2_storage_hardrock,2017,electric_load,0.008
h2_storage_hardrock,2018,electric_load,0.008
h2_storage_hardrock,2019,electric_load,0.008
h2_storage_hardrock,2020,electric_load,0.008
h2_storage_hardrock,2021,electric_load,0.008
h2_storage_hardrock,2022,electric_load,0.008
h2_storage_hardrock,2023,electric_load,0.008
h2_storage_hardrock,2024,electric_load,0.008
h2_storage_hardrock,2025,electric_load,0.008
h2_storage_hardrock,2026,electric_load,0.008
h2_storage_hardrock,2027,electric_load,0.008
h2_storage_hardrock,2028,electric_load,0.008
h2_storage_hardrock,2029,electric_load,0.008
h2_storage_hardrock,2030,electric_load,0.008
h2_storage_hardrock,2031,electric_load,0.008
h2_storage_hardrock,2032,electric_load,0.008
h2_storage_hardrock,2033,electric_load,0.008
h2_storage_hardrock,2034,electric_load,0.008
h2_storage_hardrock,2035,electric_load,0.008
h2_storage_hardrock,2036,electric_load,0.008
h2_storage_hardrock,2037,electric_load,0.008
h2_storage_hardrock,2038,electric_load,0.008
h2_storage_hardrock,2039,electric_load,0.008
h2_storage_hardrock,2040,electric_load,0.008
h2_storage_hardrock,2041,electric_load,0.008
h2_storage_hardrock,2042,electric_load,0.008
h2_storage_hardrock,2043,electric_load,0.008
h2_storage_hardrock,2044,electric_load,0.008
h2_storage_hardrock,2045,electric_load,0.008
h2_storage_hardrock,2046,electric_load,0.008
h2_storage_hardrock,2047,electric_load,0.008
h2_storage_hardrock,2048,electric_load,0.008
h2_storage_hardrock,2049,electric_load,0.008
h2_storage_hardrock,2050,electric_load,0.008
h2_storage_undergroundpipe,2010,cost_cap,0
h2_storage_undergroundpipe,2011,cost_cap,0
h2_storage_undergroundpipe,2012,cost_cap,0
h2_storage_undergroundpipe,2013,cost_cap,0
h2_storage_undergroundpipe,2014,cost_cap,0
h2_storage_undergroundpipe,2015,cost_cap,0
h2_storage_undergroundpipe,2016,cost_cap,0
h2_storage_undergroundpipe,2017,cost_cap,0
h2_storage_undergroundpipe,2018,cost_cap,0
h2_storage_undergroundpipe,2019,cost_cap,0
h2_storage_undergroundpipe,2020,cost_cap,0
h2_storage_undergroundpipe,2021,cost_cap,0
h2_storage_undergroundpipe,2022,cost_cap,0
h2_storage_undergroundpipe,2023,cost_cap,0
h2_storage_undergroundpipe,2024,cost_cap,0
h2_storage_undergroundpipe,2025,cost_cap,0
h2_storage_undergroundpipe,2026,cost_cap,0
h2_storage_undergroundpipe,2027,cost_cap,0
h2_storage_undergroundpipe,2028,cost_cap,0
h2_storage_undergroundpipe,2029,cost_cap,0
h2_storage_undergroundpipe,2030,cost_cap,0
h2_storage_undergroundpipe,2031,cost_cap,0
h2_storage_undergroundpipe,2032,cost_cap,0
h2_storage_undergroundpipe,2033,cost_cap,0
h2_storage_undergroundpipe,2034,cost_cap,0
h2_storage_undergroundpipe,2035,cost_cap,0
h2_storage_undergroundpipe,2036,cost_cap,0
h2_storage_undergroundpipe,2037,cost_cap,0
h2_storage_undergroundpipe,2038,cost_cap,0
h2_storage_undergroundpipe,2039,cost_cap,0
h2_storage_undergroundpipe,2040,cost_cap,0
h2_storage_undergroundpipe,2041,cost_cap,0
h2_storage_undergroundpipe,2042,cost_cap,0
h2_storage_undergroundpipe,2043,cost_cap,0
h2_storage_undergroundpipe,2044,cost_cap,0
h2_storage_undergroundpipe,2045,cost_cap,0
h2_storage_undergroundpipe,2046,cost_cap,0
h2_storage_undergroundpipe,2047,cost_cap,0
h2_storage_undergroundpipe,2048,cost_cap,0
h2_storage_undergroundpipe,2049,cost_cap,0
h2_storage_undergroundpipe,2050,cost_cap,0
h2_storage_undergroundpipe,2010,fom,0
h2_storage_undergroundpipe,2011,fom,0
h2_storage_undergroundpipe,2012,fom,0
h2_storage_undergroundpipe,2013,fom,0
h2_storage_undergroundpipe,2014,fom,0
h2_storage_undergroundpipe,2015,fom,0
h2_storage_undergroundpipe,2016,fom,0
h2_storage_undergroundpipe,2017,fom,0
h2_storage_undergroundpipe,2018,fom,0
h2_storage_undergroundpipe,2019,fom,0
h2_storage_undergroundpipe,2020,fom,0
h2_storage_undergroundpipe,2021,fom,0
h2_storage_undergroundpipe,2022,fom,0
h2_storage_undergroundpipe,2023,fom,0
h2_storage_undergroundpipe,2024,fom,0
h2_storage_undergroundpipe,2025,fom,0
h2_storage_undergroundpipe,2026,fom,0
h2_storage_undergroundpipe,2027,fom,0
h2_storage_undergroundpipe,2028,fom,0
h2_storage_undergroundpipe,2029,fom,0
h2_storage_undergroundpipe,2030,fom,0
h2_storage_undergroundpipe,2031,fom,0
h2_storage_undergroundpipe,2032,fom,0
h2_storage_undergroundpipe,2033,fom,0
h2_storage_undergroundpipe,2034,fom,0
h2_storage_undergroundpipe,2035,fom,0
h2_storage_undergroundpipe,2036,fom,0
h2_storage_undergroundpipe,2037,fom,0
h2_storage_undergroundpipe,2038,fom,0
h2_storage_undergroundpipe,2039,fom,0
h2_storage_undergroundpipe,2040,fom,0
h2_storage_undergroundpipe,2041,fom,0
h2_storage_undergroundpipe,2042,fom,0
h2_storage_undergroundpipe,2043,fom,0
h2_storage_undergroundpipe,2044,fom,0
h2_storage_undergroundpipe,2045,fom,0
h2_storage_undergroundpipe,2046,fom,0
h2_storage_undergroundpipe,2047,fom,0
h2_storage_undergroundpipe,2048,fom,0
h2_storage_undergroundpipe,2049,fom,0
h2_storage_undergroundpipe,2050,fom,0
h2_storage_undergroundpipe,2010,electric_load,0.008
h2_storage_undergroundpipe,2011,electric_load,0.008
h2_storage_undergroundpipe,2012,electric_load,0.008
h2_storage_undergroundpipe,2013,electric_load,0.008
h2_storage_undergroundpipe,2014,electric_load,0.008
h2_storage_undergroundpipe,2015,electric_load,0.008
h2_storage_undergroundpipe,2016,electric_load,0.008
h2_storage_undergroundpipe,2017,electric_load,0.008
h2_storage_undergroundpipe,2018,electric_load,0.008
h2_storage_undergroundpipe,2019,electric_load,0.008
h2_storage_undergroundpipe,2020,electric_load,0.008
h2_storage_undergroundpipe,2021,electric_load,0.008
h2_storage_undergroundpipe,2022,electric_load,0.008
h2_storage_undergroundpipe,2023,electric_load,0.008
h2_storage_undergroundpipe,2024,electric_load,0.008
h2_storage_undergroundpipe,2025,electric_load,0.008
h2_storage_undergroundpipe,2026,electric_load,0.008
h2_storage_undergroundpipe,2027,electric_load,0.008
h2_storage_undergroundpipe,2028,electric_load,0.008
h2_storage_undergroundpipe,2029,electric_load,0.008
h2_storage_undergroundpipe,2030,electric_load,0.008
h2_storage_undergroundpipe,2031,electric_load,0.008
h2_storage_undergroundpipe,2032,electric_load,0.008
h2_storage_undergroundpipe,2033,electric_load,0.008
h2_storage_undergroundpipe,2034,electric_load,0.008
h2_storage_undergroundpipe,2035,electric_load,0.008
h2_storage_undergroundpipe,2036,electric_load,0.008
h2_storage_undergroundpipe,2037,electric_load,0.008
h2_storage_undergroundpipe,2038,electric_load,0.008
h2_storage_undergroundpipe,2039,electric_load,0.008
h2_storage_undergroundpipe,2040,electric_load,0.008
h2_storage_undergroundpipe,2041,electric_load,0.008
h2_storage_undergroundpipe,2042,electric_load,0.008
h2_storage_undergroundpipe,2043,electric_load,0.008
h2_storage_undergroundpipe,2044,electric_load,0.008
h2_storage_undergroundpipe,2045,electric_load,0.008
h2_storage_undergroundpipe,2046,electric_load,0.008
h2_storage_undergroundpipe,2047,electric_load,0.008
h2_storage_undergroundpipe,2048,electric_load,0.008
h2_storage_undergroundpipe,2049,electric_load,0.008
h2_storage_undergroundpipe,2050,electric_load,0.008
