r,tech,bin,year,var,value
p131,dr1_4,bin4,2020,Cap,0.870881843
p131,dr1_4,bin4,2025,Cap,1.016662998
p131,dr1_4,bin4,2030,Cap,17.85323827
p131,dr1_4,bin4,2035,Cap,1.394470441
p131,dr1_4,bin4,2040,Cap,33.13171228
p131,dr1_4,bin5,2010,Cap,0
p131,dr1_4,bin5,2020,Cap,16.93466787
p131,dr1_4,bin5,2025,Cap,19.65095723
p131,dr1_4,bin5,2030,Cap,15.38904974
p131,dr1_4,bin5,2035,Cap,20.2070868
p131,dr1_4,bin5,2040,Cap,7.475894331
p131,dr1_5,bin1,2010,Cost,0
p131,dr1_5,bin1,2020,Cost,50000
p131,dr1_5,bin1,2025,Cost,50000
p131,dr1_5,bin1,2030,Cost,50000
p131,dr1_5,bin1,2035,Cost,50000
p131,dr1_5,bin1,2040,Cost,50000
p131,dr1_5,bin2,2010,Cost,0
p131,dr1_5,bin2,2020,Cost,1.00E+05
p131,dr1_5,bin2,2025,Cost,1.00E+05
p131,dr1_5,bin2,2030,Cost,1.00E+05
p131,dr1_5,bin2,2035,Cost,1.00E+05
p131,dr1_5,bin2,2040,Cost,1.00E+05
p131,dr1_5,bin3,2010,Cost,0
p131,dr1_5,bin3,2020,Cost,150000
p131,dr1_5,bin3,2025,Cost,150000
p131,dr1_5,bin3,2030,Cost,150000
p131,dr1_5,bin3,2035,Cost,150000
p131,dr1_5,bin3,2040,Cost,150000
p131,dr1_5,bin4,2010,Cost,0
p131,dr1_5,bin4,2020,Cost,2.00E+05
p131,dr1_5,bin4,2025,Cost,2.00E+05
p131,dr1_5,bin4,2030,Cost,2.00E+05
p131,dr1_5,bin4,2035,Cost,2.00E+05
p131,dr1_5,bin4,2040,Cost,2.00E+05
p131,dr1_5,bin5,2010,Cost,0
p131,dr1_5,bin5,2020,Cost,3.00E+05
p131,dr1_5,bin5,2025,Cost,3.00E+05
p131,dr1_5,bin5,2030,Cost,3.00E+05
p131,dr1_5,bin5,2035,Cost,3.00E+05
p131,dr1_5,bin5,2040,Cost,3.00E+05
p131,dr1_5,bin1,2010,Cap,0
p131,dr1_5,bin1,2020,Cap,0
p131,dr1_5,bin1,2025,Cap,0
p131,dr1_5,bin1,2030,Cap,0
p131,dr1_5,bin1,2035,Cap,0
p131,dr1_5,bin1,2040,Cap,0
p131,dr1_5,bin2,2010,Cap,0
p131,dr1_5,bin2,2020,Cap,0
p131,dr1_5,bin2,2025,Cap,0
p131,dr1_5,bin2,2030,Cap,0
p131,dr1_5,bin2,2035,Cap,0
p131,dr1_5,bin2,2040,Cap,0
p131,dr1_5,bin3,2010,Cap,0
p131,dr1_5,bin3,2020,Cap,0
p131,dr1_5,bin3,2025,Cap,0
p131,dr1_5,bin3,2030,Cap,0
p131,dr1_5,bin3,2035,Cap,0
p131,dr1_5,bin3,2040,Cap,0
p131,dr1_5,bin4,2010,Cap,0
p131,dr1_5,bin4,2020,Cap,0
p131,dr1_5,bin4,2025,Cap,0
p131,dr1_5,bin4,2030,Cap,0
p131,dr1_5,bin4,2035,Cap,0
p131,dr1_5,bin4,2040,Cap,0
p131,dr1_5,bin5,2010,Cap,0
p131,dr1_5,bin5,2020,Cap,0
p131,dr1_5,bin5,2025,Cap,0
p131,dr1_5,bin5,2030,Cap,120.6477174
p131,dr1_5,bin5,2035,Cap,12.17121161
p131,dr1_5,bin5,2040,Cap,276.8630579
p131,dr1_6,bin1,2010,Cost,0
p131,dr1_6,bin1,2020,Cost,50000
p131,dr1_6,bin1,2025,Cost,50000
p131,dr1_6,bin1,2030,Cost,50000
p131,dr1_6,bin1,2035,Cost,50000
p131,dr1_6,bin1,2040,Cost,50000
p131,dr1_6,bin2,2010,Cost,0
p131,dr1_6,bin2,2020,Cost,1.00E+05
p131,dr1_6,bin2,2025,Cost,1.00E+05
p131,dr1_6,bin2,2030,Cost,1.00E+05
p131,dr1_6,bin2,2035,Cost,1.00E+05
p131,dr1_6,bin2,2040,Cost,1.00E+05
p131,dr1_6,bin3,2010,Cost,0
p131,dr1_6,bin3,2020,Cost,150000
p131,dr1_6,bin3,2025,Cost,150000
p131,dr1_6,bin3,2030,Cost,150000
p131,dr1_6,bin3,2035,Cost,150000
p131,dr1_6,bin3,2040,Cost,150000
p131,dr1_6,bin4,2010,Cost,0
p131,dr1_6,bin4,2020,Cost,2.00E+05
p131,dr1_6,bin4,2025,Cost,2.00E+05
p131,dr1_6,bin4,2030,Cost,2.00E+05
p131,dr1_6,bin4,2035,Cost,2.00E+05
p131,dr1_6,bin4,2040,Cost,2.00E+05
p131,dr1_6,bin5,2010,Cost,0
p131,dr1_6,bin5,2020,Cost,3.00E+05
p131,dr1_6,bin5,2025,Cost,3.00E+05
p131,dr1_6,bin5,2030,Cost,3.00E+05
p131,dr1_6,bin5,2035,Cost,3.00E+05
p131,dr1_6,bin5,2040,Cost,3.00E+05
p131,dr1_6,bin1,2010,Cap,0
p131,dr1_6,bin1,2020,Cap,5.327725643
p131,dr1_6,bin1,2025,Cap,33.54142618
p131,dr1_6,bin1,2030,Cap,45.57745066
p131,dr1_6,bin1,2035,Cap,83.4966134
p131,dr1_6,bin1,2040,Cap,76.87962993
p131,dr1_6,bin2,2010,Cap,0
p131,dr1_6,bin2,2020,Cap,106.7520195
p131,dr1_6,bin2,2025,Cap,118.7282597
p131,dr1_6,bin2,2030,Cap,113.6790645
p131,dr1_6,bin2,2035,Cap,160.7812811
p131,dr1_6,bin2,2040,Cap,152.232067
p131,dr1_6,bin3,2010,Cap,0
p131,dr1_6,bin3,2020,Cap,81.98379304
p131,dr1_6,bin3,2025,Cap,101.8803514
p131,dr1_6,bin3,2030,Cap,88.99517779
p131,dr1_6,bin3,2035,Cap,69.47841537
p131,dr1_6,bin3,2040,Cap,61.99333262
p131,dr1_6,bin4,2010,Cap,0
p131,dr1_6,bin4,2020,Cap,47.76917765
p131,dr1_6,bin4,2025,Cap,12.78669377
p131,dr1_6,bin4,2030,Cap,9.758213971
p131,dr1_6,bin4,2035,Cap,6.37584813
p131,dr1_6,bin4,2040,Cap,5.438779403
p131,dr1_6,bin5,2010,Cap,0
p131,dr1_6,bin5,2020,Cap,7.782869613
p131,dr1_6,bin5,2025,Cap,1.761432178
p131,dr1_6,bin5,2030,Cap,0
p131,dr1_6,bin5,2035,Cap,0
p131,dr1_6,bin5,2040,Cap,0
p131,dr1_7,bin1,2010,Cost,0
p131,dr1_7,bin1,2020,Cost,50000
p131,dr1_7,bin1,2025,Cost,50000
p131,dr1_7,bin1,2030,Cost,50000
p131,dr1_7,bin1,2035,Cost,50000
p131,dr1_7,bin1,2040,Cost,50000
p131,dr1_7,bin2,2010,Cost,0
p131,dr1_7,bin2,2020,Cost,1.00E+05
p131,dr1_7,bin2,2025,Cost,1.00E+05
p131,dr1_7,bin2,2030,Cost,1.00E+05
p131,dr1_7,bin2,2035,Cost,1.00E+05
p131,dr1_7,bin2,2040,Cost,1.00E+05
p131,dr1_7,bin3,2010,Cost,0
p131,dr1_7,bin3,2020,Cost,150000
p131,dr1_7,bin3,2025,Cost,150000
p131,dr1_7,bin3,2030,Cost,150000
p131,dr1_7,bin3,2035,Cost,150000
p131,dr1_7,bin3,2040,Cost,150000
p131,dr1_7,bin4,2010,Cost,0
p131,dr1_7,bin4,2020,Cost,2.00E+05
p131,dr1_7,bin4,2025,Cost,2.00E+05
p131,dr1_7,bin4,2030,Cost,2.00E+05
p131,dr1_7,bin4,2035,Cost,2.00E+05
p131,dr1_7,bin4,2040,Cost,2.00E+05
p131,dr1_7,bin5,2010,Cost,0
p131,dr1_7,bin5,2020,Cost,3.00E+05
p131,dr1_7,bin5,2025,Cost,3.00E+05
p131,dr1_7,bin5,2030,Cost,3.00E+05
p131,dr1_7,bin5,2035,Cost,3.00E+05
p131,dr1_7,bin5,2040,Cost,3.00E+05
p131,dr1_7,bin1,2010,Cap,0
p131,dr1_7,bin1,2020,Cap,0
p131,dr1_7,bin1,2025,Cap,0
p131,dr1_7,bin1,2030,Cap,0
p131,dr1_7,bin1,2035,Cap,0
p131,dr1_7,bin1,2040,Cap,0
p131,dr1_7,bin2,2010,Cap,0
p131,dr1_7,bin2,2020,Cap,0
p131,dr1_7,bin2,2025,Cap,0
p131,dr1_7,bin2,2030,Cap,0
p131,dr1_7,bin2,2035,Cap,0
p131,dr1_7,bin2,2040,Cap,0
p131,dr1_7,bin3,2010,Cap,0
p131,dr1_7,bin3,2020,Cap,0
p131,dr1_7,bin3,2025,Cap,0
p131,dr1_7,bin3,2030,Cap,0
p131,dr1_7,bin3,2035,Cap,0
p131,dr1_7,bin3,2040,Cap,0
p131,dr1_7,bin4,2010,Cap,0
p131,dr1_7,bin4,2020,Cap,0
p131,dr1_7,bin4,2025,Cap,0
p131,dr1_7,bin4,2030,Cap,0
p131,dr1_7,bin4,2035,Cap,0
p131,dr1_7,bin4,2040,Cap,0
p131,dr1_7,bin5,2010,Cap,0
p131,dr1_7,bin5,2020,Cap,0
p131,dr1_7,bin5,2025,Cap,0
p131,dr1_7,bin5,2030,Cap,0
p131,dr1_7,bin5,2035,Cap,0
p131,dr1_7,bin5,2040,Cap,0
p131,dr1_8,bin1,2010,Cost,0
p131,dr1_8,bin1,2020,Cost,50000
p131,dr1_8,bin1,2025,Cost,50000
p131,dr1_8,bin1,2030,Cost,50000
p131,dr1_8,bin1,2035,Cost,50000
p131,dr1_8,bin1,2040,Cost,50000
p131,dr1_8,bin2,2010,Cost,0
p131,dr1_8,bin2,2020,Cost,1.00E+05
p131,dr1_8,bin2,2025,Cost,1.00E+05
p131,dr1_8,bin2,2030,Cost,1.00E+05
p131,dr1_8,bin2,2035,Cost,1.00E+05
p131,dr1_8,bin2,2040,Cost,1.00E+05
p131,dr1_8,bin3,2010,Cost,0
p131,dr1_8,bin3,2020,Cost,150000
p131,dr1_8,bin3,2025,Cost,150000
p131,dr1_8,bin3,2030,Cost,150000
p131,dr1_8,bin3,2035,Cost,150000
p131,dr1_8,bin3,2040,Cost,150000
p131,dr1_8,bin4,2010,Cost,0
p131,dr1_8,bin4,2020,Cost,2.00E+05
p131,dr1_8,bin4,2025,Cost,2.00E+05
p131,dr1_8,bin4,2030,Cost,2.00E+05
p131,dr1_8,bin4,2035,Cost,2.00E+05
p131,dr1_8,bin4,2040,Cost,2.00E+05
p131,dr1_8,bin5,2010,Cost,0
p131,dr1_8,bin5,2020,Cost,3.00E+05
p131,dr1_8,bin5,2025,Cost,3.00E+05
p131,dr1_8,bin5,2030,Cost,3.00E+05
p131,dr1_8,bin5,2035,Cost,3.00E+05
p131,dr1_8,bin5,2040,Cost,3.00E+05
p131,dr1_8,bin1,2010,Cap,0
p131,dr1_8,bin1,2020,Cap,0
p131,dr1_8,bin1,2025,Cap,0
p131,dr1_8,bin1,2030,Cap,0
p131,dr1_8,bin1,2035,Cap,0
p131,dr1_8,bin1,2040,Cap,0
p131,dr1_8,bin2,2010,Cap,0
p131,dr1_8,bin2,2020,Cap,0
p131,dr1_8,bin2,2025,Cap,0
p131,dr1_8,bin2,2030,Cap,0
p131,dr1_8,bin2,2035,Cap,0
p131,dr1_8,bin2,2040,Cap,0
p131,dr1_8,bin3,2010,Cap,0
p131,dr1_8,bin3,2020,Cap,0
p131,dr1_8,bin3,2025,Cap,0
p131,dr1_8,bin3,2030,Cap,0
p131,dr1_8,bin3,2035,Cap,0
p131,dr1_8,bin3,2040,Cap,0.000149106
p131,dr1_8,bin4,2010,Cap,0
p131,dr1_8,bin4,2020,Cap,6.85E-05
p131,dr1_8,bin4,2025,Cap,0.000103706
p131,dr1_8,bin4,2030,Cap,0.00018173
p131,dr1_8,bin4,2035,Cap,0.000180534
p131,dr1_8,bin4,2040,Cap,4.548183692
p131,dr1_8,bin5,2010,Cap,0
p131,dr1_8,bin5,2020,Cap,12.8141141
p131,dr1_8,bin5,2025,Cap,38.62965884
p131,dr1_8,bin5,2030,Cap,90.44642105
p131,dr1_8,bin5,2035,Cap,96.34439793
p131,dr1_8,bin5,2040,Cap,163.5105318
p131,dr1_9,bin1,2020,Cost,0
p131,dr1_9,bin1,2030,Cost,50000
p131,dr1_9,bin1,2040,Cost,50000
p131,dr1_9,bin2,2020,Cost,0
p131,dr1_9,bin2,2030,Cost,1.00E+05
p131,dr1_9,bin2,2040,Cost,1.00E+05
p131,dr1_9,bin3,2020,Cost,0
p131,dr1_9,bin3,2030,Cost,150000
p131,dr1_9,bin3,2040,Cost,150000
p131,dr1_9,bin4,2020,Cost,0
p131,dr1_9,bin4,2030,Cost,2.00E+05
p131,dr1_9,bin4,2040,Cost,2.00E+05
p131,dr1_9,bin5,2020,Cost,0
p131,dr1_9,bin5,2030,Cost,3.00E+05
p131,dr1_9,bin5,2040,Cost,3.00E+05
p131,dr1_9,bin1,2020,Cap,0
p131,dr1_9,bin1,2030,Cap,0
p131,dr1_9,bin1,2040,Cap,0
p131,dr1_9,bin2,2020,Cap,0
p131,dr1_9,bin2,2030,Cap,0
p131,dr1_9,bin2,2040,Cap,0
p131,dr1_9,bin3,2020,Cap,0
p131,dr1_9,bin3,2030,Cap,0
p131,dr1_9,bin3,2040,Cap,0
p131,dr1_9,bin4,2020,Cap,0
p131,dr1_9,bin4,2030,Cap,0
p131,dr1_9,bin4,2040,Cap,0
p131,dr1_9,bin5,2020,Cap,0
p131,dr1_9,bin5,2030,Cap,0
p131,dr1_9,bin5,2040,Cap,0
p132,dr1_1,bin1,2010,Cost,0
p132,dr1_1,bin1,2020,Cost,50000
p132,dr1_1,bin1,2025,Cost,50000
p132,dr1_1,bin1,2030,Cost,50000
p132,dr1_1,bin1,2035,Cost,50000
p132,dr1_1,bin1,2040,Cost,50000
p132,dr1_1,bin2,2010,Cost,0
p132,dr1_1,bin2,2020,Cost,1.00E+05
p132,dr1_1,bin2,2025,Cost,1.00E+05
p132,dr1_1,bin2,2030,Cost,1.00E+05
p132,dr1_1,bin2,2035,Cost,1.00E+05
p132,dr1_1,bin2,2040,Cost,1.00E+05
p132,dr1_1,bin3,2010,Cost,0
p132,dr1_1,bin3,2020,Cost,150000
p132,dr1_1,bin3,2025,Cost,150000
p132,dr1_1,bin3,2030,Cost,150000
p132,dr1_1,bin3,2035,Cost,150000
p132,dr1_1,bin3,2040,Cost,150000
p132,dr1_1,bin4,2010,Cost,0
p132,dr1_1,bin4,2020,Cost,2.00E+05
p132,dr1_1,bin4,2025,Cost,2.00E+05
p132,dr1_1,bin4,2030,Cost,2.00E+05
p132,dr1_1,bin4,2035,Cost,2.00E+05
p132,dr1_1,bin4,2040,Cost,2.00E+05
p132,dr1_1,bin5,2010,Cost,0
p132,dr1_1,bin5,2020,Cost,3.00E+05
p132,dr1_1,bin5,2025,Cost,3.00E+05
p132,dr1_1,bin5,2030,Cost,3.00E+05
p132,dr1_1,bin5,2035,Cost,3.00E+05
p132,dr1_1,bin5,2040,Cost,3.00E+05
p132,dr1_1,bin1,2010,Cap,0
p132,dr1_1,bin1,2020,Cap,0.122456635
p132,dr1_1,bin1,2025,Cap,0.183369065
p132,dr1_1,bin1,2030,Cap,3.707380295
p132,dr1_1,bin1,2035,Cap,0.286358094
p132,dr1_1,bin1,2040,Cap,6.855255591
p132,dr1_1,bin2,2010,Cap,0
p132,dr1_1,bin2,2020,Cap,3.531557938
p132,dr1_1,bin2,2025,Cap,4.248289443
p132,dr1_1,bin2,2030,Cap,7.960394235
p132,dr1_1,bin2,2035,Cap,4.588165968
p132,dr1_1,bin2,2040,Cap,11.8234361
p132,dr1_1,bin3,2010,Cap,0
p132,dr1_1,bin3,2020,Cap,3.567048197
p132,dr1_1,bin3,2025,Cap,3.880086212
p132,dr1_1,bin3,2030,Cap,18.70756426
p132,dr1_1,bin3,2035,Cap,3.850153225
p132,dr1_1,bin3,2040,Cap,29.67811753
p132,dr1_1,bin4,2010,Cap,0
p132,dr1_1,bin4,2020,Cap,2.965146541
p132,dr1_1,bin4,2025,Cap,3.380769877
p132,dr1_1,bin4,2030,Cap,20.44413029
p132,dr1_1,bin4,2035,Cap,3.323604392
p132,dr1_1,bin4,2040,Cap,33.60120938
p132,dr1_1,bin5,2010,Cap,0
p132,dr1_1,bin5,2020,Cap,11.9444465
p132,dr1_1,bin5,2025,Cap,12.60085048
p132,dr1_1,bin5,2030,Cap,76.64712277
p132,dr1_1,bin5,2035,Cap,9.658977443
p132,dr1_1,bin5,2040,Cap,126.2719405
p132,dr1_2,bin1,2010,Cost,0
p132,dr1_2,bin1,2020,Cost,50000
p132,dr1_2,bin1,2025,Cost,50000
p132,dr1_2,bin1,2030,Cost,50000
p132,dr1_2,bin1,2035,Cost,50000
p132,dr1_2,bin1,2040,Cost,50000
p132,dr1_2,bin2,2010,Cost,0
p132,dr1_2,bin2,2020,Cost,1.00E+05
p132,dr1_2,bin2,2025,Cost,1.00E+05
p132,dr1_2,bin2,2030,Cost,1.00E+05
p132,dr1_2,bin2,2035,Cost,1.00E+05
p132,dr1_2,bin2,2040,Cost,1.00E+05
p132,dr1_2,bin3,2010,Cost,0
p132,dr1_2,bin3,2020,Cost,150000
p132,dr1_2,bin3,2025,Cost,150000
p132,dr1_2,bin3,2030,Cost,150000
p132,dr1_2,bin3,2035,Cost,150000
p132,dr1_2,bin3,2040,Cost,150000
p132,dr1_2,bin4,2010,Cost,0
p132,dr1_2,bin4,2020,Cost,2.00E+05
p132,dr1_2,bin4,2025,Cost,2.00E+05
p132,dr1_2,bin4,2030,Cost,2.00E+05
p132,dr1_2,bin4,2035,Cost,2.00E+05
p132,dr1_2,bin4,2040,Cost,2.00E+05
p132,dr1_2,bin5,2010,Cost,0
p132,dr1_2,bin5,2020,Cost,3.00E+05
p132,dr1_2,bin5,2025,Cost,3.00E+05
p132,dr1_2,bin5,2030,Cost,3.00E+05
p132,dr1_2,bin5,2035,Cost,3.00E+05
p132,dr1_2,bin5,2040,Cost,3.00E+05
p132,dr1_2,bin1,2010,Cap,0
p132,dr1_2,bin1,2020,Cap,1.044436612
p132,dr1_2,bin1,2025,Cap,1.522789916
p132,dr1_2,bin1,2030,Cap,1.645803433
p132,dr1_2,bin1,2035,Cap,3.445259286
p132,dr1_2,bin1,2040,Cap,3.342430607
p132,dr1_2,bin2,2010,Cap,0
p132,dr1_2,bin2,2020,Cap,11.5144281
p132,dr1_2,bin2,2025,Cap,26.67076953
p132,dr1_2,bin2,2030,Cap,39.26531976
p132,dr1_2,bin2,2035,Cap,92.4881932
p132,dr1_2,bin2,2040,Cap,80.90892906
p132,dr1_2,bin3,2010,Cap,0
p132,dr1_2,bin3,2020,Cap,59.23655607
p132,dr1_2,bin3,2025,Cap,64.86841866
p132,dr1_2,bin3,2030,Cap,58.89507158
p132,dr1_2,bin3,2035,Cap,65.99637555
p132,dr1_2,bin3,2040,Cap,65.5032969
p132,dr1_2,bin4,2010,Cap,0
p132,dr1_2,bin4,2020,Cap,49.06077725
p132,dr1_2,bin4,2025,Cap,50.55636369
p132,dr1_2,bin4,2030,Cap,41.54685329
p132,dr1_2,bin4,2035,Cap,25.28156884
p132,dr1_2,bin4,2040,Cap,25.06692257
p132,dr1_2,bin5,2010,Cap,0
p132,dr1_2,bin5,2020,Cap,17.27458069
p132,dr1_2,bin5,2025,Cap,11.19314047
p132,dr1_2,bin5,2030,Cap,9.678914764
p132,dr1_2,bin5,2035,Cap,5.03756357
p132,dr1_2,bin5,2040,Cap,5.081094739
p132,dr1_3,bin1,2010,Cost,0
p132,dr1_3,bin1,2020,Cost,50000
p132,dr1_3,bin1,2025,Cost,50000
p132,dr1_3,bin1,2030,Cost,50000
p132,dr1_3,bin1,2035,Cost,50000
p132,dr1_3,bin1,2040,Cost,50000
p132,dr1_3,bin2,2010,Cost,0
p132,dr1_3,bin2,2020,Cost,1.00E+05
p132,dr1_3,bin2,2025,Cost,1.00E+05
p132,dr1_3,bin2,2030,Cost,1.00E+05
p132,dr1_3,bin2,2035,Cost,1.00E+05
p132,dr1_3,bin2,2040,Cost,1.00E+05
p132,dr1_3,bin3,2010,Cost,0
p132,dr1_3,bin3,2020,Cost,150000
p132,dr1_3,bin3,2025,Cost,150000
p132,dr1_3,bin3,2030,Cost,150000
p132,dr1_3,bin3,2035,Cost,150000
p132,dr1_3,bin3,2040,Cost,150000
p132,dr1_3,bin4,2010,Cost,0
p132,dr1_3,bin4,2020,Cost,2.00E+05
p132,dr1_3,bin4,2025,Cost,2.00E+05
p132,dr1_3,bin4,2030,Cost,2.00E+05
p132,dr1_3,bin4,2035,Cost,2.00E+05
p132,dr1_3,bin4,2040,Cost,2.00E+05
p132,dr1_3,bin5,2010,Cost,0
p132,dr1_3,bin5,2020,Cost,3.00E+05
p132,dr1_3,bin5,2025,Cost,3.00E+05
p132,dr1_3,bin5,2030,Cost,3.00E+05
p132,dr1_3,bin5,2035,Cost,3.00E+05
p132,dr1_3,bin5,2040,Cost,3.00E+05
p132,dr1_3,bin1,2010,Cap,0
p132,dr1_3,bin1,2020,Cap,0
p132,dr1_3,bin1,2025,Cap,0
p132,dr1_3,bin1,2030,Cap,0
p132,dr1_3,bin1,2035,Cap,0
p132,dr1_3,bin1,2040,Cap,0
p132,dr1_3,bin2,2010,Cap,0
p132,dr1_3,bin2,2020,Cap,0
p132,dr1_3,bin2,2025,Cap,0
p132,dr1_3,bin2,2030,Cap,0
p132,dr1_3,bin2,2035,Cap,0
p132,dr1_3,bin2,2040,Cap,0
p132,dr1_3,bin3,2010,Cap,0
p132,dr1_3,bin3,2020,Cap,0
p132,dr1_3,bin3,2025,Cap,0
p132,dr1_3,bin3,2030,Cap,0.044527456
p132,dr1_3,bin3,2035,Cap,0.000806596
p132,dr1_3,bin3,2040,Cap,0.075458985
p132,dr1_3,bin4,2010,Cap,0
p132,dr1_3,bin4,2020,Cap,0.032101658
p132,dr1_3,bin4,2025,Cap,0.052593692
p132,dr1_3,bin4,2030,Cap,0.140807425
p132,dr1_3,bin4,2035,Cap,0.13703447
p132,dr1_3,bin4,2040,Cap,0.174182582
p132,dr1_3,bin5,2010,Cap,0
p132,dr1_3,bin5,2020,Cap,0.132324695
p132,dr1_3,bin5,2025,Cap,0.224957238
p132,dr1_3,bin5,2030,Cap,0.376136687
p132,dr1_3,bin5,2035,Cap,0.323040995
p132,dr1_3,bin5,2040,Cap,0.537802709
p132,dr1_4,bin1,2010,Cost,0
p132,dr1_4,bin1,2020,Cost,50000
p132,dr1_4,bin1,2025,Cost,50000
p132,dr1_4,bin1,2030,Cost,50000
p132,dr1_4,bin1,2035,Cost,50000
p132,dr1_4,bin1,2040,Cost,50000
p132,dr1_4,bin2,2010,Cost,0
p132,dr1_4,bin2,2020,Cost,1.00E+05
p132,dr1_4,bin2,2025,Cost,1.00E+05
p132,dr1_4,bin2,2030,Cost,1.00E+05
p132,dr1_4,bin2,2035,Cost,1.00E+05
p132,dr1_4,bin2,2040,Cost,1.00E+05
p132,dr1_4,bin3,2010,Cost,0
p132,dr1_4,bin3,2020,Cost,150000
p132,dr1_4,bin3,2025,Cost,150000
p132,dr1_4,bin3,2030,Cost,150000
p132,dr1_4,bin3,2035,Cost,150000
p132,dr1_4,bin3,2040,Cost,150000
p132,dr1_4,bin4,2010,Cost,0
p132,dr1_4,bin4,2020,Cost,2.00E+05
p132,dr1_4,bin4,2025,Cost,2.00E+05
p132,dr1_4,bin4,2030,Cost,2.00E+05
p132,dr1_4,bin4,2035,Cost,2.00E+05
p132,dr1_4,bin4,2040,Cost,2.00E+05
p132,dr1_4,bin5,2010,Cost,0
p132,dr1_4,bin5,2020,Cost,3.00E+05
p132,dr1_4,bin5,2025,Cost,3.00E+05
p132,dr1_4,bin5,2030,Cost,3.00E+05
p132,dr1_4,bin5,2035,Cost,3.00E+05
p132,dr1_4,bin5,2040,Cost,3.00E+05
p132,dr1_4,bin1,2010,Cap,0
p132,dr1_4,bin1,2020,Cap,0.148603276
p132,dr1_4,bin1,2025,Cap,0.236556113
p132,dr1_4,bin1,2030,Cap,0.352639758
p132,dr1_4,bin1,2035,Cap,0.35484056
p132,dr1_4,bin1,2040,Cap,0.562946693
p132,dr1_4,bin2,2010,Cap,0
p132,dr1_4,bin2,2020,Cap,0.267224171
p132,dr1_4,bin2,2025,Cap,0.267000206
p132,dr1_4,bin2,2030,Cap,0.278422037
p132,dr1_4,bin2,2035,Cap,0.240846947
p132,dr1_4,bin2,2040,Cap,0.279710164
p132,dr1_4,bin3,2010,Cap,0
p132,dr1_4,bin3,2020,Cap,0.188901288
p132,dr1_4,bin3,2025,Cap,0.200591539
p132,dr1_4,bin3,2030,Cap,0.768244579
p132,dr1_4,bin3,2035,Cap,0.39075462
p132,dr1_4,bin3,2040,Cap,1.138557129
p132,dr1_4,bin4,2010,Cap,0
p132,dr1_4,bin4,2020,Cap,0.463348334
p132,dr1_4,bin4,2025,Cap,0.540910469
p132,dr1_4,bin4,2030,Cap,9.498726227
p132,dr1_4,bin4,2035,Cap,0.741921031
p132,dr1_4,bin4,2040,Cap,17.62756199
p132,dr1_4,bin5,2010,Cap,0
p132,dr1_4,bin5,2020,Cap,9.010005437
p132,dr1_4,bin5,2025,Cap,10.45519362
p132,dr1_4,bin5,2030,Cap,8.187667032
p132,dr1_4,bin5,2035,Cap,10.75107958
p132,dr1_4,bin5,2040,Cap,3.977512229
p132,dr1_5,bin1,2010,Cost,0
p132,dr1_5,bin1,2020,Cost,50000
p132,dr1_5,bin1,2025,Cost,50000
p132,dr1_5,bin1,2030,Cost,50000
p132,dr1_5,bin1,2035,Cost,50000
p132,dr1_5,bin1,2040,Cost,50000
p132,dr1_5,bin2,2010,Cost,0
p132,dr1_5,bin2,2020,Cost,1.00E+05
p132,dr1_5,bin2,2025,Cost,1.00E+05
p132,dr1_5,bin2,2030,Cost,1.00E+05
p132,dr1_5,bin2,2035,Cost,1.00E+05
p132,dr1_5,bin2,2040,Cost,1.00E+05
p132,dr1_5,bin3,2010,Cost,0
p132,dr1_5,bin3,2020,Cost,150000
p132,dr1_5,bin3,2025,Cost,150000
p132,dr1_5,bin3,2030,Cost,150000
p132,dr1_5,bin3,2035,Cost,150000
p132,dr1_5,bin3,2040,Cost,150000
p132,dr1_5,bin4,2010,Cost,0
p132,dr1_5,bin4,2020,Cost,2.00E+05
p132,dr1_5,bin4,2025,Cost,2.00E+05
p132,dr1_5,bin4,2030,Cost,2.00E+05
p132,dr1_5,bin4,2035,Cost,2.00E+05
p132,dr1_5,bin4,2040,Cost,2.00E+05
p132,dr1_5,bin5,2010,Cost,0
p132,dr1_5,bin5,2020,Cost,3.00E+05
p132,dr1_5,bin5,2025,Cost,3.00E+05
p132,dr1_5,bin5,2030,Cost,3.00E+05
p132,dr1_5,bin5,2035,Cost,3.00E+05
p132,dr1_5,bin5,2040,Cost,3.00E+05
p132,dr1_5,bin1,2010,Cap,0
p132,dr1_5,bin1,2020,Cap,0
p132,dr1_5,bin1,2025,Cap,0
p132,dr1_5,bin1,2030,Cap,0
p132,dr1_5,bin1,2035,Cap,0
p132,dr1_5,bin1,2040,Cap,0
p132,dr1_5,bin2,2010,Cap,0
p132,dr1_5,bin2,2020,Cap,0
p132,dr1_5,bin2,2025,Cap,0
p132,dr1_5,bin2,2030,Cap,0
p132,dr1_5,bin2,2035,Cap,0
p132,dr1_5,bin2,2040,Cap,0
p132,dr1_5,bin3,2010,Cap,0
p132,dr1_5,bin3,2020,Cap,0
p132,dr1_5,bin3,2025,Cap,0
p132,dr1_5,bin3,2030,Cap,0
p132,dr1_5,bin3,2035,Cap,0
p132,dr1_5,bin3,2040,Cap,0
p132,dr1_5,bin4,2010,Cap,0
p132,dr1_5,bin4,2020,Cap,0
p132,dr1_5,bin4,2025,Cap,0
p132,dr1_5,bin4,2030,Cap,0
p132,dr1_5,bin4,2035,Cap,0
p132,dr1_5,bin4,2040,Cap,0
