"r","rs","i","h","value"
"Andhra_Pradesh",3,"UPV","H32",0.509348360655737
"Andhra_Pradesh",3,"UPV","H34",0
"Andhra_Pradesh",3,"UPV","H31",0.373565573770492
"Andhra_Pradesh",3,"UPV","H29",0
"Andhra_Pradesh",3,"UPV","H35",0
"Andhra_Pradesh",3,"UPV","H30",0.00518579234972678
"Andhra_Pradesh",3,"UPV","H33",0.125229508196721
"Andhra_Pradesh",3,"UPV","H25",0.413282608695652
"Andhra_Pradesh",3,"UPV","H27",0.000398176291793313
"Andhra_Pradesh",3,"UPV","H24",0.261149456521739
"Andhra_Pradesh",3,"UPV","H22",0
"Andhra_Pradesh",3,"UPV","H28",0.00155
"Andhra_Pradesh",3,"UPV","H23",0.00847826086956521
"Andhra_Pradesh",3,"UPV","H26",0.174469090909091
"Andhra_Pradesh",3,"UPV","H11",0.574783898305085
"Andhra_Pradesh",3,"UPV","H13",0
"Andhra_Pradesh",3,"UPV","H10",0.335097457627119
"Andhra_Pradesh",3,"UPV","H8",0
"Andhra_Pradesh",3,"UPV","H14",0
"Andhra_Pradesh",3,"UPV","H9",0.000581920903954802
"Andhra_Pradesh",3,"UPV","H12",0.22719209039548
"Andhra_Pradesh",3,"UPV","H18",0.466274725274726
"Andhra_Pradesh",3,"UPV","H20",0
"Andhra_Pradesh",3,"UPV","H17",0.277617582417583
"Andhra_Pradesh",3,"UPV","H15",0
"Andhra_Pradesh",3,"UPV","H21",0
"Andhra_Pradesh",3,"UPV","H16",0
"Andhra_Pradesh",3,"UPV","H19",0.084010989010989
"Andhra_Pradesh",3,"UPV","H4",0.488592741935484
"Andhra_Pradesh",3,"UPV","H6",0
"Andhra_Pradesh",3,"UPV","H3",0.371736559139785
"Andhra_Pradesh",3,"UPV","H1",0
"Andhra_Pradesh",3,"UPV","H7",0
"Andhra_Pradesh",3,"UPV","H2",0.0275376344086021
"Andhra_Pradesh",3,"UPV","H5",0.153795698924731
"Andhra_Pradesh",3,"ONSWIND","H32",0.0644262295081967
"Andhra_Pradesh",3,"ONSWIND","H34",0.0935294117647059
"Andhra_Pradesh",3,"ONSWIND","H31",0.0857295081967213
"Andhra_Pradesh",3,"ONSWIND","H29",0.137568306010929
"Andhra_Pradesh",3,"ONSWIND","H35",0.14405
"Andhra_Pradesh",3,"ONSWIND","H30",0.159229508196721
"Andhra_Pradesh",3,"ONSWIND","H33",0.0805191256830601
"Andhra_Pradesh",3,"ONSWIND","H25",0.288432065217392
"Andhra_Pradesh",3,"ONSWIND","H27",0.266650455927052
"Andhra_Pradesh",3,"ONSWIND","H24",0.279573369565218
"Andhra_Pradesh",3,"ONSWIND","H22",0.272490942028985
"Andhra_Pradesh",3,"ONSWIND","H28",0.167875
"Andhra_Pradesh",3,"ONSWIND","H23",0.296195652173913
"Andhra_Pradesh",3,"ONSWIND","H26",0.235625454545454
"Andhra_Pradesh",3,"ONSWIND","H11",0.0206228813559322
"Andhra_Pradesh",3,"ONSWIND","H13",0.0505306122448979
"Andhra_Pradesh",3,"ONSWIND","H10",0.0342330508474576
"Andhra_Pradesh",3,"ONSWIND","H8",0.0479632768361582
"Andhra_Pradesh",3,"ONSWIND","H14",0.040775
"Andhra_Pradesh",3,"ONSWIND","H9",0.0586327683615819
"Andhra_Pradesh",3,"ONSWIND","H12",0.0238926553672316
"Andhra_Pradesh",3,"ONSWIND","H18",0.083865934065934
"Andhra_Pradesh",3,"ONSWIND","H20",0.0795064377682403
"Andhra_Pradesh",3,"ONSWIND","H17",0.0686813186813187
"Andhra_Pradesh",3,"ONSWIND","H15",0.0784681318681319
"Andhra_Pradesh",3,"ONSWIND","H21",0.062425
"Andhra_Pradesh",3,"ONSWIND","H16",0.087032967032967
"Andhra_Pradesh",3,"ONSWIND","H19",0.0704468864468864
"Andhra_Pradesh",3,"ONSWIND","H4",0.114520161290323
"Andhra_Pradesh",3,"ONSWIND","H6",0.167788461538462
"Andhra_Pradesh",3,"ONSWIND","H3",0.142913978494624
"Andhra_Pradesh",3,"ONSWIND","H1",0.230728110599078
"Andhra_Pradesh",3,"ONSWIND","H7",0.241925
"Andhra_Pradesh",3,"ONSWIND","H2",0.207059139784946
"Andhra_Pradesh",3,"ONSWIND","H5",0.124747311827957
"Andhra_Pradesh",4,"UPV","H32",0.531098360655738
"Andhra_Pradesh",4,"UPV","H34",0
"Andhra_Pradesh",4,"UPV","H31",0.395139344262295
"Andhra_Pradesh",4,"UPV","H29",0
"Andhra_Pradesh",4,"UPV","H35",0
"Andhra_Pradesh",4,"UPV","H30",0.00756284153005464
"Andhra_Pradesh",4,"UPV","H33",0.126448087431694
"Andhra_Pradesh",4,"UPV","H25",0.422548913043478
"Andhra_Pradesh",4,"UPV","H27",0.000197568389057751
"Andhra_Pradesh",4,"UPV","H24",0.286054347826087
"Andhra_Pradesh",4,"UPV","H22",0
"Andhra_Pradesh",4,"UPV","H28",0.002175
"Andhra_Pradesh",4,"UPV","H23",0.00982971014492753
"Andhra_Pradesh",4,"UPV","H26",0.169850909090909
"Andhra_Pradesh",4,"UPV","H11",0.579313559322034
"Andhra_Pradesh",4,"UPV","H13",0
"Andhra_Pradesh",4,"UPV","H10",0.342665254237288
"Andhra_Pradesh",4,"UPV","H8",0
"Andhra_Pradesh",4,"UPV","H14",0
"Andhra_Pradesh",4,"UPV","H9",0.000966101694915254
"Andhra_Pradesh",4,"UPV","H12",0.202723163841808
"Andhra_Pradesh",4,"UPV","H18",0.463628571428572
"Andhra_Pradesh",4,"UPV","H20",0
"Andhra_Pradesh",4,"UPV","H17",0.285217582417583
"Andhra_Pradesh",4,"UPV","H15",0
"Andhra_Pradesh",4,"UPV","H21",0
"Andhra_Pradesh",4,"UPV","H16",0
"Andhra_Pradesh",4,"UPV","H19",0.0763516483516483
"Andhra_Pradesh",4,"UPV","H4",0.479354838709678
"Andhra_Pradesh",4,"UPV","H6",0
"Andhra_Pradesh",4,"UPV","H3",0.365440860215054
"Andhra_Pradesh",4,"UPV","H1",0
"Andhra_Pradesh",4,"UPV","H7",0
"Andhra_Pradesh",4,"UPV","H2",0.0287311827956989
"Andhra_Pradesh",4,"UPV","H5",0.139586021505376
"Andhra_Pradesh",4,"ONSWIND","H32",0.0940983606557377
"Andhra_Pradesh",4,"ONSWIND","H34",0.130053921568627
"Andhra_Pradesh",4,"ONSWIND","H31",0.12477868852459
"Andhra_Pradesh",4,"ONSWIND","H29",0.129196721311475
"Andhra_Pradesh",4,"ONSWIND","H35",0.146475
"Andhra_Pradesh",4,"ONSWIND","H30",0.152639344262295
"Andhra_Pradesh",4,"ONSWIND","H33",0.116950819672131
"Andhra_Pradesh",4,"ONSWIND","H25",0.330146739130435
"Andhra_Pradesh",4,"ONSWIND","H27",0.314449848024316
"Andhra_Pradesh",4,"ONSWIND","H24",0.343546195652174
"Andhra_Pradesh",4,"ONSWIND","H22",0.370476449275362
"Andhra_Pradesh",4,"ONSWIND","H28",0.213925
"Andhra_Pradesh",4,"ONSWIND","H23",0.390076086956522
"Andhra_Pradesh",4,"ONSWIND","H26",0.312938181818182
"Andhra_Pradesh",4,"ONSWIND","H11",0.0395296610169491
"Andhra_Pradesh",4,"ONSWIND","H13",0.0700459183673469
"Andhra_Pradesh",4,"ONSWIND","H10",0.0416949152542372
"Andhra_Pradesh",4,"ONSWIND","H8",0.0854971751412429
"Andhra_Pradesh",4,"ONSWIND","H14",0.049625
"Andhra_Pradesh",4,"ONSWIND","H9",0.0645762711864407
"Andhra_Pradesh",4,"ONSWIND","H12",0.0398700564971751
"Andhra_Pradesh",4,"ONSWIND","H18",0.079276923076923
"Andhra_Pradesh",4,"ONSWIND","H20",0.0921802575107297
"Andhra_Pradesh",4,"ONSWIND","H17",0.0885802197802198
"Andhra_Pradesh",4,"ONSWIND","H15",0.147514285714286
"Andhra_Pradesh",4,"ONSWIND","H21",0.101425
"Andhra_Pradesh",4,"ONSWIND","H16",0.135516483516484
"Andhra_Pradesh",4,"ONSWIND","H19",0.0763809523809523
"Andhra_Pradesh",4,"ONSWIND","H4",0.108709677419355
"Andhra_Pradesh",4,"ONSWIND","H6",0.149865384615385
"Andhra_Pradesh",4,"ONSWIND","H3",0.129139784946237
"Andhra_Pradesh",4,"ONSWIND","H1",0.158248847926267
"Andhra_Pradesh",4,"ONSWIND","H7",0.241825
"Andhra_Pradesh",4,"ONSWIND","H2",0.161177419354839
"Andhra_Pradesh",4,"ONSWIND","H5",0.124145161290323
"Andhra_Pradesh",4,"OFSWIND","H32",0.2875
"Andhra_Pradesh",4,"OFSWIND","H34",0.32193137254902
"Andhra_Pradesh",4,"OFSWIND","H31",0.303282786885246
"Andhra_Pradesh",4,"OFSWIND","H29",0.229811475409836
"Andhra_Pradesh",4,"OFSWIND","H35",0.115575
"Andhra_Pradesh",4,"OFSWIND","H30",0.259158469945355
"Andhra_Pradesh",4,"OFSWIND","H33",0.281743169398907
"Andhra_Pradesh",4,"OFSWIND","H25",0.614426630434782
"Andhra_Pradesh",4,"OFSWIND","H27",0.744474164133738
"Andhra_Pradesh",4,"OFSWIND","H24",0.632078804347826
"Andhra_Pradesh",4,"OFSWIND","H22",0.682001811594203
"Andhra_Pradesh",4,"OFSWIND","H28",0.622475
"Andhra_Pradesh",4,"OFSWIND","H23",0.637315217391305
"Andhra_Pradesh",4,"OFSWIND","H26",0.701316363636364
"Andhra_Pradesh",4,"OFSWIND","H11",0.104152542372881
"Andhra_Pradesh",4,"OFSWIND","H13",0.182642857142857
"Andhra_Pradesh",4,"OFSWIND","H10",0.0908008474576271
"Andhra_Pradesh",4,"OFSWIND","H8",0.132177966101695
"Andhra_Pradesh",4,"OFSWIND","H14",0.18805
"Andhra_Pradesh",4,"OFSWIND","H9",0.0946158192090396
"Andhra_Pradesh",4,"OFSWIND","H12",0.14571186440678
"Andhra_Pradesh",4,"OFSWIND","H18",0.455527472527472
"Andhra_Pradesh",4,"OFSWIND","H20",0.554467811158798
"Andhra_Pradesh",4,"OFSWIND","H17",0.401975824175824
"Andhra_Pradesh",4,"OFSWIND","H15",0.468327472527473
"Andhra_Pradesh",4,"OFSWIND","H21",0.4477
"Andhra_Pradesh",4,"OFSWIND","H16",0.457857142857143
"Andhra_Pradesh",4,"OFSWIND","H19",0.552673992673992
"Andhra_Pradesh",4,"OFSWIND","H4",0.4075
"Andhra_Pradesh",4,"OFSWIND","H6",0.354173076923077
"Andhra_Pradesh",4,"OFSWIND","H3",0.414198924731183
"Andhra_Pradesh",4,"OFSWIND","H1",0.347926267281106
"Andhra_Pradesh",4,"OFSWIND","H7",0.645675
"Andhra_Pradesh",4,"OFSWIND","H2",0.388747311827957
"Andhra_Pradesh",4,"OFSWIND","H5",0.414376344086022
"Andhra_Pradesh",4,"DISTPV","H32",0.504348360655738
"Andhra_Pradesh",4,"DISTPV","H34",0
"Andhra_Pradesh",4,"DISTPV","H31",0.384065573770492
"Andhra_Pradesh",4,"DISTPV","H29",0
"Andhra_Pradesh",4,"DISTPV","H35",0
"Andhra_Pradesh",4,"DISTPV","H30",0.00831147540983606
"Andhra_Pradesh",4,"DISTPV","H33",0.135415300546448
"Andhra_Pradesh",4,"DISTPV","H25",0.431804347826087
"Andhra_Pradesh",4,"DISTPV","H27",4.25531914893617e-05
"Andhra_Pradesh",4,"DISTPV","H24",0.298717391304348
"Andhra_Pradesh",4,"DISTPV","H22",0
"Andhra_Pradesh",4,"DISTPV","H28",0.001275
"Andhra_Pradesh",4,"DISTPV","H23",0.0115579710144927
"Andhra_Pradesh",4,"DISTPV","H26",0.167109090909091
"Andhra_Pradesh",4,"DISTPV","H11",0.579381355932204
"Andhra_Pradesh",4,"DISTPV","H13",0
"Andhra_Pradesh",4,"DISTPV","H10",0.355800847457627
"Andhra_Pradesh",4,"DISTPV","H8",0
"Andhra_Pradesh",4,"DISTPV","H14",0
"Andhra_Pradesh",4,"DISTPV","H9",0.00122598870056497
"Andhra_Pradesh",4,"DISTPV","H12",0.209169491525424
"Andhra_Pradesh",4,"DISTPV","H18",0.477140659340659
"Andhra_Pradesh",4,"DISTPV","H20",0
"Andhra_Pradesh",4,"DISTPV","H17",0.290578021978022
"Andhra_Pradesh",4,"DISTPV","H15",0
"Andhra_Pradesh",4,"DISTPV","H21",0
"Andhra_Pradesh",4,"DISTPV","H16",0
"Andhra_Pradesh",4,"DISTPV","H19",0.0752967032967033
"Andhra_Pradesh",4,"DISTPV","H4",0.456419354838709
"Andhra_Pradesh",4,"DISTPV","H6",0
