region,year,capacity
p06047,2019,200.0
p06079,2019,150.0
p06095,2019,6.3
p08013,2019,8.1
p08041,2019,35.0
p09130,2019,36.9
p12023,2019,33.878
p12041,2019,74.9
p12049,2019,49.5
p12055,2019,20.463
p12057,2019,74.5
p12086,2019,74.5
p12105,2019,154.0
p12111,2019,74.5
p12127,2019,74.5
p12129,2019,42.0
p13027,2019,150.0
p13095,2019,120.0
p13099,2019,102.5
p13161,2019,40.0
p18107,2019,7.9
p18159,2019,5.3
p18161,2019,6.5
p20151,2019,6.0
p22071,2019,20.0
p24033,2019,5.0
p24045,2019,5.0
p25013,2019,10.0
p25027,2019,5.0
p27049,2019,5.0
p27073,2019,5.0
p27145,2019,15.0
p28075,2019,57.5
p31177,2019,5.0
p32001,2019,7.3
p32003,2019,300.0
p32023,2019,103.5
p32031,2019,10.0
p34005,2019,22.0
p34019,2019,7.5
p34025,2019,22.5
p34041,2019,8.8
p35001,2019,10.0
p35047,2019,20.0
p35049,2019,50.0
p35061,2019,20.0
p36045,2019,20.0
p36063,2019,10.0
p36091,2019,5.0
p36103,2019,20.0
p36107,2019,21.0
p36109,2019,24.0
p37013,2019,80.6
p37017,2019,5.0
p37019,2019,5.0
p37037,2019,5.0
p37041,2019,5.0
p37049,2019,10.0
p37061,2019,5.0
p37077,2019,5.0
p37083,2019,20.0
p37085,2019,5.0
p37101,2019,15.0
p37103,2019,5.0
p37105,2019,5.0
p37117,2019,5.0
p37125,2019,5.0
p37131,2019,79.9
p37139,2019,5.0
p37141,2019,75.1
p37143,2019,21.2
p37147,2019,15.0
p37151,2019,10.0
p37153,2019,5.0
p37159,2019,5.0
p37163,2019,10.0
p37185,2019,20.0
p37187,2019,5.0
p37191,2019,5.0
p39103,2019,6.3
p39109,2019,12.6
p41025,2019,9.9
p41035,2019,5.6
p41037,2019,57.3
p42027,2019,13.5
p44003,2019,40.2
p44007,2019,10.0
p44009,2019,13.9
p45003,2019,74.9
p45011,2019,20.0
p45013,2019,72.5
p45041,2019,20.0
p45063,2019,8.2
p45075,2019,75.0
p48003,2019,100.0
p48029,2019,5.0
p48047,2019,9.5
p48103,2019,6.603
p48309,2019,5.0
p48327,2019,7.5
p48389,2019,100.0
p48479,2019,10.0
p48481,2019,10.0
p48495,2019,250.0
p49033,2019,57.6
p51013,2019,5.9
p51073,2019,19.8
p51181,2019,142.4
p55121,2019,5.0
p04012,2020,32.5
p04013,2020,160.0
p04021,2020,100.0
p05017,2020,100.0
p06019,2020,270.0
p06025,2020,223.5
p06029,2020,212.887
p06031,2020,128.0
p06037,2020,5.5
p06039,2020,90.0
p06065,2020,523.307
p06067,2020,13.0
p06071,2020,41.399
p08041,2020,60.0
p08123,2020,6.0
p09110,2020,19.6
p12003,2020,149.0
p12015,2020,74.5
p12023,2020,74.9
p12049,2020,74.5
p12051,2020,74.5
p12057,2020,223.8
p12061,2020,74.5
p12063,2020,74.5
p12085,2020,74.5
p12089,2020,74.5
p12093,2020,74.5
p12095,2020,74.5
p12097,2020,74.5
p12099,2020,74.5
p12107,2020,74.5
p12109,2020,74.5
p12121,2020,33.878
p12125,2020,74.5
p12127,2020,74.5
p13001,2020,25.0
p13075,2020,20.0
p13161,2020,86.0
p13185,2020,49.5
p13205,2020,228.9
p13273,2020,74.0
p13289,2020,204.0
p18107,2020,9.8
p18143,2020,7.1
p18177,2020,7.1
p20187,2020,20.0
p22121,2020,50.0
p23031,2020,49.4
p24015,2020,7.5
p24043,2020,7.5
p25005,2020,5.0
p25017,2020,5.0
p25027,2020,5.0
p26037,2020,20.0
p26049,2020,50.0
p26115,2020,20.0
p26149,2020,15.0
p27131,2020,5.0
p32003,2020,100.0
p32029,2020,60.0
p34015,2020,6.5
p34019,2020,16.8
p34023,2020,18.5
p34025,2020,20.0
p34029,2020,9.6
p35043,2020,55.0
p36021,2020,10.0
p36029,2020,5.0
p36039,2020,10.0
p36049,2020,5.0
p36055,2020,5.0
p36063,2020,10.0
p36073,2020,5.0
p36091,2020,5.0
p36115,2020,5.0
p37003,2020,5.0
p37019,2020,5.0
p37029,2020,32.0
p37041,2020,5.0
p37045,2020,22.0
p37051,2020,16.0
p37061,2020,5.0
p37065,2020,254.9
p37069,2020,5.0
p37071,2020,25.0
p37083,2020,5.0
p37091,2020,25.0
p37141,2020,5.0
p37145,2020,5.0
p37163,2020,5.0
p37183,2020,5.0
p37187,2020,80.0
p37191,2020,5.0
p40013,2020,5.0
p40099,2020,5.0
p41001,2020,15.0
p41005,2020,20.0
p41025,2020,30.0
p41029,2020,10.0
p41037,2020,39.9
p42055,2020,55.0
p42107,2020,10.0
p42117,2020,7.0
p44007,2020,5.0
p45005,2020,70.0
p45009,2020,13.2
p45013,2020,12.0
p45017,2020,72.1
p45021,2020,5.0
p45025,2020,75.0
p45035,2020,79.1
p45039,2020,9.8
p45049,2020,10.0
p45067,2020,7.0
p45075,2020,75.0
p48003,2020,300.0
p48033,2020,225.0
p48039,2020,120.0
p48075,2020,240.0
p48081,2020,115.0
p48097,2020,59.0
p48103,2020,30.0
p48123,2020,10.0
p48135,2020,166.8
p48387,2020,198.5
p48441,2020,200.0
p48451,2020,200.0
p48461,2020,416.79
p48467,2020,59.0
p49001,2020,99.0
p49021,2020,122.0
p49053,2020,58.0
p51011,2020,15.7
p51037,2020,13.8
p51081,2020,80.0
p51085,2020,25.0
p51117,2020,80.0
p51133,2020,14.0
p51137,2020,20.0
p51143,2020,12.0
p51177,2020,240.0
p51181,2020,97.9
p51550,2020,20.0
p51730,2020,19.7
p51800,2020,15.0
p55025,2020,15.8
p55071,2020,150.0
p01033,2021,227.0
p04013,2021,164.559
p04019,2021,75.705
p04021,2021,100.0
p05047,2021,5.0
p06019,2021,60.921
p06029,2021,60.147
p06031,2021,302.218
p06037,2021,88.154
p06047,2021,40.0
p06065,2021,701.39
p06067,2021,160.0
p06071,2021,124.685
p06095,2021,5.0
p06111,2021,15.0
p08001,2021,80.0
p08031,2021,9.0
p08097,2021,5.0
p08101,2021,240.0
p08123,2021,15.842
p09110,2021,5.0
p09150,2021,49.4
p09170,2021,16.1
p12001,2021,74.9
p12009,2021,149.0
p12019,2021,74.5
p12023,2021,13.642
p12027,2021,74.5
p12033,2021,74.5
p12047,2021,88.542
p12049,2021,149.0
p12061,2021,149.0
p12063,2021,74.5
p12081,2021,260.489
p12093,2021,74.5
p12099,2021,74.5
p12105,2021,60.0
p13021,2021,128.0
p13027,2021,150.0
p13069,2021,107.0
p13087,2021,212.609
p13099,2021,20.0
p13153,2021,68.0
p13243,2021,80.0
p13259,2021,100.0
p17019,2021,10.0
p17045,2021,200.0
p17051,2021,99.0
p17163,2021,9.9
p17189,2021,99.0
p18017,2021,16.0
p18065,2021,7.8
p18095,2021,8.7
p18103,2021,9.5
p18123,2021,50.4
p18135,2021,200.0
p18141,2021,20.0
p18177,2021,9.0
p19115,2021,100.0
p23007,2021,77.0
p23011,2021,12.2
p23017,2021,9.2
p23021,2021,20.0
p23027,2021,5.0
p24013,2021,6.0
p24019,2021,20.0
p25011,2021,10.0
p25013,2021,5.0
p25027,2021,7.803
p26033,2021,6.9
p26155,2021,110.0
p29019,2021,10.0
p32003,2021,495.587
p32013,2021,66.119
p32015,2021,16.366
p34029,2021,21.3
p36001,2021,5.0
p36003,2021,10.0
p36009,2021,10.0
p36023,2021,15.0
p36029,2021,10.0
p36035,2021,5.0
p36037,2021,5.0
p36053,2021,5.0
p36067,2021,5.0
p36083,2021,25.0
p36107,2021,10.0
p36109,2021,5.0
p36111,2021,5.0
p37015,2021,5.0
p37025,2021,22.6
p37029,2021,20.0
p37035,2021,69.3
p37041,2021,5.0
p37045,2021,50.0
p37049,2021,5.0
p37057,2021,5.0
p37059,2021,5.0
p37077,2021,5.0
p37079,2021,5.0
p37083,2021,7.847
p37103,2021,78.7
p37153,2021,5.0
p37163,2021,70.1
p37171,2021,5.0
p37185,2021,65.0
p37197,2021,60.0
p39011,2021,13.5
p39015,2021,200.0
p39065,2021,150.0
p41005,2021,10.0
p41013,2021,117.6
p44003,2021,5.0
p44007,2021,38.4
p45033,2021,10.0
p47179,2021,9.0
p48003,2021,556.808
p48033,2021,300.0
p48095,2021,250.0
p48109,2021,440.0
p48139,2021,134.7
p48143,2021,9.9
p48147,2021,206.1
p48163,2021,130.0
p48207,2021,150.069
p48253,2021,200.0
p48257,2021,131.194
p48349,2021,127.0
p48371,2021,760.0
p48453,2021,144.0
p48479,2021,200.0
p49015,2021,100.0
p49023,2021,80.0
p49041,2021,80.0
p51029,2021,20.0
p51031,2021,80.0
p51037,2021,49.9
p51081,2021,100.0
p51083,2021,80.0
p51087,2021,20.0
p51089,2021,20.0
p51095,2021,19.9
p51101,2021,13.0
p51109,2021,88.2
p51137,2021,240.0
p51143,2021,50.0
p51171,2021,15.7
p51193,2021,19.9
p51550,2021,70.0
p55025,2021,22.1
p55049,2021,150.0
p55071,2021,100.0
p01039,2022,80.0
p01101,2022,100.0
p04013,2022,64.059
p04021,2022,100.0
p04027,2022,22.129
p05145,2022,99.65
p06013,2022,5.0
p06019,2022,121.841
p06025,2022,178.655
p06029,2022,617.162
p06031,2022,193.82
p06037,2022,424.897
p06065,2022,1082.974
p06071,2022,37.511
p06095,2022,5.1
p06107,2022,91.316
p08101,2022,686.063
p08125,2022,7.8
p09180,2022,15.0
p10003,2022,39.055
p12005,2022,74.9
p12011,2022,3.971
p12021,2022,74.5
p12041,2022,74.5
p12045,2022,61.2
p12049,2022,149.8
p12051,2022,149.0
p12055,2022,7.867
p12057,2022,86.5
p12061,2022,74.5
p12075,2022,74.9
p12081,2022,74.5
p12085,2022,17.281
p12099,2022,53.248
p12101,2022,124.6
p12105,2022,149.4
p12111,2022,74.5
p13061,2022,106.0
p13099,2022,70.0
p13177,2022,165.0
p13193,2022,10.8
p13205,2022,197.903
p16083,2022,120.0
p17097,2022,8.8
p17107,2022,92.4
p17155,2022,20.0
p17193,2022,149.0
p18055,2022,5.4
p18095,2022,6.8
p18139,2022,152.5
p18141,2022,6.8
p18181,2022,200.0
p19001,2022,24.0
p19069,2022,7.0
p19187,2022,117.6
p21079,2022,50.0
p22093,2022,20.0
p22117,2022,50.0
p23009,2022,14.0
p23011,2022,5.0
p23019,2022,5.0
p23025,2022,22.0
p23029,2022,5.0
p23031,2022,5.0
p24021,2022,35.0
p24035,2022,80.0
p25001,2022,15.0
p25005,2022,12.7
p25027,2022,5.0
p26005,2022,20.0
p26025,2022,200.0
p26075,2022,15.0
p26083,2022,4.904
p26121,2022,20.0
p26155,2022,99.0
p27031,2022,7.296
p28087,2022,188.635
p28133,2022,100.0
p29091,2022,8.0
p29139,2022,5.7
p30001,2022,80.0
p30111,2022,80.0
p31147,2022,8.5
p32003,2022,130.928
p32031,2022,245.49
p34019,2022,6.7
p34027,2022,26.1
p35006,2022,49.5
p35007,2022,5.707
p35031,2022,100.0
p35043,2022,50.0
p35055,2022,15.723
p36007,2022,20.0
p36009,2022,10.0
p36011,2022,10.0
p36019,2022,5.0
p36023,2022,25.0
p36029,2022,10.0
p36031,2022,15.0
p36035,2022,20.0
p36037,2022,5.0
p36039,2022,10.6
p36045,2022,10.0
p36051,2022,5.0
p36053,2022,5.0
p36055,2022,5.0
p36057,2022,20.0
p36065,2022,5.0
p36067,2022,10.0
p36071,2022,5.0
p36073,2022,20.0
p36075,2022,5.0
p36083,2022,10.0
p36089,2022,5.0
p36101,2022,16.5
p36103,2022,37.9
p36115,2022,15.0
p36121,2022,5.0
p37003,2022,11.0
p37021,2022,5.0
p37069,2022,48.7
p37071,2022,16.0
p37083,2022,20.0
p37091,2022,10.0
p37093,2022,5.0
p37095,2022,10.0
p37097,2022,35.0
p37123,2022,70.2
p37125,2022,5.0
p37127,2022,124.8
p37155,2022,10.0
p37165,2022,5.0
p37167,2022,50.0
p37169,2022,50.0
p37171,2022,22.6
p37177,2022,25.0
p37185,2022,5.0
p39015,2022,35.0
p39071,2022,65.0
p39141,2022,45.236
p40045,2022,250.0
p40135,2022,5.0
p41037,2022,49.0
p41049,2022,50.128
p42033,2022,40.0
p42055,2022,20.0
p42067,2022,20.0
p42093,2022,20.0
p44005,2022,11.5
p44007,2022,18.0
p45031,2022,8.2
p45051,2022,129.9
p45059,2022,20.0
p45061,2022,10.0
p45063,2022,150.0
p47003,2022,35.0
p47047,2022,147.0
p47051,2022,150.0
p47079,2022,6.8
p47113,2022,70.0
p47131,2022,100.0
p48025,2022,50.7
p48039,2022,257.0
p48041,2022,140.065
p48061,2022,180.0
p48103,2022,108.0
p48121,2022,266.79
p48139,2022,80.0
p48145,2022,39.418
p48157,2022,227.5
p48159,2022,550.0
p48185,2022,140.065
p48207,2022,51.357
p48217,2022,250.0
p48277,2022,250.0
p48293,2022,333.487
p48349,2022,250.0
p48351,2022,400.0
p48361,2022,110.9
p48371,2022,203.8
p48451,2022,172.8
p48461,2022,33.349
p48481,2022,500.0
p49007,2022,80.0
p50021,2022,5.0
p51031,2022,15.0
p51036,2022,175.0
p51081,2022,59.6
