region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km
i12207,10,12207,99.387,157944.844,8.899
i12208,9,12208,67.676,208783.469,5.76
i12211,10,12211,22.939,393786.735,5.76
i12212,10,12212,108.742,158208.863,5.981
i12213,10,12213,156.614,112212.972,5.873
i12214,9,12214,55.793,248495.264,5.847
i12215,8,12215,63.083,191322.167,5.76
i12216,9,12216,52.925,175186.361,5.76
i12217,10,12217,41.213,244950.76,5.76
i12218,9,12218,48.041,302488.829,5.838
i12219,9,12219,44.566,313198.845,5.76
i12220,9,12220,58.66,218832.915,5.76
i12221,8,12221,31.031,406857.558,5.76
i12222,8,12222,39.56,326437.781,5.76
i12223,8,12223,27.969,360610.07,5.76
i12224,8,12224,25.248,345454.545,5.76
i12225,9,12225,8.578,1192494.459,5.76
i12226,10,12226,36.037,615933.259,16.937
i12227,10,12227,10.352,897017.655,5.76
i12228,10,12228,27.629,411074.452,5.76
i12229,10,12229,29.306,781938.226,8.03
i12230,10,12230,23.692,1306128.217,17.652
i12231,10,12231,13.0,2933599.625,26.819
i12243,9,12243,10.109,850620.019,5.76
i12244,1,12244,20.363,1281602.44,8.138
i12245,7,12245,21.092,600864.114,5.76
i12253,7,12253,10.522,2110622.981,23.538
i12254,9,12254,7.46,2345858.811,14.189
i12257,7,12257,42.136,345751.089,6.158
i12258,8,12258,50.277,209956.202,5.76
i12259,8,12259,0.632,12495172.353,5.76
i12263,8,12263,13.438,798694.641,5.76
i12266,1,12266,96.763,347968.479,29.482
i12267,5,12267,86.071,428183.383,33.581
i12268,7,12268,106.823,536968.919,58.967
i12269,7,12269,77.468,544981.985,51.466
i12270,6,12270,105.365,631218.018,62.96
i12271,8,12271,96.69,457743.923,53.708
i12272,6,12272,109.253,562327.352,62.162
i12273,6,12273,117.782,525846.493,65.464
i12274,4,12274,187.79,339523.492,71.111
i12275,6,12275,44.906,1309159.502,62.165
i12279,7,12279,19.076,2972961.523,61.011
i12280,7,12280,41.577,1547745.341,66.468
i12281,7,12281,58.539,1176954.648,76.519
i12282,7,12282,29.038,2421527.698,79.095
i12283,7,12283,51.783,1320166.594,76.231
i12284,5,12284,40.508,1701245.131,70.346
i12285,7,12285,6.099,9500922.706,61.027
i12286,5,12286,9.04,5434559.796,50.985
i12292,6,12292,22.769,652232.111,5.76
i12293,6,12293,147.282,139356.086,7.626
i12294,6,12294,193.136,144356.873,19.354
i12295,6,12295,199.138,147671.28,27.892
i12296,6,12296,239.355,75293.888,5.76
i12297,6,12297,118.049,225945.04,7.731
i12298,7,12298,192.772,160981.809,29.468
i12299,7,12299,125.023,267653.392,27.209
i12300,6,12300,134.986,274083.12,31.766
i12301,6,12301,119.046,363778.222,37.434
i12302,6,12302,120.552,310692.093,18.467
i12303,5,12303,79.072,181850.531,6.947
i12304,6,12304,72.001,195140.782,6.587
i12305,6,12305,38.783,307532.761,5.76
i12306,8,12306,13.559,1417982.81,14.368
i12307,7,12307,36.377,508882.331,6.745
i12308,7,12308,44.542,318854.818,5.76
i12309,7,12309,51.686,446567.46,10.731
i12310,7,12310,58.563,345139.783,8.65
i12311,8,12311,5.759,1584378.435,5.76
i12313,5,12313,16.791,727056.406,5.76
i12314,7,12314,15.042,1848302.937,5.76
i12315,6,12315,30.472,448964.498,5.76
i12316,7,12316,38.491,295277.467,5.76
i12317,6,12317,39.706,441729.305,6.125
i12318,6,12318,15.576,1042748.784,12.426
i12319,6,12319,16.84,1041616.151,16.422
i12322,4,12322,1.847,5455062.027,5.76
i12324,6,12324,4.714,1348417.796,5.76
i12325,6,12325,7.946,1256191.524,7.334
i12328,6,12328,10.303,969254.538,5.76
i12329,6,12329,7.54,1125543.55,5.76
i12330,6,12330,11.178,516129.994,5.76
i12331,6,12331,19.221,598272.545,5.76
i12334,6,12334,13.917,868742.366,5.76
i12344,6,12344,6.585,2174127.796,7.439
i12345,7,12345,9.744,1206222.412,5.76
i12346,7,12346,20.218,896744.817,8.175
i12347,7,12347,6.294,870814.643,5.76
i12348,7,12348,8.967,898320.976,5.76
i12349,7,12349,19.464,716369.617,9.349
i12350,7,12350,10.206,874485.242,5.96
i12351,7,12351,39.706,332295.287,5.76
i12352,6,12352,10.57,990998.77,5.76
i12355,6,12355,6.537,1094183.909,5.76
i12372,7,12372,5.735,5863024.31,30.218
i12374,7,12374,7.29,1931295.187,9.708
i12381,7,12381,44.104,1452864.496,59.68
i12382,8,12382,64.589,771261.634,40.954
i12386,7,12386,15.674,4245414.952,59.754
i12387,6,12387,19.634,2890706.012,47.743
i12388,7,12388,15.795,2758653.396,35.31
i12391,7,12391,39.828,937268.999,31.23
i12392,7,12392,23.352,1783056.952,38.047
i12393,7,12393,14.799,3145714.264,43.005
i12515,4,12515,46.073,4070328.844,88.434
i12516,6,12516,69.401,2378478.82,78.712
i12517,5,12517,75.208,2037810.131,74.077
i12518,6,12518,76.083,1795713.069,69.32
i12519,7,12519,32.513,4345372.338,69.342
i12520,7,12520,24.13,6618518.396,79.346
i12521,6,12521,38.272,4209086.633,68.315
i12522,7,12522,39.317,3394229.574,53.03
i12524,8,12524,10.23,5367911.105,26.741
i12525,7,12525,9.623,4772234.875,16.715
i12526,8,12526,22.332,1667561.802,13.629
i12527,7,12527,62.572,697138.041,14.11
i12528,7,12528,44.42,746593.902,5.76
i12529,7,12529,28.966,753381.56,5.76
i12530,7,12530,43.108,1049543.618,18.102
i12531,6,12531,19.756,2372381.276,15.48
i12532,6,12532,19.732,1573295.609,8.294
i12533,6,12533,17.18,2977566.782,15.12
i12566,10,12566,6.075,1374871.688,5.76
i12567,10,12567,6.731,720741.932,5.76
i12575,9,12575,13.0,1429774.459,9.79
i12576,9,12576,6.026,3945810.577,15.19
i12577,10,12577,21.603,607759.323,5.76
i12578,10,12578,30.496,863755.637,13.276
i12579,6,12579,86.289,387656.531,25.67
i12580,9,12580,40.63,439809.339,8.424
i12581,10,12581,79.971,141117.589,5.76
i12582,10,12582,121.378,166486.87,7.425
i12583,10,12583,137.757,186365.067,12.782
i12584,10,12584,126.676,126450.064,10.205
i12585,10,12585,43.205,201404.989,5.76
i12587,9,12587,53.071,215504.898,5.76
i12588,9,12588,20.145,474346.758,5.76
i12591,10,12591,50.957,252449.762,7.632
i12592,10,12592,78.489,158063.102,5.76
i12593,10,12593,91.295,141880.97,5.76
i12594,10,12594,57.697,224588.316,5.76
i12595,9,12595,106.488,245600.514,17.27
i12596,8,12596,103.688,205393.816,8.182
i12597,8,12597,103.664,192073.094,7.449
i12598,8,12598,77.396,224971.607,6.947
i12599,8,12599,242.101,74577.026,7.917
i12600,8,12600,68.623,184854.641,5.76
i12601,8,12601,72.997,248608.068,9.819
i12602,8,12602,22.137,378005.115,5.76
i12603,8,12603,67.335,198960.554,5.76
i12604,8,12604,24.397,372855.784,5.76
i12605,10,12605,33.291,365297.541,5.76
i12606,10,12606,13.924,1508361.144,15.147
i12607,10,12607,17.909,444777.57,5.76
i12608,10,12608,22.137,717478.71,6.304
i12609,10,12609,44.924,661552.631,17.997
i12610,10,12610,19.999,2054359.29,26.369
i12611,10,12611,10.157,4439280.223,36.373
i12612,10,12612,6.318,7081618.356,38.663
i12623,10,12623,13.025,897005.6,5.76
i12627,10,12627,18.346,962532.774,5.76
i12628,10,12628,10.619,1851083.362,12.192
i12634,8,12634,101.525,122289.219,5.76
i12635,8,12635,80.627,156794.522,5.76
i12636,8,12636,45.781,442562.571,9.964
i12638,8,12638,35.186,434587.439,7.708
i12639,8,12639,1.045,9062525.102,6.351
i12644,1,12644,21.457,769109.586,8.315
i12645,1,12645,34.384,667676.576,12.024
i12646,5,12646,82.45,273846.026,17.552
i12647,7,12647,68.599,394718.613,23.41
i12648,7,12648,72.487,410189.41,30.203
i12649,7,12649,86.022,410900.701,43.11
i12650,7,12650,174.158,299254.072,51.164
i12651,7,12651,104.393,521849.595,50.362
i12652,6,12652,107.041,475640.2,49.3
i12653,5,12653,197.924,246772.081,53.453
i12654,6,12654,235.661,463033.699,59.723
i12655,6,12655,79.947,734183.27,68.005
i12656,6,12656,123.298,625243.532,77.624
i12657,6,12657,79.315,866479.175,84.83
i12658,7,12658,18.59,3861994.111,91.552
i12659,7,12659,7.412,10820781.334,102.567
i12670,5,12670,37.738,1393525.996,49.519
i12671,6,12671,47.288,1134955.716,51.431
i12672,6,12672,83.981,224933.273,6.587
i12673,5,12673,194.206,67748.901,5.76
i12674,6,12674,190.682,140144.301,15.178
i12675,5,12675,226.986,159029.142,23.624
i12676,5,12676,144.342,112580.568,5.76
i12677,6,12677,132.751,209523.442,8.653
i12678,7,12678,235.759,228483.113,49.746
i12679,6,12679,251.772,243007.641,54.782
i12680,6,12680,159.943,259833.632,23.009
i12681,5,12681,110.784,319378.335,17.763
i12682,5,12682,82.061,272846.883,18.509
i12683,5,12683,82.28,206456.771,5.76
i12684,6,12684,68.866,271462.852,11.401
i12685,7,12685,25.782,622868.476,5.76
i12686,7,12686,5.929,2979542.082,15.235
i12687,7,12687,19.68,718737.26,8.949
i12688,6,12688,44.056,320542.399,7.286
i12689,5,12689,44.979,338051.467,5.76
i12690,6,12690,55.282,334651.437,7.244
i12691,6,12691,40.387,393222.171,5.76
i12692,5,12692,16.597,711122.702,5.76
i12693,6,12693,50.155,384758.938,12.7
i12694,7,12694,31.979,831701.346,23.165
i12695,7,12695,7.825,1666954.832,5.863
i12696,7,12696,6.95,2126619.383,12.736
i12697,6,12697,23.571,443137.691,5.76
i12698,6,12698,23.425,278059.284,5.76
i12699,6,12699,10.911,786212.298,5.76
i12700,5,12700,17.52,1040087.263,17.055
i12701,5,12701,2.333,8758085.938,16.691
i12702,3,12702,211.847,91087.114,5.76
i12703,3,12703,0.073,121408007.734,5.76
i12709,6,12709,9.357,2050414.022,18.591
i12710,6,12710,15.819,718659.467,5.76
i12711,6,12711,18.687,795346.287,10.007
i12712,6,12712,6.926,2007761.789,7.101
i12713,6,12713,8.068,1139232.292,5.76
i12714,6,12714,9.088,1799868.615,8.646
i12723,5,12723,7.703,2481558.259,12.327
i12725,6,12725,14.386,902922.398,5.76
i12726,6,12726,21.117,831701.564,12.756
i12727,7,12727,6.221,1534409.445,5.76
i12729,7,12729,8.651,1070371.214,6.785
i12730,7,12730,14.337,358412.144,5.76
i12731,6,12731,47.434,397692.251,12.569
i12732,6,12732,18.444,968809.555,8.34
i12753,7,12753,6.099,3040347.464,13.785
i12755,7,12755,6.124,2968339.446,13.777
i12772,6,12772,16.257,1809278.822,24.539
i12896,4,12896,45.684,3020833.59,68.748
i12897,6,12897,56.06,2177678.073,61.106
i12898,5,12898,92.073,1240301.161,55.405
i12899,6,12899,29.962,3773114.4,54.725
i12900,6,12900,49.548,3446349.578,83.717
i12901,4,12901,50.471,3042986.4,72.007
i12902,5,12902,65.1,2112808.747,60.287
i12903,6,12903,43.886,2232979.289,41.885
i12904,7,12904,23.255,3048211.074,32.452
i12905,7,12905,25.126,1418859.842,11.0
i12906,7,12906,29.962,354129.59,5.76
i12907,7,12907,32.611,371161.327,5.76
i12908,7,12908,25.539,370344.422,5.76
i12909,7,12909,11.445,876603.629,5.76
i12910,6,12910,10.012,1516729.232,5.76
i12911,5,12911,46.632,461420.145,6.453
i12912,6,12912,18.614,1080643.014,5.76
i12913,6,12913,12.733,2473715.618,8.16
i12955,10,12955,17.253,579969.478,5.76
i12956,9,12956,61.771,316548.161,7.456
i12957,10,12957,35.065,619021.097,10.792
i12958,10,12958,39.633,489905.062,12.593
i12959,8,12959,14.24,1298564.538,9.056
i12960,8,12960,11.98,700998.828,5.76
i12961,9,12961,27.872,603800.402,5.76
i12962,8,12962,47.045,291504.034,5.76
i12963,9,12963,76.715,133717.721,5.76
i12964,9,12964,149.008,89077.592,5.76
i12965,9,12965,181.156,91636.491,11.679
i12966,10,12966,176.224,118074.074,13.503
i12967,10,12967,138.413,90748.455,5.76
i12968,8,12968,123.468,147511.282,8.545
i12971,10,12971,31.08,299959.044,5.76
i12972,10,12972,61.066,195905.96,5.76
i12973,10,12973,49.404,202178.907,5.76
i12974,10,12974,112.81,199413.249,10.163
i12975,10,12975,100.335,247232.067,18.567
i12976,9,12976,46.972,491606.752,12.871
i12977,8,12977,209.685,164727.305,14.409
i12978,7,12978,120.844,155458.455,5.76
i12979,6,12979,167.621,58434.223,5.76
i12980,7,12980,31.298,341274.627,5.76
i12981,7,12981,83.179,156591.15,5.76
i12982,7,12982,55.404,335787.121,6.133
i12983,9,12983,36.061,267698.457,5.76
i12984,9,12984,31.736,416894.013,5.76
i12985,10,12985,31.979,426693.875,5.76
i12986,10,12986,11.372,542394.346,5.76
i12987,10,12987,13.389,1011861.178,6.341
i12988,10,12988,31.25,570208.297,6.558
i12989,10,12989,41.14,791249.886,20.131
i12990,10,12990,40.557,1001942.111,27.483
i12991,10,12991,59.438,581241.514,23.235
i12992,10,12992,40.873,865627.703,26.385
i13006,10,13006,15.503,1715209.096,14.182
i13007,10,13007,33.51,404974.207,5.76
i13008,10,13008,41.14,249531.3,5.76
i13009,10,13009,22.964,662429.175,8.632
i13010,10,13010,13.438,1470396.482,22.688
i13012,7,13012,6.634,2746590.945,13.151
i13014,1,13014,42.914,456165.785,6.608
i13015,6,13015,133.747,180017.785,13.717
i13016,9,13016,48.114,208514.455,5.76
i13017,6,13017,6.075,2550802.585,8.682
i13024,4,13024,75.306,136449.531,5.76
i13025,6,13025,61.114,166717.015,5.76
i13026,7,13026,123.979,148725.189,5.76
i13027,7,13027,66.072,287495.904,18.567
i13028,7,13028,73.483,308064.438,23.971
i13029,7,13029,70.251,414186.857,34.648
i13030,8,13030,84.224,443558.286,43.819
i13031,7,13031,130.199,319454.612,36.311
i13032,6,13032,133.772,292571.674,37.109
i13033,5,13033,216.221,357884.628,42.302
i13034,5,13034,206.501,461105.491,49.899
i13035,5,13035,188.641,304745.141,60.576
i13036,5,13036,221.908,547632.923,68.985
i13037,6,13037,289.413,440934.61,74.469
i13038,7,13038,181.181,421564.539,83.828
i13039,7,13039,70.762,1084280.328,95.752
i13040,7,13040,44.396,1920490.001,107.061
i13042,7,13042,15.625,4119936.626,73.232
i13043,6,13043,60.774,929476.738,60.952
i13044,4,13044,34.384,1557968.404,57.147
i13045,4,13045,129.884,562361.861,41.234
i13046,4,13046,89.157,410964.496,36.356
i13047,5,13047,16.111,1933579.174,31.659
i13048,5,13048,38.491,962843.042,36.604
i13049,4,13049,105.851,659709.033,35.574
i13050,4,13050,69.012,620863.468,37.486
i13051,5,13051,16.475,2510445.289,39.525
i13052,6,13052,38.71,616131.892,11.826
i13053,5,13053,136.955,79985.68,5.76
i13054,6,13054,136.639,154563.363,7.174
i13055,5,13055,185.044,150389.472,15.583
i13056,5,13056,152.944,85797.794,5.76
i13057,6,13057,276.242,120669.299,9.86
i13058,7,13058,155.156,257740.632,38.226
i13059,6,13059,173.162,234055.97,22.613
i13060,5,13060,193.819,158212.22,18.259
i13061,5,13061,87.086,154825.323,6.612
i13062,5,13062,83.252,186289.536,8.412
i13063,5,13063,78.003,206105.29,5.76
i13064,7,13064,33.315,437700.645,5.76
i13065,7,13065,9.696,890651.293,5.76
i13067,6,13067,26.973,439084.355,5.76
i13068,6,13068,21.433,435781.672,5.76
i13069,6,13069,44.379,268634.483,5.76
i13070,7,13070,17.472,333914.619,5.76
i13071,6,13071,80.433,155524.453,5.76
i13072,5,13072,36.693,245412.898,5.76
i13073,6,13073,75.549,194881.131,7.346
i13074,6,13074,47.92,651748.901,29.835
i13075,6,13075,25.564,986178.815,18.225
i13076,6,13076,78.61,347345.343,15.785
i13077,6,13077,138.316,183651.235,22.277
i13078,6,13078,109.228,175973.19,11.39
i13079,5,13079,72.438,223133.212,5.76
i13080,4,13080,47.774,453619.227,19.217
i13081,5,13081,18.006,1309661.119,16.316
i13082,3,13082,134.573,128219.576,5.76
i13083,3,13083,4.641,2181469.401,5.76
i13084,3,13084,90.688,155248.572,5.76
i13085,4,13085,9.842,1746495.535,17.628
i13089,6,13089,14.167,1339130.226,18.299
i13090,6,13090,7.29,1208660.091,5.76
i13092,6,13092,24.446,626224.725,5.76
i13093,7,13093,10.838,1117175.762,5.76
i13094,6,13094,15.358,1415804.65,13.685
i13095,6,13095,7.8,2076874.212,8.725
i13096,6,13096,26.171,551015.253,5.76
i13097,5,13097,11.421,1470955.554,16.302
i13098,6,13098,6.78,2490803.429,15.088
i13099,6,13099,10.157,1742299.132,18.099
i13106,6,13106,6.669,567068.934,5.76
i13107,6,13107,5.954,598126.898,5.76
i13109,7,13109,12.612,526675.601,5.76
i13110,7,13110,13.389,669125.768,5.76
i13111,6,13111,31.809,422392.019,7.384
i13112,6,13112,12.393,1166634.912,6.562
i13113,6,13113,8.359,2086861.529,17.814
i13132,7,13132,8.724,2596215.821,12.245
i13133,7,13133,5.589,3833353.139,19.363
i13134,7,13134,8.748,1142921.185,5.76
i13151,8,13151,34.506,462877.556,7.615
i13152,7,13152,6.512,6446696.361,20.99
i13275,1,13275,39.074,3828638.748,69.889
i13276,2,13276,50.957,2543182.1,58.955
i13277,5,13277,69.085,1527999.926,48.082
i13278,6,13278,46.923,1789840.476,41.692
i13279,7,13279,18.978,11822705.04,83.133
i13280,7,13280,37.203,4677983.792,68.635
i13281,7,13281,31.08,4679423.259,56.867
i13282,3,13282,53.946,2517795.017,62.531
i13283,3,13283,46.34,2388572.904,44.941
i13284,3,13284,40.095,1866050.109,32.377
i13285,7,13285,43.303,921289.424,18.568
i13286,7,13286,32.683,1421444.508,14.179
i13287,7,13287,32.222,599319.472,5.76
i13288,8,13288,11.883,745648.424,5.76
i13289,7,13289,10.984,1699819.595,5.76
i13291,6,13291,12.053,2703878.495,9.073
i13292,6,13292,33.874,1421724.056,11.522
i13294,7,13294,6.828,1325448.575,5.76
i13319,9,13319,7.217,925594.625,5.76
i13336,8,13336,18.954,496885.428,5.76
i13337,9,13337,39.744,300798.076,5.76
i13338,10,13338,10.814,730627.601,5.76
i13339,9,13339,7.047,1189040.098,5.76
i13340,9,13340,18.76,723143.635,6.506
i13341,9,13341,31.104,327632.772,5.76
i13342,7,13342,164.657,46357.804,5.76
i13343,7,13343,105.122,213884.33,16.54
i13344,9,13344,100.359,234007.45,14.97
i13345,10,13345,185.409,105109.302,13.19
i13346,10,13346,214.35,69144.577,5.76
i13347,10,13347,156.541,74008.202,5.76
i13348,9,13348,141.377,148710.836,12.047
i13349,8,13349,82.012,197639.414,8.659
i13350,8,13350,80.482,132913.909,5.76
i13351,10,13351,29.593,575313.49,11.305
i13352,10,13352,137.492,66622.07,5.76
i13353,10,13353,96.685,112161.379,5.76
i13354,10,13354,105.656,206440.934,8.287
i13355,10,13355,89.06,174617.645,6.176
i13356,10,13356,59.458,200363.345,5.76
i13357,8,13357,45.951,212347.995,5.76
i13358,7,13358,56.595,185277.849,5.76
i13359,5,13359,64.298,134780.362,5.76
i13360,6,13360,20.947,341631.748,5.76
i13361,7,13361,34.263,300323.21,5.76
i13362,10,13362,20.534,420967.527,5.76
i13363,9,13363,21.262,424890.83,5.76
i13364,10,13364,23.547,346021.713,5.76
i13365,10,13365,26.122,333458.734,5.76
i13366,10,13366,15.285,755689.811,5.76
i13367,10,13367,15.43,476541.323,5.76
i13368,10,13368,10.595,824848.663,5.76
i13369,10,13369,23.498,866808.189,11.522
i13370,10,13370,25.321,1012977.674,16.135
i13371,10,13371,27.167,749538.821,10.097
i13372,9,13372,55.185,493603.786,17.826
i13385,8,13385,18.128,564564.498,5.76
i13386,10,13386,54.213,405306.457,9.703
i13387,10,13387,37.471,804966.133,22.413
i13388,7,13388,19.537,841927.316,6.558
i13389,10,13389,30.375,321886.246,5.76
i13390,9,13390,16.961,593310.416,5.76
i13391,7,13391,8.505,711971.801,5.76
i13392,6,13392,28.577,368283.407,5.76
i13393,4,13393,6.974,2248189.433,6.354
i13394,1,13394,7.387,3348257.271,16.909
i13395,8,13395,44.08,318543.47,5.76
i13396,8,13396,36.207,424924.461,5.798
i13397,7,13397,16.281,1741735.227,15.042
i13402,7,13402,14.434,1265909.812,10.739
i13405,4,13405,13.778,590594.131,5.76
i13406,5,13406,104.393,158007.519,5.76
i13407,6,13407,54.724,223561.477,6.941
i13408,7,13408,70.446,270972.382,18.378
i13409,7,13409,126.093,303530.193,35.722
i13410,9,13410,58.539,476208.802,31.181
i13411,7,13411,53.654,505415.519,24.352
i13412,6,13412,98.284,259388.069,25.462
i13413,5,13413,78.165,416269.79,32.817
i13414,2,13414,133.286,349323.939,44.253
i13415,3,13415,115.328,462957.777,49.346
i13416,5,13416,209.782,487571.612,57.071
i13417,6,13417,227.497,519974.494,67.452
i13418,6,13418,216.003,648444.026,78.265
i13419,6,13419,132.629,638710.455,90.145
i13420,6,13420,33.51,2367255.074,90.278
i13422,7,13422,55.258,1131753.247,67.7
i13423,7,13423,91.368,576165.725,56.18
i13424,5,13424,73.119,588608.414,44.66
i13425,4,13425,141.79,414085.659,33.14
i13426,4,13426,147.185,302272.776,24.836
i13427,3,13427,97.856,235743.324,20.065
i13428,4,13428,117.855,370088.657,23.047
i13429,4,13429,282.317,214759.505,23.541
i13430,6,13430,121.524,433349.821,25.58
i13431,6,13431,29.452,1170356.676,28.041
i13432,6,13432,61.455,428501.655,17.002
i13433,5,13433,163.588,127379.907,8.899
i13434,5,13434,204.144,48849.381,5.76
i13435,5,13435,178.848,99215.936,6.559
i13436,6,13436,198.701,49556.762,5.76
i13437,6,13437,217.023,115491.662,21.935
i13438,6,13438,140.381,226254.829,13.479
i13439,5,13439,135.91,200471.933,11.093
i13440,4,13440,123.225,204249.995,7.548
i13441,5,13441,119.192,95515.566,5.76
i13442,5,13442,144.167,159210.284,6.688
i13443,6,13443,159.859,106844.252,6.559
i13444,7,13444,35.332,324509.466,5.76
i13445,7,13445,56.449,268996.316,7.962
i13447,6,13447,28.917,457482.067,5.76
i13448,6,13448,37.009,402154.501,5.76
i13449,6,13449,23.765,673797.18,5.76
i13450,6,13450,54.116,284102.997,5.76
i13452,5,13452,13.098,1145253.343,10.968
i13453,5,13453,90.566,221471.302,12.876
i13454,5,13454,97.2,262824.264,22.445
i13455,6,13455,67.918,571128.653,33.965
i13456,7,13456,67.457,545619.595,27.463
i13457,7,13457,187.863,143663.261,19.925
i13458,6,13458,178.751,101651.299,8.106
i13459,5,13459,129.689,127011.11,5.76
i13460,5,13460,116.907,153630.894,5.76
i13461,6,13461,57.008,310900.859,6.111
i13463,6,13463,14.774,833316.802,5.76
i13464,5,13464,27.046,489016.152,5.76
i13465,5,13465,6.634,3213456.24,13.858
i13466,5,13466,26.366,968125.852,17.572
i13468,6,13468,8.845,1079532.936,5.76
i13470,6,13470,34.068,290636.255,5.76
i13471,6,13471,80.117,265531.524,14.491
i13472,6,13472,59.0,426095.897,16.498
i13473,6,13473,30.083,889210.33,16.07
i13474,6,13474,50.811,513048.051,17.88
i13475,6,13475,13.219,1127081.285,6.124
i13476,6,13476,19.076,844753.266,6.065
i13477,6,13477,8.772,1308454.864,8.595
i13478,6,13478,5.579,1254271.574,5.76
i13479,6,13479,6.221,1580059.427,5.76
i13480,6,13480,14.337,890268.772,8.858
i13487,6,13487,13.681,670973.281,5.76
i13489,7,13489,9.866,1116946.095,8.269
i13490,7,13490,14.629,1005297.031,5.923
i13491,6,13491,29.014,579856.81,6.3
i13492,6,13492,6.828,1215629.232,5.76
i13493,6,13493,5.759,1751295.517,5.76
i13495,6,13495,5.978,2051728.027,10.156
i13497,7,13497,6.318,3775503.887,26.183
i13655,1,13655,26.487,4899486.973,63.34
i13656,6,13656,28.771,3570521.139,51.985
i13657,7,13657,48.77,1529438.044,38.921
i13658,7,13658,39.828,1512897.899,28.619
i13659,6,13659,22.04,2174322.17,24.806
i13661,5,13661,23.571,4850798.15,43.079
i13662,2,13662,61.528,2331815.255,59.555
i13663,2,13663,81.138,1634996.164,50.59
i13664,6,13664,51.079,1575523.509,38.281
i13665,8,13665,25.369,2467279.678,31.943
i13666,8,13666,13.195,3958197.573,14.294
i13667,8,13667,10.498,1650067.014,5.76
i13668,7,13668,7.703,2561875.222,5.76
i13669,6,13669,75.476,430955.767,6.953
i13670,7,13670,7.679,6887730.027,17.739
i13671,7,13671,8.675,7304946.191,22.069
i13672,7,13672,23.012,2967186.679,23.233
i13673,7,13673,27.265,1770532.563,16.55
i13674,7,13674,6.464,2521095.317,5.76
i13709,9,13709,7.363,1068384.725,5.76
i13710,8,13710,5.832,2749302.467,5.76
i13717,7,13717,16.755,453202.968,5.76
i13718,7,13718,46.121,255828.663,5.76
i13719,6,13719,142.495,51759.988,5.76
i13720,7,13720,134.549,101259.916,5.76
i13721,7,13721,124.853,113773.577,5.76
i13722,6,13722,268.175,14066.109,5.76
i13723,7,13723,131.244,160337.174,12.356
i13724,9,13724,87.626,209718.922,8.376
i13725,10,13725,154.888,79063.394,5.76
i13726,10,13726,155.034,74168.402,5.76
i13727,10,13727,119.823,125803.941,5.76
i13728,10,13728,184.802,79185.762,6.5
i13729,10,13729,114.453,107868.799,5.76
i13730,8,13730,130.175,174206.769,8.091
i13731,8,13731,64.152,204870.706,5.76
i13732,10,13732,100.067,89507.372,5.76
i13733,10,13733,81.235,157183.47,5.76
i13734,10,13734,91.125,136664.999,5.76
i13735,10,13735,49.766,279216.77,5.76
i13736,9,13736,33.072,331868.591,5.76
i13737,8,13737,3.232,2059901.554,5.76
i13738,9,13738,0.996,12565946.108,6.786
i13739,8,13739,0.073,240100904.686,13.455
i13740,5,13740,2.041,8804635.321,13.505
i13741,9,13741,24.494,870622.4,10.818
i13742,10,13742,48.916,391141.754,12.354
i13743,10,13743,28.504,350453.323,5.76
i13744,10,13744,35.332,233178.24,5.76
i13745,10,13745,22.769,454940.733,5.76
i13746,10,13746,13.997,1232263.798,9.086
i13747,10,13747,20.509,999807.773,10.671
i13748,10,13748,17.812,514035.486,5.76
i13749,10,13749,15.197,1096088.133,6.835
i13750,10,13750,32.529,719076.552,11.559
i13751,10,13751,42.259,250126.769,5.76
i13752,9,13752,20.436,1107491.613,13.349
i13762,10,13762,5.516,1289700.0,5.76
i13765,8,13765,18.59,819037.427,5.76
i13766,8,13766,28.941,325741.95,5.76
i13768,8,13768,36.086,478622.723,6.596
i13769,10,13769,63.326,247599.577,5.766
i13770,9,13770,29.354,908447.243,22.763
i13771,7,13771,15.698,1438615.091,12.155
i13772,7,13772,7.484,3599725.776,13.199
i13773,9,13773,6.148,3693113.341,13.587
i13774,6,13774,15.236,850475.805,5.76
i13775,8,13775,6.658,1627482.537,5.76
i13776,8,13776,32.999,637821.192,10.188
i13777,6,13777,28.844,583671.312,6.134
i13778,4,13778,6.294,993969.926,5.76
i13779,5,13779,31.857,484997.424,6.431
i13780,8,13780,14.021,1017085.142,5.807
i13785,1,13785,19.391,687312.88,5.76
i13786,4,13786,96.374,125353.288,5.76
i13787,6,13787,54.043,238957.224,5.76
i13788,7,13788,104.174,280707.3,16.855
i13789,7,13789,114.988,279277.13,29.211
i13790,8,13790,95.888,205071.069,18.99
i13791,7,13791,35.476,528298.643,11.556
i13792,7,13792,33.971,540631.405,16.147
i13793,1,13793,28.99,1068473.603,26.333
i13794,2,13794,111.634,345457.697,32.633
i13795,5,13795,209.102,362756.558,39.408
i13796,6,13796,315.608,277496.671,50.348
i13797,6,13797,211.872,514513.063,61.837
i13798,6,13798,169.76,398153.187,73.581
i13799,6,13799,165.143,478667.424,85.812
i13800,6,13800,93.774,737418.419,78.758
i13801,8,13801,36.11,1882599.816,77.948
i13802,6,13802,139.604,780843.72,63.003
i13803,6,13803,133.358,668839.806,51.409
i13804,5,13804,237.192,404770.689,39.889
i13805,6,13805,198.142,234758.958,28.369
i13806,6,13806,123.541,268133.947,16.849
i13807,6,13807,170.659,114945.282,8.545
