,,,wsc1,wsc2,wsc3,wsc4,wsc5
175,class3,wind-ofs,187.2,187.2,187.2,187.2,0
175,class4,wind-ofs,1382.4,3016.8,4975.2,5626.8,4266
175,class5,wind-ofs,1422,2275.2,5119.2,5446.8,4305.6
191,class2,wind-ofs,223.2,0,0,0,0
191,class3,wind-ofs,446.4,223.2,223.2,223.2,223.2
191,class4,wind-ofs,1562.4,669.6,669.6,1080,669.6
191,class5,wind-ofs,223.2,446.4,223.2,669.6,223.2
192,class2,wind-ofs,223.2,0,0,0,0
192,class3,wind-ofs,223.2,0,0,0,0
192,class4,wind-ofs,223.2,0,0,0,0
197,class1,wind-ofs,223.2,223.2,223.2,0,0
197,class2,wind-ofs,187.2,223.2,187.2,0,0
197,class3,wind-ofs,223.2,223.2,223.2,223.2,0
197,class4,wind-ofs,446.4,669.6,669.6,669.6,1490.4
197,class5,wind-ofs,223.2,0,0,0,0
198,class2,wind-ofs,223.2,0,0,0,0
198,class3,wind-ofs,223.2,0,0,0,0
198,class4,wind-ofs,446.4,446.4,223.2,669.6,669.6
198,class5,wind-ofs,223.2,223.2,223.2,0,0
206,class1,wind-ofs,223.2,223.2,223.2,223.2,187.2
206,class2,wind-ofs,223.2,223.2,223.2,0,0
206,class3,wind-ofs,223.2,223.2,223.2,0,0
206,class4,wind-ofs,223.2,223.2,568.8,284.4,284.4
206,class5,wind-ofs,223.2,0,0,0,0
211,class2,wind-ofs,223.2,223.2,223.2,187.2,223.2
211,class3,wind-ofs,223.2,223.2,0,0,0
211,class4,wind-ofs,892.8,446.4,669.6,1339.2,730.8
211,class5,wind-ofs,1339.2,223.2,1116,669.6,446.4
212,class1,wind-ofs,223.2,223.2,0,0,0
212,class2,wind-ofs,223.2,223.2,0,0,0
212,class3,wind-ofs,223.2,223.2,0,0,0
212,class4,wind-ofs,669.6,446.4,669.6,784.8,410.4
213,class4,wind-ofs,223.2,223.2,223.2,223.2,446.4
213,class5,wind-ofs,284.4,284.4,284.4,223.2,0
214,class2,wind-ofs,187.2,0,0,0,0
214,class3,wind-ofs,223.2,0,0,0,0
214,class4,wind-ofs,561.6,856.8,1080,892.8,223.2
214,class5,wind-ofs,633.6,669.6,633.6,223.2,792
216,class3,wind-ofs,187.2,223.2,187.2,0,0
216,class4,wind-ofs,1044,2232,446.4,669.6,568.8
216,class5,wind-ofs,223.2,1339.2,1364.4,1137.6,568.8
217,class1,wind-ofs,223.2,0,0,0,0
217,class2,wind-ofs,223.2,223.2,223.2,0,0
218,class1,wind-ofs,223.2,0,0,0,0
218,class2,wind-ofs,223.2,223.2,223.2,223.2,0
218,class3,wind-ofs,223.2,0,0,0,0
218,class4,wind-ofs,669.6,892.8,892.8,892.8,507.6
218,class5,wind-ofs,446.4,2376,1137.6,284.4,284.4
219,class2,wind-ofs,223.2,0,0,0,0
219,class3,wind-ofs,223.2,223.2,0,0,0
219,class4,wind-ofs,223.2,223.2,223.2,284.4,0
219,class5,wind-ofs,284.4,284.4,0,0,0
227,class2,wind-ofs,223.2,223.2,0,0,0
227,class3,wind-ofs,223.2,223.2,0,0,0
227,class4,wind-ofs,223.2,187.2,0,0,0
234,class1,wind-ofs,223.2,446.4,223.2,446.4,223.2
234,class2,wind-ofs,954,1116,446.4,223.2,446.4
234,class3,wind-ofs,223.2,446.4,1324.8,2437.2,1076.4
234,class4,wind-ofs,730.8,1137.6,1360.8,1422,853.2
256,class12,wind-ofs,331.2,331.2,331.2,0,0
256,class3,wind-ofs,187.2,0,0,0,0
256,class4,wind-ofs,820.8,1238.4,853.2,853.2,853.2
256,class5,wind-ofs,853.2,662.4,331.2,662.4,331.2
261,class11,wind-ofs,223.2,284.4,284.4,284.4,0
261,class12,wind-ofs,954,2944.8,5688,4881.6,5162.4
261,class13,wind-ofs,6541.2,5684.4,6674.4,8186.4,4305.6
261,class14,wind-ofs,2275.2,9180,7948.8,8942.4,7617.6
261,class15,wind-ofs,331.2,993.6,1324.8,1656,1987.2
261,class4,wind-ofs,1785.6,446.4,892.8,507.6,1015.2
261,class5,wind-ofs,8755.2,7250.4,11030.4,10746,9759.6
264,class4,wind-ofs,187.2,187.2,0,0,0
264,class5,wind-ofs,1749.6,1400.4,1422,2721.6,2214
267,class12,wind-ofs,284.4,284.4,284.4,0,0
267,class13,wind-ofs,853.2,853.2,1137.6,568.8,662.4
267,class14,wind-ofs,853.2,1987.2,1656,993.6,1656
267,class15,wind-ofs,1324.8,662.4,993.6,1324.8,1324.8
267,class4,wind-ofs,223.2,223.2,223.2,0,0
267,class5,wind-ofs,2192.4,2437.2,2275.2,3412.8,1990.8
268,class5,wind-ofs,223.2,284.4,284.4,0,0
269,class12,wind-ofs,284.4,284.4,284.4,284.4,0
269,class13,wind-ofs,284.4,568.8,853.2,853.2,284.4
269,class14,wind-ofs,284.4,284.4,284.4,331.2,331.2
269,class5,wind-ofs,1008,633.6,892.8,853.2,284.4
270,class13,wind-ofs,853.2,1706.4,1422,2275.2,853.2
270,class14,wind-ofs,3412.8,1846.8,2649.6,2980.8,993.6
270,class15,wind-ofs,331.2,0,0,0,0
270,class5,wind-ofs,820.8,1076.4,1137.6,1137.6,568.8
271,class13,wind-ofs,284.4,568.8,853.2,568.8,284.4
271,class14,wind-ofs,853.2,1609.2,1656,1656,1324.8
271,class5,wind-ofs,1137.6,1706.4,284.4,284.4,284.4
275,class11,wind-ofs,331.2,0,0,0,0
275,class12,wind-ofs,662.4,1656,662.4,331.2,993.6
275,class13,wind-ofs,1987.2,1987.2,1324.8,662.4,993.6
275,class14,wind-ofs,331.2,662.4,331.2,331.2,993.6
275,class3,wind-ofs,284.4,0,0,0,0
275,class4,wind-ofs,568.8,853.2,1684.8,4935.6,5119.2
275,class5,wind-ofs,1360.8,4550.4,4406.4,5493.6,6955.2
292,class10,wind-ofs,1468.8,2271.6,662.4,993.6,331.2
292,class11,wind-ofs,1324.8,4968,4968,2980.8,3312
292,class12,wind-ofs,993.6,1987.2,3312,2318.4,1987.2
292,class13,wind-ofs,331.2,331.2,331.2,662.4,331.2
292,class4,wind-ofs,2437.2,3412.8,3128.4,2559.6,2559.6
292,class5,wind-ofs,568.8,568.8,568.8,1422,284.4
293,class10,wind-ofs,331.2,331.2,993.6,1324.8,331.2
293,class11,wind-ofs,331.2,662.4,331.2,662.4,331.2
293,class12,wind-ofs,331.2,0,0,0,0
293,class3,wind-ofs,284.4,284.4,0,0,0
293,class4,wind-ofs,1137.6,3229.2,3981.6,2559.6,1706.4
293,class5,wind-ofs,284.4,662.4,946.8,331.2,615.6
294,class10,wind-ofs,284.4,2275.2,3697.2,4737.6,2840.4
294,class11,wind-ofs,1706.4,1324.8,1278,1324.8,1324.8
294,class2,wind-ofs,223.2,0,0,0,0
294,class3,wind-ofs,223.2,284.4,633.6,792,446.4
294,class4,wind-ofs,4770,12474,6764.4,5403.6,3412.8
294,class5,wind-ofs,1137.6,853.2,284.4,1422,2606.4
294,class9,wind-ofs,284.4,568.8,568.8,3128.4,1706.4
297,class10,wind-ofs,331.2,331.2,0,0,0
297,class11,wind-ofs,1656,662.4,2318.4,2980.8,993.6
297,class12,wind-ofs,1656,1987.2,1987.2,1656,1656
297,class13,wind-ofs,331.2,993.6,3312,3312,2980.8
297,class14,wind-ofs,993.6,662.4,662.4,662.4,331.2
297,class3,wind-ofs,223.2,223.2,0,0,0
297,class4,wind-ofs,2152.8,1422,2275.2,1422,1422
297,class5,wind-ofs,284.4,1137.6,1753.2,900,993.6
298,class10,wind-ofs,568.8,1515.6,900,662.4,993.6
298,class11,wind-ofs,2980.8,4968,4305.6,3643.2,2318.4
298,class12,wind-ofs,3312,5299.2,5961.6,5630.4,3643.2
298,class13,wind-ofs,2318.4,4305.6,2649.6,2318.4,3643.2
298,class14,wind-ofs,331.2,331.2,0,0,0
298,class2,wind-ofs,223.2,284.4,284.4,0,0
298,class3,wind-ofs,446.4,446.4,669.6,730.8,568.8
298,class4,wind-ofs,1076.4,3898.8,3981.6,3128.4,2844
298,class5,wind-ofs,1137.6,853.2,1137.6,900,1137.6
299,class10,wind-ofs,284.4,946.8,284.4,331.2,331.2
299,class11,wind-ofs,1278,2318.4,1656,1656,1656
299,class12,wind-ofs,1656,3643.2,2980.8,2980.8,1656
299,class13,wind-ofs,2318.4,2318.4,2980.8,3312,5299.2
299,class14,wind-ofs,331.2,662.4,331.2,662.4,331.2
299,class3,wind-ofs,223.2,446.4,223.2,223.2,223.2
299,class4,wind-ofs,1562.4,1422,3128.4,1706.4,2275.2
299,class5,wind-ofs,1422,1137.6,1137.6,284.4,568.8
307,class10,wind-ofs,331.2,331.2,0,0,0
307,class11,wind-ofs,331.2,331.2,0,0,0
307,class3,wind-ofs,284.4,284.4,284.4,284.4,0
307,class4,wind-ofs,284.4,853.2,1137.6,1706.4,1706.4
307,class5,wind-ofs,284.4,331.2,331.2,0,0
309,class13,wind-ofs,331.2,331.2,662.4,331.2,331.2
309,class14,wind-ofs,2980.8,2649.6,3312,2318.4,1987.2
309,class15,wind-ofs,1324.8,2649.6,4305.6,3312,2649.6
309,class5,wind-ofs,284.4,853.2,853.2,1706.4,1706.4
310,class12,wind-ofs,331.2,331.2,331.2,0,0
310,class13,wind-ofs,1324.8,662.4,331.2,993.6,331.2
310,class14,wind-ofs,1987.2,1656,1987.2,1656,1656
310,class5,wind-ofs,3067.2,4266,3697.2,3506.4,2980.8
311,class12,wind-ofs,284.4,0,0,0,0
311,class13,wind-ofs,853.2,284.4,284.4,1278,331.2
311,class14,wind-ofs,1656,2318.4,1987.2,1987.2,1656
311,class5,wind-ofs,1076.4,1706.4,1422,1137.6,1706.4
312,class14,wind-ofs,568.8,284.4,284.4,284.4,284.4
312,class15,wind-ofs,284.4,853.2,1422,1893.6,2649.6
313,class12,wind-ofs,568.8,853.2,1137.6,1990.8,568.8
313,class13,wind-ofs,1990.8,3412.8,3412.8,2559.6,3175.2
313,class14,wind-ofs,3031.2,6343.2,14904,11923.2,6292.8
313,class15,wind-ofs,5299.2,12254.4,15897.6,16891.2,27820.8
313,class4,wind-ofs,284.4,284.4,0,0,0
313,class5,wind-ofs,853.2,853.2,2275.2,2559.6,1137.6
314,class10,wind-ofs,1706.4,1846.8,1609.2,662.4,331.2
314,class11,wind-ofs,331.2,331.2,662.4,331.2,331.2
314,class3,wind-ofs,223.2,223.2,223.2,223.2,0
314,class4,wind-ofs,1015.2,2376,3412.8,3981.6,2559.6
314,class5,wind-ofs,1137.6,568.8,568.8,853.2,568.8
315,class10,wind-ofs,1422,1422,1562.4,946.8,662.4
315,class11,wind-ofs,662.4,1324.8,993.6,1656,993.6
315,class12,wind-ofs,331.2,331.2,331.2,0,0
315,class2,wind-ofs,223.2,0,0,0,0
315,class3,wind-ofs,446.4,446.4,284.4,284.4,223.2
315,class4,wind-ofs,853.2,1868.4,1990.8,284.4,853.2
315,class5,wind-ofs,568.8,1422,853.2,853.2,568.8
318,class2,wind-ofs,284.4,0,0,0,0
318,class3,wind-ofs,223.2,284.4,223.2,284.4,446.4
318,class4,wind-ofs,284.4,284.4,0,0,0
320,class2,wind-ofs,446.4,223.2,446.4,446.4,284.4
320,class3,wind-ofs,223.2,223.2,284.4,284.4,284.4
320,class4,wind-ofs,223.2,284.4,284.4,284.4,0
330,class10,wind-ofs,284.4,993.6,1987.2,1656,662.4
330,class11,wind-ofs,662.4,1324.8,1656,1324.8,1324.8
330,class12,wind-ofs,331.2,331.2,331.2,331.2,331.2
330,class2,wind-ofs,223.2,223.2,223.2,223.2,0
330,class3,wind-ofs,954,223.2,223.2,223.2,223.2
330,class4,wind-ofs,2664,1238.4,1422,2559.6,4550.4
330,class5,wind-ofs,1137.6,568.8,1137.6,284.4,568.8
330,class9,wind-ofs,284.4,284.4,0,0,0
332,class10,wind-ofs,568.8,1846.8,946.8,1324.8,2318.4
332,class11,wind-ofs,1656,1987.2,1987.2,1656,1987.2
332,class12,wind-ofs,331.2,331.2,331.2,331.2,331.2
332,class2,wind-ofs,223.2,446.4,669.6,507.6,223.2
332,class3,wind-ofs,284.4,853.2,284.4,568.8,284.4
332,class4,wind-ofs,1422,1990.8,853.2,2844,2275.2
332,class5,wind-ofs,568.8,1706.4,1990.8,1137.6,900
333,class2,wind-ofs,223.2,223.2,0,0,0
333,class3,wind-ofs,223.2,0,0,0,0
333,class4,wind-ofs,223.2,669.6,223.2,446.4,446.4
333,class5,wind-ofs,223.2,284.4,0,0,0
334,class4,wind-ofs,223.2,223.2,0,0,0
334,class5,wind-ofs,223.2,0,0,0,0
336,class4,wind-ofs,597.6,446.4,223.2,223.2,187.2
336,class5,wind-ofs,223.2,223.2,223.2,223.2,0
341,class3,wind-ofs,223.2,0,0,0,0
341,class4,wind-ofs,187.2,0,0,0,0
342,class1,wind-ofs,223.2,223.2,0,0,0
342,class10,wind-ofs,3268.8,4924.8,6577.2,4968,2980.8
342,class11,wind-ofs,993.6,1324.8,1987.2,2980.8,1987.2
342,class12,wind-ofs,331.2,331.2,331.2,331.2,0
342,class2,wind-ofs,223.2,223.2,223.2,223.2,223.2
342,class3,wind-ofs,187.2,507.6,669.6,1076.4,507.6
342,class4,wind-ofs,1738.8,2617.2,3916.8,4258.8,1422
342,class5,wind-ofs,568.8,568.8,568.8,853.2,284.4
342,class8,wind-ofs,284.4,284.4,284.4,284.4,0
342,class9,wind-ofs,1706.4,3697.2,4597.2,568.8,568.8
344,class2,wind-ofs,187.2,0,0,0,0
344,class3,wind-ofs,187.2,0,0,0,0
344,class4,wind-ofs,374.4,187.2,187.2,561.6,187.2
344,class5,wind-ofs,187.2,187.2,0,0,0
345,class10,wind-ofs,615.6,662.4,1656,993.6,1324.8
345,class11,wind-ofs,331.2,331.2,331.2,662.4,331.2
345,class3,wind-ofs,223.2,223.2,223.2,0,0
345,class4,wind-ofs,507.6,284.4,1299.6,446.4,853.2
345,class5,wind-ofs,223.2,0,0,0,0
345,class7,wind-ofs,284.4,284.4,284.4,284.4,0
345,class8,wind-ofs,568.8,284.4,853.2,568.8,1137.6
345,class9,wind-ofs,284.4,568.8,1706.4,1137.6,1987.2
346,class1,wind-ofs,223.2,223.2,0,0,0
348,class1,wind-ofs,374.4,187.2,187.2,223.2,410.4
348,class2,wind-ofs,223.2,0,0,0,0
348,class3,wind-ofs,223.2,223.2,187.2,223.2,223.2
348,class4,wind-ofs,223.2,1105.2,507.6,187.2,792
348,class7,wind-ofs,284.4,0,0,0,0
348,class8,wind-ofs,1969.2,3697.2,2275.2,2275.2,1231.2
348,class9,wind-ofs,1177.2,853.2,1137.6,1609.2,662.4
349,class1,wind-ofs,633.6,1231.2,1749.6,1116,507.6
349,class10,wind-ofs,10504.8,18878.4,17884.8,18216,10267.2
349,class11,wind-ofs,4636.8,8280,7617.6,7617.6,5299.2
349,class12,wind-ofs,331.2,331.2,331.2,331.2,331.2
349,class2,wind-ofs,694.8,1202.4,1706.4,792,284.4
349,class3,wind-ofs,187.2,694.8,1548,1299.6,284.4
349,class4,wind-ofs,3168,3157.2,3006,3697.2,3312
349,class5,wind-ofs,853.2,4921.2,7948.8,6624,4305.6
349,class8,wind-ofs,2314.8,1422,2498.4,1422,284.4
349,class9,wind-ofs,7394.4,9763.2,13878,8614.8,9273.6
354,class2,wind-ofs,187.2,0,0,0,0
354,class4,wind-ofs,223.2,0,0,0,0
354,class8,wind-ofs,223.2,223.2,223.2,223.2,284.4
356,class1,wind-ofs,187.2,187.2,0,0,0
356,class10,wind-ofs,331.2,331.2,331.2,0,0
356,class2,wind-ofs,187.2,187.2,223.2,187.2,0
356,class3,wind-ofs,187.2,374.4,187.2,633.6,223.2
356,class4,wind-ofs,972,410.4,669.6,446.4,633.6
356,class6,wind-ofs,2070,1461.6,2883.6,3290.4,2782.8
356,class7,wind-ofs,1339.2,3837.6,5443.2,6764.4,5972.4
356,class8,wind-ofs,3553.2,3636,4834.8,7819.2,5065.2
356,class9,wind-ofs,446.4,2602.8,3974.4,3974.4,993.6
1,class10,wind-ons,155.5443073,1080.633185,835.0209514,1884.817446,1107.630486
1,class5,wind-ons,0.048600001,1.020600021,0,0,0
1,class6,wind-ons,10.03590024,30.02265,38.15100002,24.44580021,77.60205173
1,class7,wind-ons,30.75165092,73.0215026,150.2833521,84.70979977,125.8132558
1,class8,wind-ons,277.6153551,276.327458,401.8855723,494.6629626,334.8297136
1,class9,wind-ons,419.0170711,595.8846219,726.8494776,989.2287533,916.7175665
2,class10,wind-ons,393.1983287,463.3767185,498.0771252,423.3181715,195.7486567
2,class7,wind-ons,22.00364971,0,0,0,0
2,class8,wind-ons,15.30900013,9.695700422,16.11090048,6.111449853,22.22235076
2,class9,wind-ons,58.45365199,125.0356528,97.39440453,100.4683567,82.70505551
3,class10,wind-ons,635.8945702,627.6568732,1075.287196,802.5196838,805.0225911
3,class6,wind-ons,18.23715019,0,0,0,0
3,class7,wind-ons,12.35655041,17.41095015,36.60795254,48.32055187,16.83989918
3,class8,wind-ons,30.66659957,189.8802024,140.8914077,153.7947063,47.94390249
3,class9,wind-ons,133.5528033,390.7804624,351.0135114,427.5463603,297.9301615
4,class10,wind-ons,87.22485031,154.681661,377.6827748,591.7415031,1128.516394
4,class2,wind-ons,32.50125504,39.5239563,0,0,0
4,class4,wind-ons,11.73690033,30.19275284,16.98570299,30.03480434,0
4,class5,wind-ons,50.59260178,43.56990051,112.4725556,26.32905149,30.61800044
4,class6,wind-ons,7.703099728,205.1041597,145.7514076,88.58565447,252.8779714
4,class7,wind-ons,236.3296733,289.303673,197.8870633,273.2535219,155.0583168
4,class8,wind-ons,209.5024767,153.2479624,39.83985181,165.4708566,278.9640269
4,class9,wind-ons,57.19005279,66.71564877,351.9612122,358.5100908,534.8430548
5,class1,wind-ons,4.228200138,11.53034974,8.505000114,28.16369985,12.55095016
5,class10,wind-ons,181.9462545,1342.392799,3700.173474,5634.47801,3877.369165
5,class2,wind-ons,2.442149878,1.530900121,0.607499957,0,0
5,class3,wind-ons,4.058099985,8.079750538,0.145799998,14.06970119,0
5,class4,wind-ons,36.51075014,16.06229997,31.29840088,47.28780198,0.972000036
5,class5,wind-ons,71.78220356,143.2120632,172.0804667,81.19845358,82.8508544
5,class6,wind-ons,111.573463,445.0180854,450.4248552,452.8184079,178.9087675
5,class7,wind-ons,662.5274212,545.8145065,741.8790737,570.272452,639.5153389
5,class8,wind-ons,689.1844962,389.6991289,822.8709395,1651.926335,1151.079002
5,class9,wind-ons,564.8899545,947.7243472,1402.06149,2673.972223,856.8059521
6,class10,wind-ons,82.43775226,2223.413726,2646.513204,1746.040163,1735.530426
6,class8,wind-ons,38.56410027,55.56195831,35.51444972,58.07700348,1.603800058
6,class9,wind-ons,26.47484913,157.1359584,704.7486606,655.4561133,375.7509284
7,class10,wind-ons,1010.576385,3215.631572,3801.83266,1740.341887,2216.208861
7,class8,wind-ons,804.4151545,545.3406601,625.6278687,517.2134228,1128.625786
7,class9,wind-ons,1127.155624,1315.067538,2944.370622,2609.115623,1103.13509
8,class10,wind-ons,1092.734641,4055.196515,4830.889024,4417.473105,2079.41183
8,class7,wind-ons,239.1484702,1239.27586,2501.891869,1838.246635,772.7036362
8,class8,wind-ons,3448.850773,4916.64393,5282.225298,8103.018333,5050.536924
8,class9,wind-ons,1075.639603,1791.04384,4610.135837,3193.008242,3469.870281
9,class10,wind-ons,80.554501,1003.565807,1753.670444,5239.335816,1973.597636
9,class3,wind-ons,0.78974998,0,0,0,0
9,class4,wind-ons,1.591650009,14.13045073,1.372950062,14.76225007,0.06075
9,class5,wind-ons,8.966699839,25.08975077,17.92125034,317.4309483,39.87629986
9,class6,wind-ons,36.59580302,247.8114403,342.3262997,244.5430784,431.1184959
9,class7,wind-ons,199.7581659,1041.413095,991.8289171,617.7303762,65.31840706
9,class8,wind-ons,562.5207436,653.8037338,1224.50146,1003.60227,822.4457445
9,class9,wind-ons,60.83505088,933.5332046,1397.906279,1341.384487,855.4694366
10,class10,wind-ons,112.9707033,62.32950282,518.1124792,549.8239918,126.0441084
10,class6,wind-ons,9.586350203,10.18169957,13.71735013,17.73900083,65.57355309
10,class7,wind-ons,203.9013115,26.3776506,149.7244526,130.320906,154.0134001
10,class8,wind-ons,445.6498908,216.209267,248.3217133,163.8306091,415.2991691
10,class9,wind-ons,81.08910236,118.7176573,142.1914544,538.0992293,413.5860243
11,class10,wind-ons,40.52025135,208.5061598,250.8367724,527.9053917,212.5521069
11,class6,wind-ons,35.22284889,0,0,0,0
11,class7,wind-ons,0.449550033,46.92330551,45.30735397,10.41254997,24.79815102
11,class8,wind-ons,48.70935363,60.88365126,42.52500343,76.89735317,51.12719965
11,class9,wind-ons,88.48845631,25.96455145,33.06015015,104.6965528,116.1540041
12,class10,wind-ons,640.0863667,1222.934084,1470.453878,878.8945985,539.6544263
12,class4,wind-ons,9.792900681,3.547800064,0.024300001,10.43685007,12.35655069
12,class5,wind-ons,0.20655001,0,0,0,0
12,class6,wind-ons,12.58739948,18.54090071,8.820899963,22.35600185,0
12,class7,wind-ons,3.353399992,10.21814954,36.15840387,84.22380495,26.54775238
12,class8,wind-ons,125.7525092,98.14770591,203.4760548,111.9865551,255.3201241
12,class9,wind-ons,401.7519344,359.0689679,475.7211497,523.2883859,74.41875458
13,class10,wind-ons,148.6795539,3258.350828,2744.357166,2949.789324,2455.162733
13,class5,wind-ons,2.150550127,9.501300573,0.984150052,0,0
13,class6,wind-ons,1.810349822,3.705749989,0,0,0
13,class7,wind-ons,21.8335505,29.62170119,12.69674993,192.3102014,18.35865068
13,class8,wind-ons,42.39135059,252.8415046,228.3835588,176.9769033,141.98491
13,class9,wind-ons,186.3324042,515.6217188,566.6881728,1131.784715,330.9174213
14,class1,wind-ons,1.008449972,0.498150051,29.92545086,0.522450015,0.072899999
14,class10,wind-ons,88.65855083,505.0147693,156.771453,649.782016,588.4852631
14,class2,wind-ons,0.352350019,1.773900032,0,0,0
14,class3,wind-ons,3.450600028,3.60855031,1.360800058,0.243000001,2.284199953
14,class4,wind-ons,8.772300191,18.5895009,2.490750253,7.350750446,40.44735074
14,class5,wind-ons,4.665599942,18.1521011,26.92440033,41.49224961,17.4595499
14,class6,wind-ons,8.164800022,14.28839958,4.702050056,3.888000101,38.53980124
14,class7,wind-ons,56.06010308,59.42565259,219.672008,48.30840111,112.6183534
14,class8,wind-ons,28.43100082,193.0149032,81.80595124,177.6694511,253.2910566
14,class9,wind-ons,121.7915974,82.19475102,39.0258007,236.8399565,382.725008
15,class10,wind-ons,1829.668582,5084.264943,4582.239232,8722.206483,4882.41734
15,class7,wind-ons,3.705749989,15.12675113,30.44789922,14.71365023,19.56150341
15,class8,wind-ons,99.90945518,129.2274084,104.7573087,134.3304112,258.0538845
15,class9,wind-ons,443.0983657,240.0840089,497.360291,1120.95914,1294.084531
16,class1,wind-ons,42.99885499,36.99675026,6.366600037,5.4796503,44.5662013
16,class10,wind-ons,113.1286528,5237.731966,3815.975221,4462.051553,4869.113048
16,class2,wind-ons,12.41730022,13.60800076,15.33330059,14.34914947,29.52450085
16,class4,wind-ons,12.64815044,37.9201498,4.580550134,4.847850323,61.70985603
16,class5,wind-ons,140.1867067,456.7914531,440.5469012,345.6067874,32.44050094
