region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_reinforcement_km
p1,1,2319,186.0,199641.3553461308,620711.4,39983.1196,19.3996,128.8076
p1,1,2320,96.0,240548.7552748504,677663.94,80503.4903,17.2769,145.0124
p1,1,2321,54.0,189173.00622137857,756984.4,144834.0377,1.7228,180.4741
p1,1,2701,60.0,216710.53661971702,715070.6,119845.5214,6.512,166.1955
p1,1,3081,162.0,205295.34363523673,631834.5,106736.4262,6.8012,146.0121
p1,1,3082,42.0,257865.28688668122,638408.1,189525.6658,2.5855,154.5206
p1,1,3461,126.0,151550.8147912532,546752.75,104788.0135,1.0491,137.9637
p1,1,3841,66.0,249720.82411812432,533656.06,175434.7685,3.4983,126.8053
p1,1,4221,36.0,345611.8653329529,615398.2,171046.7691,16.5132,120.9451
p1,1,5737,66.0,1358355.9992333842,298430.62,1319931.6806,0.27,64.6096
p1,1,5745,30.0,474353.81821444444,788964.1,292549.5066,15.315,172.5616
p1,1,6117,132.0,1099388.3556575251,262420.25,982696.2835,16.7151,33.879
p1,1,6498,54.0,403512.76681677846,314795.16,266716.4805,16.0312,45.9593
p1,1,6508,222.0,270175.8355682015,543383.56,231596.8303,0.3446,154.7181
p1,1,8397,42.0,410272.54287769797,488871.7,201484.2079,21.3126,74.8515
p1,2,2317,174.0,560994.7946952105,544828.0,485540.4405,11.1249,131.7531
p1,2,2699,60.0,359982.7447461308,567948.3,253087.609,17.3285,128.8076
p1,2,2700,138.0,325702.40737485036,619718.06,223603.0224,14.9422,145.0124
p1,2,3079,132.0,264283.45081576734,565366.8,60115.9939,21.9633,99.582
p1,2,3458,216.0,299250.80478691706,430683.72,162050.2676,19.6915,82.1896
p1,2,3459,222.0,172494.13990220858,479862.22,61594.0418,7.1574,102.273
p1,2,3840,78.0,259875.6540193435,495007.6,194413.9244,2.8774,117.6551
p1,2,4218,180.0,649697.6047768692,363422.6,520309.065,18.2206,63.2836
p1,2,4219,132.0,234752.06589022244,464206.6,88650.5132,15.4012,87.7067
p1,2,4598,228.0,506615.64907004783,347130.3,372795.877,17.0995,57.6716
p1,2,4599,60.0,350105.0385875822,471354.12,124331.4098,24.0988,65.171
p1,2,4977,60.0,1976880.8491778192,250988.25,1901217.123,10.1865,46.1494
p1,2,4978,186.0,645097.2780126656,315888.56,597582.9951,2.9737,73.3813
p1,2,4979,240.0,221169.77051266556,408430.0,81114.0476,15.8576,73.3813
p1,2,5358,216.0,558506.287268498,338950.28,398305.5623,25.2278,45.8629
p1,2,5359,108.0,397168.70523466833,385703.7,347069.2379,1.5955,91.0001
p1,2,5738,144.0,378204.97881198244,387863.7,169161.1458,29.2672,40.8783
p1,2,6118,54.0,346518.4474023059,346251.5,211471.5818,15.3959,52.8313
p1,2,6887,186.0,231243.13317129976,491931.47,174529.5891,1.9992,133.2304
p1,2,7255,54.0,1493194.861294101,216427.34,1392681.3035,15.6132,35.5698
p1,2,7264,78.0,307604.0847698373,534362.1,151667.4095,16.9621,124.5493
p1,2,7644,162.0,260024.15316350252,533490.2,51151.2,21.1059,109.6418
p1,2,7645,156.0,213700.73316350247,438554.44,99763.54,8.3184,109.6418
p1,2,8392,132.0,622605.3823739408,379519.5,496565.6193,18.0342,79.5736
p1,2,8775,108.0,307048.3876831691,505641.7,120293.9944,25.1027,94.4876
p1,2,9543,198.0,143379.70646530928,199319.55,96555.7253,1.3191,46.9716
p1,3,2316,54.0,642620.8301440862,556253.94,610913.9421,9.5746,152.5889
p1,3,2318,54.0,443613.2181461308,559903.7,344762.6824,10.4757,128.8076
p1,3,2697,54.0,2386092.212013632,522825.25,2290560.624,8.9367,119.872
p1,3,2698,60.0,585423.1506461308,515674.78,530801.5349,5.5811,128.8076
p1,3,3078,234.0,156708.04313021584,532870.06,34886.8128,7.5302,115.0673
p1,3,3456,78.0,989808.7098374133,329197.75,930051.2631,38.0973,74.8638
p1,3,3457,180.0,671872.1001374131,398192.72,543119.6834,47.7375,74.8638
p1,3,3838,234.0,413205.95061209955,362974.56,375952.5467,0.09,89.9344
p1,3,3839,132.0,209675.38732552243,472449.38,101487.9882,7.592,98.011
p1,3,4216,60.0,988475.0981724935,250019.62,913557.3413,35.6029,45.3884
p1,3,5357,66.0,1238083.8439704073,262638.44,1200150.7258,0.45,55.4786
p1,3,5739,60.0,310822.76801821345,459090.62,105754.5501,24.0717,61.1523
p1,3,6119,60.0,331480.35040230583,424175.12,118509.8648,27.1817,52.8313
p1,3,6122,60.0,164674.70330905938,642175.6,106161.1176,1.161,141.5798
p1,3,6128,96.0,565443.1727904862,639269.25,520884.3219,0.9591,183.6008
p1,3,6129,216.0,222534.5495210865,618520.7,106777.7207,12.2539,180.0625
p1,3,6507,240.0,209554.16405934072,555879.3,53284.5491,16.9531,130.4456
p1,3,7634,60.0,3032118.761852567,237161.16,2932139.6623,16.142,42.9664
p1,3,7635,60.0,1438261.6889865657,251645.58,1322970.5115,20.8897,42.9536
p1,3,7636,246.0,337552.69019675604,313229.06,187568.1974,19.6696,44.7099
p1,3,7646,168.0,1661138.48404925,378092.2,1621790.3447,0.18,112.2235
p1,3,8011,228.0,676451.1376639914,376046.8,633604.5023,2.0764,107.3225
p1,3,8012,192.0,619083.2779754088,325389.72,566504.6691,2.6537,86.3247
p1,3,8013,30.0,2056960.658593999,302475.12,1946840.7277,16.9542,61.5586
p1,3,8014,234.0,566701.0629939992,295085.9,463970.3521,14.2467,61.5586
p1,3,8015,264.0,311938.1784230033,335710.78,194229.4109,16.0659,59.9029
p1,3,8017,264.0,267671.17262300325,405823.9,79849.2851,26.6662,59.9029
p1,3,8023,60.0,354423.37998547,465576.56,155838.9119,21.0404,86.7172
p1,3,8026,126.0,969717.0139956911,336567.66,924880.6757,0.9218,100.0378
p1,3,8391,102.0,721237.8545407706,372513.4,677199.1947,4.0319,106.4071
p1,3,8393,186.0,504615.1649739408,380259.16,377835.7419,18.0086,79.5736
p1,3,8394,270.0,267076.6759939991,371683.66,87748.2051,26.8632,61.5586
p1,3,8395,162.0,319862.5034852944,429739.38,105738.7698,27.6344,64.0786
p1,3,8772,222.0,234597.32760554028,429581.4,158734.3633,5.8729,104.2113
p1,3,8773,246.0,297535.1865055403,449745.47,201508.1522,10.3985,104.2113
p1,3,8774,264.0,205586.92358316912,472598.84,51875.3903,19.2569,94.4876
p1,3,9154,210.0,219820.34199408483,566337.25,102973.5572,15.3922,122.54
p1,3,9155,30.0,536285.7673940847,732333.94,253442.2926,30.3818,122.54
p1,3,9544,186.0,351936.24826465134,245770.1,282476.7009,10.6787,54.9981
p1,4,1937,60.0,475111.5750081956,601952.75,409149.4239,5.8447,146.4535
p1,4,2696,126.0,703238.756968406,462575.7,619766.7741,28.7863,109.9049
p1,4,3076,60.0,379002.69306840614,436693.47,321412.9402,14.1966,109.9049
p1,4,3077,168.0,622664.2494322506,488337.2,529384.9093,5.1774,110.3
p1,4,3836,48.0,1501509.44104467,297210.72,1434023.2704,31.5545,62.8427
p1,4,4973,54.0,1418227.10919359,872589.5,1309846.3515,31.8564,230.2865
p1,4,4974,72.0,1270750.444619611,956753.5,1221821.7384,16.8439,261.5028
p1,4,5352,60.0,1508336.0305057755,826972.25,1429241.185,17.6023,230.0292
p1,4,5731,240.0,470220.72498106,774214.06,349295.9237,16.674,203.7513
p1,4,5748,48.0,422944.5466729303,730435.0,189609.9975,27.6035,179.1407
