sc_point_gid,latitude,longitude
18759,46.249676,-104.80792
18760,46.258648,-104.64989
18761,46.267456,-104.491806
18762,46.276104,-104.33367
18763,46.284588,-104.17549
18764,46.29291,-104.01727
18765,46.30107,-103.85899
18766,46.30907,-103.70068
18767,46.316906,-103.54233
18768,46.324577,-103.38393
18769,46.332085,-103.225494
18770,46.33944,-103.06701
18771,46.346622,-102.908485
18772,46.35364,-102.74993
18773,46.360504,-102.59133
18774,46.367203,-102.43269
18775,46.373734,-102.27403
18776,46.380108,-102.115326
18777,46.386314,-101.95658
18778,46.392357,-101.797806
18779,46.398243,-101.63901
18780,46.40396,-101.48017
18781,46.409515,-101.321304
18782,46.41491,-101.1624
18783,46.42014,-101.00348
18784,46.425205,-100.84451
18785,46.430107,-100.68554
18786,46.434845,-100.52653
18787,46.43942,-100.36749
18788,46.443832,-100.208435
18789,46.448082,-100.049355
18790,46.452164,-99.89025
18791,46.456085,-99.731125
18792,46.459846,-99.571976
18793,46.46344,-99.4128
18794,46.46687,-99.25362
18795,46.470135,-99.094406
18796,46.473236,-98.93519
18797,46.476177,-98.77595
18798,46.47895,-98.61669
18799,46.481564,-98.45742
18800,46.484013,-98.29814
18801,46.486294,-98.13884
18802,46.48841,-97.97953
18803,46.49037,-97.820206
18804,46.49216,-97.66087
18805,46.49379,-97.50153
18806,46.495255,-97.342186
18807,46.49655,-97.18283
18808,46.49769,-97.02347
18809,46.49866,-96.864105
18810,46.499466,-96.70473
18811,46.500107,-96.54535
18812,46.50059,-96.38597
18813,46.500904,-96.22658
18814,46.501053,-96.0672
18815,46.50104,-95.907814
18816,46.500866,-95.74843
18817,46.500523,-95.58905
18818,46.50002,-95.42967
18819,46.49935,-95.270294
18820,46.49852,-95.11092
18821,46.49752,-94.95155
18822,46.49636,-94.79219
18823,46.495033,-94.632835
18824,46.493546,-94.47349
18825,46.491894,-94.31415
18826,46.490074,-94.154816
18827,46.488094,-93.9955
18828,46.485947,-93.83619
18829,46.48364,-93.676895
18830,46.481167,-93.51762
18831,46.47853,-93.358345
18832,46.47573,-93.19909
18833,46.472763,-93.03985
18834,46.469635,-92.88063
18835,46.466343,-92.721436
18836,46.462887,-92.56225
18837,46.459267,-92.40308
18838,46.455482,-92.243935
18839,46.451538,-92.08481
18840,46.447426,-91.925705
18841,46.443153,-91.766624
18842,46.438717,-91.607574
18843,46.434113,-91.44855
18844,46.429348,-91.28954
18845,46.424423,-91.13056
18846,46.419327,-90.97161
18847,46.414074,-90.81269
18848,46.408653,-90.6538
18849,46.403076,-90.494934
18850,46.39733,-90.336105
18851,46.391422,-90.17731
18852,46.385353,-90.01853
18853,46.379116,-89.8598
18854,46.372723,-89.701096
18855,46.366165,-89.542435
18856,46.35944,-89.383804
18857,46.352554,-89.22521
18858,46.34551,-89.066666
18859,46.338295,-88.90814
18860,46.33092,-88.74967
18861,46.323387,-88.59123
18862,46.31569,-88.432846
18863,46.307827,-88.2745
18864,46.299805,-88.11619
18865,46.29162,-87.95793
18866,46.283268,-87.79971
18867,46.27476,-87.64154
18868,46.26609,-87.48341
18869,46.257256,-87.32533
18870,46.248257,-87.167305
18871,46.2391,-87.00932
18872,46.229782,-86.851395
18873,46.220303,-86.69351
18874,46.210655,-86.53569
18875,46.20085,-86.377914
18876,46.190887,-86.22019
18877,46.180763,-86.06252
18878,46.170475,-85.90491
18879,46.160027,-85.74736
18880,46.149414,-85.58986
18881,46.13864,-85.43242
18882,46.12771,-85.27504
18883,46.116615,-85.11771
18884,46.105362,-84.96045
18885,46.09395,-84.803246
18886,46.08237,-84.6461
18887,46.07064,-84.48903
18888,46.058746,-84.332016
18889,46.046688,-84.175064
18890,46.03447,-84.01818
18891,46.022095,-83.86136
18892,46.00956,-83.704605
18893,45.996864,-83.54792
18951,44.9914,-74.60244
18952,44.969505,-74.451096
18953,44.947464,-74.299866
18954,44.92527,-74.14874
18955,44.902924,-73.997734
18956,44.880424,-73.84683
18957,44.857777,-73.69606
18958,44.834976,-73.545395
18959,44.812027,-73.39484
18960,44.78893,-73.2444
18961,44.76568,-73.094086
18962,44.74228,-72.94389
18963,44.718735,-72.79381
18964,44.695034,-72.643845
18965,44.67119,-72.493996
18966,44.64719,-72.34427
18967,44.623047,-72.19467
18968,44.59875,-72.04518
18969,44.57431,-71.89583
18970,44.549717,-71.74658
18971,44.52498,-71.59747
18972,44.50009,-71.44848
18973,44.475056,-71.29961
18974,44.44987,-71.15086
18975,44.42454,-71.00224
18976,44.399063,-70.853745
18977,44.373436,-70.70538
18978,44.347664,-70.557144
18979,44.321747,-70.40903
18980,44.295685,-70.26105
18981,44.26947,-70.11319
18982,44.24311,-69.965454
18983,44.216606,-69.817856
18984,44.189957,-69.670395
18985,44.163162,-69.523056
18986,44.136223,-69.375854
18987,44.10914,-69.228775
18988,44.081905,-69.08183
19012,43.741627,-124.16716
19013,43.77009,-124.02161
19014,43.79841,-123.87593
19015,43.826584,-123.7301
19016,43.854614,-123.58415
19017,43.8825,-123.438065
19018,43.910248,-123.29184
19019,43.937847,-123.145485
19020,43.9653,-122.99899
19021,43.992615,-122.85237
19022,44.01978,-122.70563
19023,44.0468,-122.55874
19024,44.073673,-122.41172
19025,44.100403,-122.26457
19026,44.12699,-122.117294
19027,44.15343,-121.969894
19028,44.179726,-121.82235
19029,44.20587,-121.67468
19030,44.231876,-121.52689
19031,44.25773,-121.378975
19032,44.28344,-121.23093
19033,44.309,-121.08276
19034,44.33441,-120.934456
19035,44.35968,-120.78604
19036,44.3848,-120.63749
19037,44.409775,-120.488815
19038,44.434597,-120.34002
19039,44.459274,-120.1911
19040,44.483803,-120.04207
19041,44.508183,-119.89291
19042,44.532417,-119.74362
19043,44.5565,-119.59422
19044,44.580437,-119.4447
19045,44.60422,-119.29506
19046,44.62786,-119.145294
19047,44.651344,-118.99541
19048,44.674683,-118.84543
19049,44.697872,-118.69531
19050,44.72091,-118.54508
19051,44.743797,-118.39473
19052,44.766537,-118.24428
19053,44.789124,-118.093704
19054,44.81156,-117.94302
19055,44.833847,-117.79222
19056,44.85598,-117.64131
19057,44.877968,-117.49028
19058,44.8998,-117.33915
19059,44.921486,-117.187904
19060,44.943016,-117.036545
19061,44.964394,-116.885086
19062,44.98562,-116.73351
19063,45.006695,-116.58183
19064,45.02762,-116.430046
19065,45.048386,-116.27815
19066,45.069004,-116.12616
19067,45.08947,-115.974045
19068,45.109783,-115.82184
19069,45.129944,-115.669525
19070,45.14995,-115.51711
19071,45.1698,-115.36459
19072,45.1895,-115.211975
19073,45.209045,-115.05925
19074,45.22844,-114.90643
19075,45.247677,-114.7535
19077,45.285694,-114.447365
19078,45.30447,-114.29416
19079,45.32309,-114.14084
19080,45.341557,-113.98743
19081,45.359867,-113.83392
19082,45.378025,-113.68033
19083,45.396023,-113.52663
19084,45.41387,-113.37285
19085,45.43156,-113.21896
19086,45.449097,-113.065
19087,45.466476,-112.910934
19088,45.4837,-112.75678
19089,45.50077,-112.60254
19090,45.517677,-112.44821
19091,45.534435,-112.29379
19092,45.551037,-112.13928
19093,45.56748,-111.984695
19094,45.583763,-111.83002
19095,45.59989,-111.67525
19096,45.615864,-111.5204
19097,45.63168,-111.36546
19098,45.64734,-111.21045
19099,45.66284,-111.05536
19100,45.67818,-110.90018
19101,45.693367,-110.74492
19102,45.708397,-110.589584
19103,45.723267,-110.43416
19104,45.73798,-110.27867
19105,45.752533,-110.12309
19106,45.76693,-109.967445
19107,45.781166,-109.81172
19108,45.795246,-109.655914
19109,45.809166,-109.500046
19110,45.82293,-109.3441
19111,45.836533,-109.18807
19112,45.849976,-109.03198
19113,45.863262,-108.87582
19114,45.87639,-108.71958
19115,45.88936,-108.56328
19116,45.902164,-108.406906
19117,45.914814,-108.250465
19118,45.927303,-108.09395
19119,45.93963,-107.93738
19120,45.9518,-107.78074
19121,45.963814,-107.62403
19122,45.975662,-107.46726
19123,45.98735,-107.31044
19124,45.998882,-107.153534
19125,46.01025,-106.99658
19126,46.02146,-106.83957
19127,46.03251,-106.682495
19128,46.043396,-106.52536
19129,46.054123,-106.368164
19130,46.06469,-106.210915
19131,46.075096,-106.05361
19132,46.085342,-105.896255
19133,46.095425,-105.73883
19134,46.105347,-105.58136
19135,46.115112,-105.423836
19136,46.12471,-105.266266
19137,46.134148,-105.108635
19138,46.143425,-104.95096
19139,46.152542,-104.79323
19140,46.1615,-104.63545
19141,46.17029,-104.47763
19142,46.178925,-104.319756
19143,46.187393,-104.161835
19144,46.1957,-104.003876
19145,46.20385,-103.84587
19146,46.21183,-103.68781
19147,46.21965,-103.529724
19148,46.22731,-103.37158
19149,46.234806,-103.21341
19150,46.242146,-103.05519
19151,46.249313,-102.896935
19152,46.256325,-102.73863
19153,46.263176,-102.58031
19154,46.269863,-102.421936
19155,46.276382,-102.263535
19156,46.282745,-102.10509
19157,46.28894,-101.94661
19158,46.294975,-101.7881
19159,46.30085,-101.62956
19160,46.306553,-101.47099
19161,46.312103,-101.31239
19162,46.317486,-101.153755
19163,46.322704,-100.995094
19164,46.32776,-100.836395
19165,46.332657,-100.67769
19166,46.337387,-100.51894
19167,46.341953,-100.360176
19168,46.346355,-100.201385
19169,46.3506,-100.042564
19170,46.354675,-99.88373
19171,46.35859,-99.72487
19172,46.362343,-99.56598
19173,46.36593,-99.40708
19174,46.369354,-99.24816
19175,46.372612,-99.08922
19176,46.375713,-98.93026
19177,46.378647,-98.771286
19178,46.381416,-98.612305
19179,46.384026,-98.4533
19180,46.386463,-98.29428
19181,46.388744,-98.135254
19182,46.39086,-97.97621
19183,46.392815,-97.817154
19184,46.3946,-97.65809
19185,46.396225,-97.49902
19186,46.397686,-97.339935
19187,46.398983,-97.18085
19188,46.400116,-97.02175
19189,46.401085,-96.86265
19190,46.401894,-96.703545
19191,46.402534,-96.54443
19192,46.403015,-96.385315
19193,46.403328,-96.226204
19194,46.40348,-96.06709
19195,46.403465,-95.907974
19196,46.40329,-95.748856
19197,46.402946,-95.58974
19198,46.402443,-95.430626
19199,46.401775,-95.271515
19200,46.400944,-95.11241
19201,46.399952,-94.95331
19202,46.398792,-94.79422
19203,46.397465,-94.635124
19204,46.39598,-94.47604
19205,46.394333,-94.31697
19206,46.392517,-94.15791
19207,46.390537,-93.99886
19208,46.388397,-93.83982
19209,46.386093,-93.68079
19210,46.383625,-93.521774
19211,46.380993,-93.36278
19212,46.378197,-93.20379
19213,46.375237,-93.044815
19214,46.372116,-92.885864
19215,46.368828,-92.72693
19216,46.365376,-92.56801
19217,46.361763,-92.40911
19218,46.357986,-92.25024
19219,46.35405,-92.09137
19220,46.349945,-91.93254
19221,46.34568,-91.77373
19222,46.341248,-91.61494
19223,46.336655,-91.45618
19224,46.331898,-91.29744
19225,46.32698,-91.138725
19226,46.321896,-90.98004
19227,46.31665,-90.82138
19228,46.31124,-90.66275
19229,46.30567,-90.50415
19230,46.299934,-90.34559
19231,46.29404,-90.18705
19232,46.287983,-90.02855
19233,46.281757,-89.87007
19234,46.27537,-89.71164
19235,46.268826,-89.55324
19236,46.26211,-89.394875
19237,46.25524,-89.23655
19238,46.248203,-89.07826
19239,46.241005,-88.92001
19240,46.233646,-88.761795
19241,46.226124,-88.60362
19242,46.218437,-88.445496
19243,46.21059,-88.28741
19244,46.20258,-88.129364
19245,46.194412,-87.97136
19246,46.186073,-87.8134
19247,46.17758,-87.655495
19248,46.168922,-87.497635
19249,46.160107,-87.33981
19250,46.151127,-87.182045
19251,46.141983,-87.02432
19252,46.132683,-86.86665
19253,46.123215,-86.70903
19254,46.11359,-86.55147
19255,46.103806,-86.39395
19256,46.093853,-86.236496
19257,46.083748,-86.07909
19258,46.07348,-85.92173
19259,46.06304,-85.764435
19260,46.052452,-85.60719
19262,46.030785,-85.29288
19263,46.019714,-85.13582
19264,46.00848,-84.978806
19265,45.99708,-84.82186
19266,45.985527,-84.66498
19268,45.961937,-84.351395
19269,45.949905,-84.1947
19270,45.93771,-84.03807
19329,44.93965,-74.93973
19330,44.918095,-74.788376
19331,44.89639,-74.63716
19332,44.87453,-74.48604
19333,44.852524,-74.33503
19334,44.830364,-74.18413
19335,44.808052,-74.033356
19336,44.78559,-73.88269
19337,44.76298,-73.73213
19338,44.74022,-73.581696
19339,44.717308,-73.431366
19340,44.694244,-73.28114
19341,44.671036,-73.13106
19342,44.647675,-72.98109
19343,44.62416,-72.83122
19344,44.600502,-72.68149
19345,44.576694,-72.53186
19346,44.552734,-72.382355
19347,44.52863,-72.23297
19348,44.50437,-72.08371
19349,44.47997,-71.93456
19350,44.455414,-71.785545
19351,44.430717,-71.63666
19352,44.40587,-71.48788
19353,44.380875,-71.33922
19354,44.35573,-71.19069
19355,44.330437,-71.04228
19356,44.305,-70.89401
19357,44.27942,-70.74585
19358,44.253685,-70.59783
19359,44.22781,-70.449936
19360,44.201786,-70.302155
19361,44.175613,-70.15451
19362,44.149296,-70.006996
19363,44.122833,-69.85961
19364,44.096226,-69.71236
19365,44.069473,-69.56523
19366,44.042572,-69.41823
19367,44.01553,-69.27136
19368,43.988342,-69.12463
19392,43.648434,-124.12268
19393,43.67685,-123.97734
19394,43.705128,-123.83186
19395,43.733257,-123.68624
19396,43.761246,-123.5405
19397,43.78909,-123.39461
19398,43.81679,-123.2486
19399,43.84435,-123.10244
19400,43.87176,-122.95616
19401,43.899033,-122.80974
19402,43.926155,-122.66319
19403,43.953133,-122.516525
19404,43.979965,-122.36971
19405,44.006657,-122.22278
19406,44.0332,-122.0757
19407,44.059597,-121.92851
19408,44.085854,-121.78119
19409,44.111958,-121.63373
19410,44.13792,-121.48615
19411,44.163734,-121.33845
19412,44.1894,-121.19061
19413,44.21492,-121.04266
19414,44.240295,-120.89458
19415,44.265522,-120.74637
19416,44.290604,-120.59804
19417,44.315536,-120.44958
19418,44.34032,-120.301
19419,44.36496,-120.1523
19420,44.38945,-120.00348
19421,44.41379,-119.85454
19422,44.437984,-119.705475
19423,44.46203,-119.55629
19424,44.485928,-119.407
19425,44.509674,-119.25757
19426,44.533276,-119.10803
19427,44.55672,-118.958374
19428,44.580025,-118.8086
19429,44.603172,-118.658714
19430,44.626175,-118.50871
19431,44.64903,-118.35859
19432,44.67173,-118.20836
19433,44.694283,-118.05801
19434,44.716682,-117.90755
19435,44.73893,-117.75697
19436,44.761032,-117.60629
19437,44.782978,-117.45549
19438,44.80478,-117.30458
19439,44.826424,-117.153564
19440,44.847923,-117.00244
19441,44.869263,-116.85121
19442,44.890457,-116.69986
19443,44.911495,-116.548416
19444,44.93239,-116.396866
19445,44.95312,-116.24519
19446,44.973705,-116.09343
19447,44.994137,-115.94156
19448,45.014416,-115.78958
19449,45.034542,-115.6375
19450,45.05452,-115.48532
19451,45.074337,-115.33304
19452,45.094,-115.18064
19453,45.113518,-115.02817
19454,45.132877,-114.87558
19455,45.152084,-114.7229
19456,45.17114,-114.570114
19457,45.190037,-114.41722
19458,45.20878,-114.26425
19459,45.22737,-114.111176
19460,45.245808,-113.95801
19461,45.264088,-113.80474
19462,45.282215,-113.65138
19463,45.300186,-113.497925
19464,45.318,-113.344376
19465,45.335663,-113.19074
19466,45.35317,-113.03701
19467,45.370518,-112.883194
19468,45.38771,-112.72928
19469,45.404755,-112.57529
19470,45.42164,-112.421196
19471,45.438362,-112.26701
19472,45.454937,-112.11276
19473,45.47135,-111.958405
19474,45.48761,-111.80397
19475,45.503708,-111.64946
19476,45.519653,-111.49485
19477,45.535442,-111.340164
19478,45.551075,-111.185394
19479,45.56655,-111.03055
19480,45.581867,-110.87562
19481,45.597027,-110.72061
19482,45.61203,-110.56551
19483,45.626873,-110.41035
19484,45.641563,-110.2551
19485,45.65609,-110.09978
19486,45.670464,-109.94438
19487,45.684677,-109.7889
19488,45.698734,-109.63335
19489,45.71263,-109.47772
19490,45.726368,-109.32202
19491,45.73995,-109.16626
19492,45.75337,-109.010414
19493,45.766632,-108.8545
19494,45.77974,-108.69852
19495,45.792683,-108.542465
19496,45.805466,-108.38635
19497,45.818092,-108.23016
19498,45.830563,-108.0739
19499,45.842873,-107.91759
19500,45.85502,-107.7612
19501,45.86701,-107.60475
19502,45.878838,-107.44824
19503,45.89051,-107.29166
19504,45.90202,-107.135025
19505,45.91337,-106.978325
19506,45.92456,-106.82156
19507,45.935585,-106.66474
19508,45.946453,-106.507866
19509,45.957165,-106.35093
19510,45.967712,-106.19394
19511,45.978104,-106.03689
19512,45.988327,-105.87979
19513,45.998398,-105.722626
19514,46.0083,-105.565414
19515,46.018047,-105.40815
19516,46.02763,-105.25083
19517,46.037052,-105.09346
19518,46.046314,-104.93605
19519,46.055416,-104.77858
19520,46.064354,-104.62106
19521,46.07313,-104.4635
19522,46.08175,-104.305885
19523,46.090202,-104.14823
19524,46.098495,-103.990524
19525,46.10663,-103.83278
19526,46.114597,-103.67499
19527,46.122406,-103.51716
19528,46.13005,-103.35928
19529,46.137535,-103.20137
19530,46.14486,-103.04341
19531,46.15202,-102.885414
19532,46.159016,-102.72739
19533,46.16585,-102.56932
19534,46.172523,-102.41121
19535,46.17904,-102.25307
19536,46.185387,-102.09489
19537,46.191574,-101.936676
19538,46.197598,-101.77843
19539,46.203457,-101.62015
19540,46.209156,-101.461845
19541,46.214695,-101.303505
19542,46.22007,-101.145134
19543,46.225277,-100.98674
19544,46.230324,-100.828316
19545,46.23521,-100.66986
19546,46.239937,-100.51138
19547,46.244495,-100.35288
19548,46.24889,-100.19435
19549,46.253124,-100.0358
19550,46.257195,-99.87723
19551,46.2611,-99.71863
19552,46.264843,-99.56001
19553,46.268425,-99.40138
19554,46.271847,-99.24272
19555,46.2751,-99.084045
19556,46.27819,-98.925354
19557,46.28112,-98.76665
19558,46.283886,-98.607925
19559,46.28649,-98.44919
19560,46.288925,-98.290436
19561,46.2912,-98.131676
19562,46.293312,-97.9729
19563,46.29526,-97.81412
19564,46.297047,-97.65531
19565,46.298668,-97.496506
19566,46.30013,-97.33769
19567,46.301422,-97.17887
19568,46.30255,-97.02004
19569,46.303524,-96.861206
19570,46.30433,-96.70236
19571,46.304966,-96.54352
19572,46.305447,-96.384674
19573,46.30576,-96.22583
19574,46.305912,-96.06697
19575,46.305897,-95.90813
19576,46.30572,-95.749275
19577,46.30538,-95.59042
19578,46.30488,-95.43158
19579,46.30421,-95.272736
19580,46.303383,-95.1139
19581,46.30239,-94.95506
19582,46.30123,-94.796234
19583,46.29991,-94.63741
19584,46.298428,-94.4786
19585,46.29678,-94.31979
19586,46.294968,-94.161
19587,46.292995,-94.00221
19588,46.290855,-93.843445
19589,46.288555,-93.68468
19590,46.286095,-93.525925
19591,46.283463,-93.367195
19592,46.280674,-93.20847
19593,46.27772,-93.04977
19594,46.2746,-92.89108
19595,46.27132,-92.732414
19596,46.267876,-92.57376
19597,46.26427,-92.41512
19598,46.260498,-92.25651
19599,46.25657,-92.097916
19600,46.252472,-91.93935
19601,46.248215,-91.7808
19602,46.24379,-91.62228
19603,46.239204,-91.463776
19604,46.234455,-91.3053
19605,46.229546,-91.14685
19606,46.224472,-90.988434
19607,46.21924,-90.83004
19608,46.213837,-90.67168
19609,46.208275,-90.513336
19610,46.202553,-90.355034
19611,46.196663,-90.19676
19612,46.190613,-90.03853
19613,46.184402,-89.88032
19614,46.17803,-89.722145
19615,46.171494,-89.56401
19616,46.164795,-89.40591
19617,46.157932,-89.24785
19618,46.15091,-89.08981
19619,46.143723,-88.93182
19620,46.136375,-88.77387
19621,46.128864,-88.61597
19622,46.121193,-88.4581
19623,46.113358,-88.30028
19624,46.105366,-88.14249
19625,46.097206,-87.98476
19626,46.08889,-87.82706
19627,46.080406,-87.6694
19628,46.071766,-87.5118
19629,46.062965,-87.35425
19630,46.053997,-87.19674
19631,46.044872,-87.039276
19632,46.035587,-86.88187
19633,46.02614,-86.72451
19634,46.01653,-86.5672
19635,46.00676,-86.40994
19636,45.996826,-86.25273
19637,45.98674,-86.09558
19638,45.976486,-85.93849
19645,45.900223,-84.84042
19646,45.888687,-84.68379
19708,44.86593,-75.12508
19709,44.84456,-74.97386
19710,44.823044,-74.822754
19711,44.801373,-74.67175
19712,44.77955,-74.52086
19713,44.757576,-74.37009
19714,44.73545,-74.21942
19715,44.71318,-74.06886
19716,44.690758,-73.91842
19717,44.66818,-73.76809
19718,44.645454,-73.617874
19719,44.62258,-73.46777
19720,44.599556,-73.31778
19721,44.576378,-73.16791
19722,44.55306,-73.01816
19723,44.529587,-72.86852
19724,44.505962,-72.719
19725,44.482193,-72.569595
19726,44.45827,-72.42032
19727,44.434204,-72.27115
19728,44.409985,-72.122116
19729,44.38562,-71.97319
19730,44.36111,-71.82438
19731,44.33645,-71.675705
19732,44.311638,-71.527145
19733,44.286682,-71.37871
19734,44.26158,-71.23039
19735,44.23633,-71.08221
19736,44.21093,-70.93414
19737,44.185387,-70.78621
19738,44.1597,-70.63839
19739,44.133858,-70.49071
19740,44.107872,-70.34315
19741,44.081745,-70.19571
19742,44.055473,-70.0484
19743,44.02905,-69.90123
19744,44.002483,-69.75419
19745,43.975773,-69.60727
19746,43.948914,-69.46048
19747,43.921913,-69.31383
19771,43.526707,-124.22335
19772,43.555225,-124.07834
19773,43.583595,-123.9332
19774,43.61183,-123.78792
19775,43.639915,-123.64251
19776,43.667866,-123.49696
19777,43.695667,-123.35129
19778,43.723324,-123.205475
19779,43.75084,-123.059525
19780,43.77821,-122.91345
19781,43.80544,-122.76724
19782,43.83252,-122.6209
19783,43.85946,-122.474434
19784,43.88625,-122.327835
19785,43.912895,-122.18111
19786,43.9394,-122.03425
19787,43.96576,-121.88727
19788,43.991966,-121.74015
19789,44.018032,-121.59291
19790,44.043953,-121.44554
19791,44.069725,-121.29805
19792,44.095356,-121.15042
19793,44.120834,-121.002686
19794,44.14617,-120.85481
19795,44.171356,-120.70682
19796,44.1964,-120.5587
19797,44.221294,-120.41046
19798,44.24604,-120.2621
19799,44.270638,-120.11362
19800,44.29509,-119.96501
19801,44.319393,-119.81629
19802,44.343548,-119.66745
19803,44.367554,-119.51848
19804,44.39141,-119.3694
19805,44.41512,-119.2202
19806,44.438683,-119.07088
19807,44.462093,-118.92145
19808,44.48536,-118.7719
19809,44.50847,-118.62224
19810,44.531437,-118.47246
19811,44.554253,-118.322556
19812,44.576916,-118.17255
19813,44.599434,-118.02242
19814,44.621796,-117.872185
19815,44.64401,-117.72183
19816,44.666073,-117.57138
19817,44.68799,-117.420815
19818,44.70975,-117.270134
19819,44.73136,-117.11934
19820,44.752823,-116.968445
19821,44.77413,-116.81744
19822,44.79529,-116.66632
19823,44.816296,-116.51511
19824,44.83715,-116.363785
19825,44.857853,-116.21235
19826,44.878407,-116.06081
19827,44.8988,-115.90917
19828,44.91905,-115.75743
19829,44.93914,-115.605576
19830,44.959084,-115.45363
19831,44.97887,-115.301575
19832,44.998505,-115.14943
19833,45.017986,-114.99718
19834,45.03731,-114.844826
19836,45.075512,-114.53983
19837,45.09438,-114.387184
19838,45.11309,-114.23444
19839,45.13165,-114.081604
19840,45.150055,-113.928665
19841,45.168304,-113.77565
19842,45.1864,-113.62253
19843,45.20434,-113.469315
19844,45.22213,-113.31601
19845,45.23976,-113.16261
19846,45.25724,-113.00912
19847,45.27456,-112.85554
19848,45.291725,-112.701866
19849,45.30874,-112.54811
19850,45.325592,-112.39427
19851,45.342293,-112.24033
19852,45.358837,-112.08632
19853,45.37522,-111.93221
19854,45.391453,-111.77802
19855,45.407524,-111.62375
19856,45.423447,-111.46939
19857,45.43921,-111.31495
19858,45.45481,-111.16043
19859,45.47026,-111.00582
19860,45.485554,-110.851135
19861,45.500687,-110.69637
19862,45.515667,-110.54153
19863,45.530483,-110.38661
19864,45.545147,-110.231606
19865,45.559654,-110.07654
19866,45.573997,-109.92139
19867,45.58819,-109.76616
19868,45.602222,-109.610855
19869,45.616096,-109.455475
19870,45.62981,-109.30003
19871,45.643368,-109.144516
19872,45.656765,-108.98892
19873,45.670006,-108.83326
19874,45.68309,-108.677536
19875,45.69601,-108.52173
19876,45.708775,-108.36586
19877,45.721382,-108.20992
19878,45.733826,-108.053925
19879,45.746113,-107.89786
19880,45.75824,-107.74173
19881,45.77021,-107.58553
19882,45.78202,-107.429276
19883,45.79367,-107.27295
19884,45.80516,-107.11656
19885,45.81649,-106.96012
19886,45.82766,-106.80362
19887,45.83867,-106.64705
19888,45.84952,-106.49043
19889,45.86021,-106.33375
19890,45.870743,-106.17702
19891,45.88111,-106.020226
19892,45.891323,-105.86337
19893,45.90137,-105.706474
19894,45.911263,-105.549515
19895,45.92099,-105.39252
19896,45.930557,-105.23545
19897,45.93996,-105.07835
19898,45.949207,-104.92119
19899,45.958294,-104.76398
19900,45.967216,-104.60672
19901,45.97598,-104.44942
19902,45.98458,-104.29207
19903,45.99302,-104.13467
19904,46.001297,-103.97723
19905,46.009415,-103.81973
19906,46.017372,-103.66221
19907,46.02517,-103.50464
19908,46.0328,-103.34702
19909,46.04027,-103.18936
19910,46.04758,-103.03166
19911,46.05473,-102.87394
19912,46.061714,-102.71617
19913,46.06854,-102.55836
19914,46.0752,-102.40051
19915,46.0817,-102.24263
19916,46.088036,-102.08472
19917,46.094215,-101.92677
19918,46.100227,-101.76878
19919,46.10608,-101.61077
19920,46.111767,-101.45273
19921,46.117294,-101.29465
19922,46.122658,-101.13654
19923,46.12786,-100.97841
19924,46.1329,-100.82025
19925,46.13778,-100.66206
19926,46.14249,-100.503845
19927,46.14704,-100.34561
19928,46.151432,-100.18734
19929,46.155655,-100.02905
19930,46.15972,-99.87074
19931,46.16362,-99.71242
19932,46.16736,-99.55406
19933,46.170933,-99.39569
19934,46.174347,-99.237305
19935,46.177593,-99.07889
19936,46.18068,-98.92047
19937,46.183605,-98.762024
19938,46.186367,-98.60356
19939,46.18896,-98.44509
19940,46.1914,-98.286606
19941,46.193665,-98.128105
19942,46.195778,-97.9696
19943,46.197723,-97.81107
19944,46.1995,-97.65254
19945,46.201122,-97.494
19946,46.20258,-97.33546
19947,46.20387,-97.176895
19948,46.204998,-97.01833
19949,46.205967,-96.859764
19950,46.20677,-96.70119
19951,46.20741,-96.54261
19952,46.207886,-96.384026
19953,46.2082,-96.22545
19954,46.20835,-96.066864
19955,46.208336,-95.90828
19956,46.208164,-95.749695
19957,46.207825,-95.59111
19958,46.20732,-95.43253
19959,46.206654,-95.27396
19960,46.205826,-95.11539
19961,46.204838,-94.95681
19962,46.20368,-94.79825
19963,46.20236,-94.639694
19964,46.200882,-94.48115
19965,46.199234,-94.32261
19966,46.197426,-94.16408
19967,46.195457,-94.005554
19968,46.19332,-93.847046
19969,46.191025,-93.68855
19970,46.188564,-93.53007
19971,46.185944,-93.3716
19972,46.18316,-93.213135
19973,46.180206,-93.0547
19974,46.177097,-92.89628
19975,46.17382,-92.73787
19976,46.170383,-92.57948
19977,46.166786,-92.42111
19978,46.163017,-92.262764
19979,46.159096,-92.10444
19980,46.155006,-91.94614
19981,46.150753,-91.78784
19982,46.14634,-91.629585
19983,46.14176,-91.47135
19984,46.137024,-91.31314
19985,46.132122,-91.15495
19986,46.127052,-90.996796
19987,46.121826,-90.83867
19988,46.11644,-90.68057
19989,46.110886,-90.52249
19990,46.10517,-90.364456
19991,46.099293,-90.20644
19992,46.093258,-90.04848
19993,46.087055,-89.890526
19994,46.080692,-89.73262
19995,46.074165,-89.574745
19996,46.067482,-89.4169
19997,46.06063,-89.259094
19998,46.05362,-89.10133
19999,46.046444,-88.94361
20000,46.039112,-88.78592
20001,46.031616,-88.628265
20002,46.023956,-88.470665
20003,46.016136,-88.313095
20004,46.008156,-88.15558
20005,46.00001,-87.99809
20006,45.991707,-87.84066
20007,45.983246,-87.68327
20008,45.974617,-87.525925
20009,45.965828,-87.36862
20010,45.95688,-87.21138
20011,45.94777,-87.05418
20012,45.9385,-86.897026
